label,kind,level_bp,cr_bp,n_obs,rlzd_vol_bp,level_hist_bp,zs,rac
5s15s,curve_spot,35.44351165957028,-0.4065012249918709,500,2.058465108225507,36.24499999728761,0.12283286308417056,-0.012439934061201651
5s20s,curve_spot,43.840054647259706,1.5696464968401074,500,2.4338279122384496,44.400998209229556,0.18989514677322714,0.04062671591019937
5s30s,curve_spot,41.05204587043045,3.055301163579884,500,2.853466728160217,41.71798928752321,0.30276001810821657,0.06744984283973691
7s10s,curve_spot,11.34253228106138,-0.32985985374870097,500,0.7368075716323886,11.671000025828619,0.07003511799088415,-0.028201688516132698
7s15s,curve_spot,28.618183644700594,0.6384524716136184,500,1.4194150634565545,29.11199998759929,0.15762748976380117,0.028334717845818928
7s20s,curve_spot,37.01472663239002,2.6146001934455967,500,1.8129125342084496,37.26799819954124,0.23443923098113337,0.0908506767975402
7s30s,curve_spot,34.226717855560764,4.100254860185373,500,2.255303007773475,34.58498927783489,0.3596516261231324,0.11452641929501843
10s15s,curve_spot,17.275651363639213,0.9683123253623194,500,0.7222002385328872,17.44099996177067,0.2340396473416074,0.08446126116569222
10s20s,curve_spot,25.672194351328642,2.9444600471942977,500,1.1384238342565631,25.59699817371262,0.3219647650749589,0.16293013441712983
10s30s,curve_spot,22.884185574499384,4.430114713934074,500,1.59350961668628,22.913989252006274,0.461646920703838,0.17512978435449733
15s20s,curve_spot,8.396542987689429,1.9761477218319783,500,0.48709002103530796,8.155998211941949,0.4586684939392891,0.2555700178661864
15s30s,curve_spot,5.608534210860171,3.461802388571755,500,0.9111482594116638,5.472989290235603,0.6154109506782464,0.2393387138962941
20s30s,curve_spot,-2.7880087768292583,1.4856546667397765,500,0.5099862418212375,-2.683008921706346,0.7344994899416424,0.18350974893711827
1y(1s2s),curve_fwd_start,-0.6860168092615595,7.624709774617315,500,1.0561544276430808,-0.30678516522243626,-0.3852406451730029,0.45477399522636264
1y(1s3s),curve_fwd_start,0.22768600588409527,8.598185290151719,500,1.7339054769464193,0.41321767080700056,-0.5509403244026649,0.31237848268322
1y(1s5s),curve_fwd_start,5.850918435145388,7.237973064570383,500,2.6037247876757665,6.149931661800281,-0.6027531263908011,0.17511430086327498
1y(1s7s),curve_fwd_start,13.37484133729913,6.5393781772863235,500,3.1379365919474367,14.004063031149315,-0.556725244506976,0.1312780205591584
1y(1s10s),curve_fwd_start,25.296844973586303,5.959906822060532,500,3.6790481301437072,26.133045603008895,-0.46910513050097247,0.10204781968500717
1y(1s15s),curve_fwd_start,41.55896308360042,6.97344007568563,500,4.18868986152678,42.478480423870394,-0.34885617898981053,0.1048741846258035
1y(1s20s),curve_fwd_start,47.262990688748346,9.665955458227131,500,4.484091746879759,47.97177368671544,-0.25786973840964816,0.13579070066387763
1y(1s30s),curve_fwd_start,42.00204799974068,12.138889370405536,500,4.801978667573702,42.891090522643935,-0.1316484687652218,0.15924230549601245
1y(2s3s),curve_fwd_start,0.9137028151456548,0.9734755155344033,500,0.7466228434118437,0.7200028360294368,-0.7220399995157308,0.0821340974368831
1y(2s5s),curve_fwd_start,6.536935244406948,-0.38673671004693233,500,1.6722733148169668,6.456716827022717,-0.671068240195883,-0.014568266194991969
1y(2s7s),curve_fwd_start,14.06085814656069,-1.0853315973309918,500,2.246270680395754,14.31084819637175,-0.5800404433798116,-0.030436876909331192
1y(2s10s),curve_fwd_start,25.982861782847863,-1.6648029525567836,500,2.833758885742417,26.43983076823133,-0.46479854747509297,-0.03700834568725586
1y(2s15s),curve_fwd_start,42.24497989286198,-0.6512696989316851,500,3.389919570061608,42.78526558909283,-0.3263092861903598,-0.01210239178521861
1y(2s20s),curve_fwd_start,47.949007498009905,2.041245683609816,500,3.709546127290419,48.27855885193787,-0.22690564628400128,0.034663645390111714
1y(2s30s),curve_fwd_start,42.68806480900224,4.514179595788221,500,4.056140460485513,43.19787568786637,-0.09263869138953464,0.07010767701516235
1y(3s5s),curve_fwd_start,5.623232429261293,-1.3602122255813356,500,0.9752189887485279,5.73671399099328,-0.6256608332906024,-0.0878626412723812
