mode,pca_window_days,pca_input,zscore_lookback_days,min_zscore_belly,min_zscore_wing,max_adf_pvalue,max_half_life_days,n_trades,total_pnl,avg_pnl,median_pnl,win_rate,avg_days,sharpe,max_loss,mr_exits,sl_exits,mh_exits
spot,390,levels,130,1.0,0.25,0.2,120.0,213,188027346.0640631,882757.4932585128,-63073.58917921015,0.48826291079812206,1.0140845070422535,1.453624258024106,-43120708.1427215,136,75,0
spot,390,levels,130,1.0,0.25,0.5,60.0,136,135201337.97617415,994127.4851189271,264131.02099888993,0.5220588235294118,1.0220588235294117,1.5321666968424346,-43120708.1427215,73,62,0
spot,390,levels,130,1.0,0.25,0.5,120.0,213,188027346.0640631,882757.4932585128,-63073.58917921015,0.48826291079812206,1.0140845070422535,1.453624258024106,-43120708.1427215,136,75,0
spot,390,levels,130,1.0,0.5,0.1,60.0,120,111834967.66352676,931958.0638627234,64657.971459067696,0.5083333333333333,1.0166666666666666,1.366169152618451,-43120708.1427215,65,54,0
spot,390,levels,130,1.0,0.5,0.1,120.0,191,169055629.90497553,885108.0099736942,-15.0,0.4973821989528796,1.0052356020942408,1.406524132730979,-43120708.1427215,125,64,0
spot,390,levels,130,1.0,0.5,0.2,60.0,120,111834967.66352676,931958.0638627234,64657.971459067696,0.5083333333333333,1.0166666666666666,1.366169152618451,-43120708.1427215,65,54,0
spot,390,levels,130,1.0,0.5,0.2,120.0,191,169055629.90497553,885108.0099736942,-15.0,0.4973821989528796,1.0052356020942408,1.406524132730979,-43120708.1427215,125,64,0
spot,390,levels,130,1.0,0.5,0.5,60.0,120,111834967.66352676,931958.0638627234,64657.971459067696,0.5083333333333333,1.0166666666666666,1.366169152618451,-43120708.1427215,65,54,0
spot,390,levels,130,1.0,0.5,0.5,120.0,191,169055629.90497553,885108.0099736942,-15.0,0.4973821989528796,1.0052356020942408,1.406524132730979,-43120708.1427215,125,64,0
spot,390,levels,130,1.5,0.0,0.1,60.0,78,202970416.05222434,2602184.8211823627,1747232.0442762012,0.5897435897435898,1.0,3.7553012007845474,-35121038.52030322,40,38,0
spot,390,levels,130,1.5,0.0,0.1,120.0,133,332145416.68335336,2497333.9600252155,1638360.179234597,0.6015037593984962,1.0,4.26368220470041,-35121038.52030322,83,49,0
spot,390,levels,130,1.5,0.0,0.2,60.0,78,202970416.05222434,2602184.8211823627,1747232.0442762012,0.5897435897435898,1.0,3.7553012007845474,-35121038.52030322,40,38,0
spot,390,levels,130,1.5,0.0,0.2,120.0,133,332145416.68335336,2497333.9600252155,1638360.179234597,0.6015037593984962,1.0,4.26368220470041,-35121038.52030322,83,49,0
spot,390,levels,130,1.5,0.0,0.5,60.0,78,202970416.05222434,2602184.8211823627,1747232.0442762012,0.5897435897435898,1.0,3.7553012007845474,-35121038.52030322,40,38,0
spot,390,levels,130,1.5,0.0,0.5,120.0,133,332145416.68335336,2497333.9600252155,1638360.179234597,0.6015037593984962,1.0,4.26368220470041,-35121038.52030322,83,49,0
spot,390,levels,130,1.5,0.25,0.1,60.0,73,158448544.036613,2170528.0005015484,1356056.2813163179,0.5753424657534246,1.0,3.1415831803161027,-35121038.52030322,39,34,0
spot,390,levels,130,1.5,0.25,0.1,120.0,123,260786150.1884004,2120212.6031577275,1638360.179234597,0.5934959349593496,1.0,3.362172641406567,-37805428.86239733,79,43,0
spot,390,levels,130,1.5,0.25,0.2,60.0,73,158448544.036613,2170528.0005015484,1356056.2813163179,0.5753424657534246,1.0,3.1415831803161027,-35121038.52030322,39,34,0
spot,390,levels,130,1.5,0.25,0.2,120.0,123,260786150.1884004,2120212.6031577275,1638360.179234597,0.5934959349593496,1.0,3.362172641406567,-37805428.86239733,79,43,0
spot,390,levels,130,1.5,0.25,0.5,60.0,73,158448544.036613,2170528.0005015484,1356056.2813163179,0.5753424657534246,1.0,3.1415831803161027,-35121038.52030322,39,34,0
spot,390,levels,130,1.5,0.25,0.5,120.0,123,260786150.1884004,2120212.6031577275,1638360.179234597,0.5934959349593496,1.0,3.362172641406567,-37805428.86239733,79,43,0
spot,390,levels,130,1.5,0.5,0.1,60.0,71,162646753.27359492,2290799.341881618,1638360.179234597,0.5774647887323944,1.0,3.277754866263422,-35121038.52030322,38,33,0
spot,390,levels,130,1.5,0.5,0.1,120.0,114,282947036.7353791,2481991.550310345,2358793.238926091,0.6228070175438597,0.9912280701754386,3.8282181472940944,-37805428.86239733,74,39,0
spot,390,levels,130,1.5,0.5,0.2,60.0,71,162646753.27359492,2290799.341881618,1638360.179234597,0.5774647887323944,1.0,3.277754866263422,-35121038.52030322,38,33,0
spot,390,levels,130,1.5,0.5,0.2,120.0,114,282947036.7353791,2481991.550310345,2358793.238926091,0.6228070175438597,0.9912280701754386,3.8282181472940944,-37805428.86239733,74,39,0
spot,390,levels,130,1.5,0.5,0.5,60.0,71,162646753.27359492,2290799.341881618,1638360.179234597,0.5774647887323944,1.0,3.277754866263422,-35121038.52030322,38,33,0
spot,390,levels,130,1.5,0.5,0.5,120.0,114,282947036.7353791,2481991.550310345,2358793.238926091,0.6228070175438597,0.9912280701754386,3.8282181472940944,-37805428.86239733,74,39,0
spot,390,levels,130,2.0,0.0,0.1,60.0,41,124178678.23274793,3028748.2495792178,1023478.2494519455,0.5365853658536586,1.0,4.283811530556886,-23584424.33220507,21,20,0
spot,390,levels,130,2.0,0.0,0.1,120.0,64,166968754.0640245,2608886.782250383,813136.2647751027,0.546875,1.0,4.3297359702314635,-23584424.33220507,40,24,0
spot,390,levels,130,2.0,0.0,0.2,60.0,41,124178678.23274793,3028748.2495792178,1023478.2494519455,0.5365853658536586,1.0,4.283811530556886,-23584424.33220507,21,20,0
spot,390,levels,130,2.0,0.0,0.2,120.0,64,166968754.0640245,2608886.782250383,813136.2647751027,0.546875,1.0,4.3297359702314635,-23584424.33220507,40,24,0
