clock,bucket,k,beta,se_cluster,se_nw
diss,US,3,0.0026347213293954103,0.004177066195213476,0.004576104084479861
diss,US,4,0.01611492835059414,0.006452864379437027,0.007977275026590307
diss,US,5,0.0028141751702884226,0.004259134155486437,0.004819847456188481
diss,US,6,0.0037045088382177196,0.0029579870877029756,0.0033093523414597266
diss,US,7,-0.0008098375889391354,0.003098715667098512,0.0035768817136672348
diss,US,8,-0.00653147873901517,0.003929731649218272,0.0037067108316587894
diss,US,9,-0.006223984272731856,0.004039843762488642,0.0038892897452867687
diss,US,10,0.0017752472545979488,0.004024120436049193,0.0040991263463219015
diss,US,11,0.0011296970505822637,0.0031191143420484535,0.0034249528887697915
diss,US,12,0.0008780893415593427,0.0036465019208075174,0.003856397619337481
diss,US,13,0.004142791829957147,0.0036481481152884554,0.0037004318058630153
diss,US,14,-0.0031162593915444107,0.003174427023879116,0.003455302222959937
diss,US,15,0.004357590941450329,0.003152272950361473,0.004015592193327924
diss,US,16,-0.0002805427791926934,0.004451897551218721,0.004988192760000041
diss,US,17,-0.01178253573407364,0.007033680738332226,0.007422058785466447
diss,US,18,-0.0034665448205359614,0.004980829652153354,0.00464723756691016
diss,US,19,-0.005846552484919796,0.002950219064229948,0.0032680715189209782
diss,US,20,-0.0033863134522962805,0.003673293083231334,0.003621757225107306
diss,US,21,0.002158153351076367,0.0029350582231341495,0.0032164671559985684
diss,US,22,0.008494381298268096,0.0036819891315051064,0.0038452721681242643
diss,US,23,0.002067276261516125,0.0053040610170709285,0.004322799180337281
diss,US,24,0.0019098841585524992,0.004636109380909511,0.004941285047474875
diss,US,25,0.004452118393451887,0.0038992270745993214,0.00408568905440131
diss,US,26,0.006382919948066758,0.003817427199965677,0.00428835408538673
diss,US,27,0.0031275980545449737,0.004387791611727652,0.004738635493272024
diss,US,28,-0.0004219782543916525,0.0028123446409266855,0.0029604844188877337
diss,US,29,-0.0002477788335620825,0.003613307314853659,0.003482580510206589
diss,US,30,0.0018838606126686849,0.004902026463623817,0.003757799155933959
