TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZBRKWP34726,New,,2024-02-07T11:57:14,JFTXSC,NA/Fwd Spread GBP NOK,GBP NOK,Spot,Spreadbets,Cash,GBP,NOK,CASH,,NOK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ6MQ078TJ52,New,,2024-02-07T11:58:03,JFTXSC,NA/Fwd Spread GBP SEK,GBP SEK,Spot,Spreadbets,Cash,GBP,SEK,CASH,,SEK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ5QPT4987N3,New,,2024-02-07T11:58:04,JFTXSC,NA/Fwd Spread CAD CHF,CAD CHF,Spot,Spreadbets,Cash,CAD,CHF,CASH,,CHF,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZL8NNVX083H,New,,2024-02-07T11:58:05,JFTXSC,NA/Fwd Spread DKK USD,DKK USD,Spot,Spreadbets,Cash,DKK,USD,CASH,,DKK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZG13X10ZPLL,New,,2024-02-07T11:58:06,JFTXSC,NA/Fwd Spread CZK USD,CZK USD,Spot,Spreadbets,Cash,CZK,USD,CASH,,CZK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZZ0QP3251F9,New,,2024-02-07T11:58:06,JFTXSC,NA/Fwd Spread EUR GBP,EUR GBP,Spot,Spreadbets,Cash,EUR,GBP,CASH,,EUR,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ64VXVGXNTF,New,,2024-02-07T11:58:06,JFTXSC,NA/Fwd Spread CHF CZK,CHF CZK,Spot,Spreadbets,Cash,CHF,CZK,CASH,,CZK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZDPWRTD7RCF,New,,2024-02-07T11:58:07,JFTXSC,NA/Fwd Spread EUR HUF,EUR HUF,Spot,Spreadbets,Cash,EUR,HUF,CASH,,HUF,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZZSRPSNL9LM,New,,2024-02-07T11:58:08,JFTXSC,NA/Fwd Spread NZD SGD,NZD SGD,Spot,Spreadbets,Cash,NZD,SGD,CASH,,SGD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ2RFW1VL5QS,New,,2024-02-07T11:58:08,JFTXSC,NA/Fwd Spread JPY NZD,JPY NZD,Spot,Spreadbets,Cash,JPY,NZD,CASH,,JPY,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ5TSG61LCHC,New,,2024-02-07T11:58:09,JFTXSC,NA/Fwd Spread GBP PLN,GBP PLN,Spot,Spreadbets,Cash,GBP,PLN,CASH,,PLN,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZL40BDD61HK,New,,2024-02-07T11:58:09,JFTXSC,NA/Fwd Spread AUD NZD,AUD NZD,Spot,Spreadbets,Cash,AUD,NZD,CASH,,AUD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ078HMX9Q0W,New,,2024-02-07T11:58:10,JFTXSC,NA/Fwd Spread CHF GBP,CHF GBP,Spot,Spreadbets,Cash,CHF,GBP,CASH,,GBP,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZF9TNKBL90K,New,,2024-02-07T11:58:11,JFTXSC,NA/Fwd Spread CHF HUF,CHF HUF,Spot,Spreadbets,Cash,CHF,HUF,CASH,,HUF,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZR02T8R18MZ,New,,2024-02-07T11:58:12,JFTXSC,NA/Fwd Spread DKK EUR,DKK EUR,Spot,Spreadbets,Cash,DKK,EUR,CASH,,EUR,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZNMXW78FFZN,New,,2024-02-07T11:58:13,JFTXSC,NA/Fwd Spread CZK GBP,CZK GBP,Spot,Spreadbets,Cash,CZK,GBP,CASH,,CZK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZWBLXPQQFF9,New,,2024-02-07T11:58:14,JFTXSC,NA/Fwd Spread EUR NOK,EUR NOK,Spot,Spreadbets,Cash,EUR,NOK,CASH,,NOK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZGV3V877X6G,New,,2024-02-07T11:59:02,JFTXSC,NA/Fwd Spread PLN USD,PLN USD,Spot,Spreadbets,Cash,PLN,USD,CASH,,PLN,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZKBRFBSZVLZ,New,,2024-02-07T11:59:03,JFTXSC,NA/Fwd Spread GBP TRY,GBP TRY,Spot,Spreadbets,Cash,GBP,TRY,CASH,,TRY,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZN9B4G7R1G9,New,,2024-02-07T11:59:05,JFTXSC,NA/Fwd Spread HKD JPY,HKD JPY,Spot,Spreadbets,Cash,HKD,JPY,CASH,,JPY,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ8TKKGSQS63,New,,2024-02-07T11:59:06,JFTXSC,NA/Fwd Spread DKK NOK,DKK NOK,Spot,Spreadbets,Cash,DKK,NOK,CASH,,DKK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZQV223086SV,New,,2024-02-07T11:59:06,JFTXSC,NA/Fwd Spread AUD CHF,AUD CHF,Spot,Spreadbets,Cash,AUD,CHF,CASH,,CHF,,,,,,,,
