TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Forward,UPI,QZ46JSCNCP15,New,,2023-11-05 19:01:01,JFTXFP,NA/Fwd AFN USD,AFN USD,Spot,Forward price of underlying instrument,Physical,AFN,USD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZHKWZ0K4DM2,New,,2023-11-05 19:01:01,JFTXFP,NA/Fwd GYD USD,GYD USD,Spot,Forward price of underlying instrument,Physical,GYD,USD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZZJ27SN0J22,New,,2023-11-05 19:01:01,JFTXFP,NA/Fwd MVR USD,MVR USD,Spot,Forward price of underlying instrument,Physical,MVR,USD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZRG1DD8VQGF,New,,2023-11-05 19:01:02,JFTXFP,NA/Fwd ETB USD,ETB USD,Spot,Forward price of underlying instrument,Physical,ETB,USD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZC0MXK11DSC,New,,2023-11-05 19:01:02,JFTXFP,NA/Fwd GEL USD,GEL USD,Spot,Forward price of underlying instrument,Physical,GEL,USD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ5N40VGZ47S,New,,2023-11-05 19:01:02,JFTXFP,NA/Fwd SRD USD,SRD USD,Spot,Forward price of underlying instrument,Physical,SRD,USD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ5GFL6G2RK3,New,,2023-11-05 19:01:02,JFTXFP,NA/Fwd KYD USD,KYD USD,Spot,Forward price of underlying instrument,Physical,KYD,USD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ94MST92MT3,New,,2023-11-05 19:01:03,JFTXFP,NA/Fwd MOP USD,MOP USD,Spot,Forward price of underlying instrument,Physical,MOP,USD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZGSG42GH63L,New,,2023-11-05 19:01:03,JFTXFP,NA/Fwd DZD USD,DZD USD,Spot,Forward price of underlying instrument,Physical,DZD,USD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ7D1T00530X,New,,2023-11-05 19:01:03,JFTXFP,NA/Fwd GNF USD,GNF USD,Spot,Forward price of underlying instrument,Physical,GNF,USD,PHYS,,,,,,,,,,
