TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_UnderlyingAssetType,Derived_SingleorMultiCurrency,Derived_CFIDeliveryType,Derived_ShortName,Derived_UnderlierName,Attributes_NotionalCurrency,Attributes_ReferenceRate,Attributes_ReferenceRateTermValue,Attributes_ReferenceRateTermUnit,Attributes_OtherNotionalCurrency,Attributes_OtherLegReferenceRate,Attributes_OtherLegReferenceRateTermValue,Attributes_OtherLegReferenceRateTermUnit,Attributes_NotionalSchedule,Attributes_DeliveryType,Attributes_Underlying_UnderlierCharacteristic,Attributes_Underlying_ReferenceRate,Attributes_Underlying_ReferenceRateTermValue,Attributes_Underlying_ReferenceRateTermUnit,Attributes_OtherLegUnderlying_OtherLegUnderlierCharacteristic,Attributes_OtherLegUnderlying_OtherLegReferenceRate,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermValue,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermUnit,Derived_OptionExerciseStyle,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_UnderlyingInstrumentIndex,Attributes_UnderlyingInstrumentIndexTermValue,Attributes_UnderlyingInstrumentIndexTermUnit,Attributes_OptionType,Attributes_UnderlyingInstrumentUPI,Attributes_OptionExerciseStyle,Attributes_ValuationMethodorTrigger,Derived_ReturnorPayoutTrigger,Attributes_UnderlyingAssetType,Attributes_UnderlyingInstrumentISIN,Attributes_UnderlierCharacteristic,Attributes_ReturnorPayoutTrigger
1,Rates,Forward,FRA_Index,UPI,QZZNDZVTT0L2,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,190.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZ56P22PGDGX,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,30.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZC5VMT09QSC,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,8.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZLS4C8JK6WC,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,27.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZVGCDTVFLWP,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,463.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZJH03BJKPZ8,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,281.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZ061T45K1B6,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,372.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZ18VGWXWR7Z,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,99.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZFX8HGL5MMR,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,18.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZF7N973W4S5,New,,2023-12-15T20:45:39,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx NOK,NOK-NIBOR-OIBOR,NOK,NOK-NIBOR-OIBOR,31.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZ0VN2PFM878,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,2.0,YEAR,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZLKBMMDPM85,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx NOK,NOK-NIBOR-OIBOR,NOK,NOK-NIBOR-OIBOR,99.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZDMGZKX0HF4,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx NOK,NOK-NIBOR-OIBOR,NOK,NOK-NIBOR-OIBOR,281.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZHHJX1MQNR2,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,21.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZLQNP6PLR18,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx NOK,NOK-NIBOR-OIBOR,NOK,NOK-NIBOR-OIBOR,8.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZW3GR67RZG4,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx NOK,NOK-NIBOR-OIBOR,NOK,NOK-NIBOR-OIBOR,33.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZ3RT2JZJFGS,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx NOK,NOK-NIBOR-OIBOR,NOK,NOK-NIBOR-OIBOR,463.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZ7ZLC3SZZMT,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,646.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZ65KW3LCQCW,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx NOK,NOK-NIBOR-OIBOR,NOK,NOK-NIBOR-OIBOR,86.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZLLM80QQDJ9,New,,2023-12-15T20:45:40,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx NOK,NOK-NIBOR-OIBOR,NOK,NOK-NIBOR-OIBOR,78.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZD1VQN13HSZ,New,,2023-12-15T20:45:41,JRIXFC,Interest Rate Index,,Cash,NA/Fwd Pr Int Rt Idx MXN,MXN-TIIE-Banxico-Reference Banks,MXN,MXN-TIIE-Banxico-Reference Banks,3.0,MNTH,,,,,,CASH,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZNLSN80QZZF,New,,2023-12-15T20:45:48,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx ZAR,ZAR-JIBAR-SAFEX,ZAR,ZAR-JIBAR-SAFEX,13.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZFQLN3NJ54K,New,,2023-12-15T20:45:48,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,15.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZGFHDVG8JPQ,New,,2023-12-15T20:45:53,JRIXFC,Interest Rate Index,,Cash,NA/Fwd Pr Int Rt Idx INR,AED-EBOR-Reuters,INR,AED-EBOR-Reuters,3.0,MNTH,,,,,,CASH,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZ5DWN1NRT7V,New,,2023-12-15T20:45:54,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx USD,USD-LIBOR-BBA,USD,USD-LIBOR-BBA,78.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZB3P3465XQC,New,,2023-12-15T20:46:15,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,9.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZTBLZT9VZVS,New,,2023-12-15T20:46:15,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx SEK,SEK-STIBOR-SIDE,SEK,SEK-STIBOR-SIDE,5.0,DAYS,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZD0NWXDRTP9,New,,2023-12-15T20:46:15,JRIXFC,Interest Rate Index,,Cash,NA/Fwd Pr Int Rt Idx NOK,SEK-STIBOR-SIDE,NOK,SEK-STIBOR-SIDE,6.0,MNTH,,,,,,CASH,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
1,Rates,Forward,FRA_Index,UPI,QZWF21F4F05R,New,,2023-12-15T20:46:22,JRIXFP,Interest Rate Index,,Physical,NA/Fwd Pr Int Rt Idx NOK,NOK-NIBOR-OIBOR,NOK,NOK-NIBOR-OIBOR,30.0,MNTH,,,,,,PHYS,,,,,,,,,,,,,,,,,,,Forward price of underlying instrument,,,,
