TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_UnderlyingAssetType,Derived_SingleorMultiCurrency,Derived_CFIDeliveryType,Derived_ShortName,Derived_UnderlierName,Attributes_NotionalCurrency,Attributes_ReferenceRate,Attributes_ReferenceRateTermValue,Attributes_ReferenceRateTermUnit,Attributes_OtherNotionalCurrency,Attributes_OtherLegReferenceRate,Attributes_OtherLegReferenceRateTermValue,Attributes_OtherLegReferenceRateTermUnit,Attributes_NotionalSchedule,Attributes_DeliveryType,Attributes_Underlying_UnderlierCharacteristic,Attributes_Underlying_ReferenceRate,Attributes_Underlying_ReferenceRateTermValue,Attributes_Underlying_ReferenceRateTermUnit,Attributes_OtherLegUnderlying_OtherLegUnderlierCharacteristic,Attributes_OtherLegUnderlying_OtherLegReferenceRate,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermValue,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermUnit,Derived_OptionExerciseStyle,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_UnderlyingInstrumentIndex,Attributes_UnderlyingInstrumentIndexTermValue,Attributes_UnderlyingInstrumentIndexTermUnit,Attributes_OptionType,Attributes_UnderlyingInstrumentUPI,Attributes_OptionExerciseStyle,Attributes_ValuationMethodorTrigger,Derived_ReturnorPayoutTrigger,Attributes_UnderlyingAssetType,Attributes_UnderlyingInstrumentISIN,Attributes_UnderlierCharacteristic,Attributes_ReturnorPayoutTrigger
1,Rates,Option,Inflation_CapFloor,UPI,QZ5T85VN6G3H,New,,2024-02-14T13:31:03,HRGDMP,Inflation Rate Index,,Physical,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,PHYS,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,589.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ6NQ184M12F,New,,2024-02-15T14:27:24,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,795.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ5CJF2LD3HV,New,,2024-02-15T22:06:12,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn EUR,ESP-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,ESP-CPI,1.0,MNTH,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZN82N20055R,New,,2024-02-16T10:36:22,HRGDMP,Inflation Rate Index,,Physical,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,PHYS,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,795.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZDPNKRT4TB8,New,,2024-03-04T04:42:57,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn EUR,FRC-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,FRC-EXT-CPI,1.0,YEAR,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZBRQD8ZLBVF,New,,2024-03-04T04:43:41,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn GBP,UK-RPI,GBP,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,UK-RPI,1.0,YEAR,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ00MDXWMMC6,New,,2024-03-04T05:05:20,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn USD,USA-CPI-U,USD,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,USA-CPI-U,1.0,YEAR,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZD1XGZKHM95,New,,2024-03-04T14:09:58,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn EUR,OTHER-INFLATION,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,OTHER-INFLATION,1.0,YEAR,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ5PR7G05LQ8,New,,2024-03-14T15:38:16,HRGDMP,Inflation Rate Index,,Physical,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,PHYS,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,1.0,DAYS,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZXML3V9MLXR,New,,2024-03-15T10:26:47,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,443.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ4QMQL73KW4,New,,2024-03-16T10:47:53,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,EUR-EXT-CPI,2.0,MNTH,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ18TVC1BTKS,New,,2024-03-16T10:47:54,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,2.0,MNTH,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ596G5W4KQD,New,,2024-03-16T10:47:55,HRGGMC,Inflation Rate Index,,Cash,NA/O Opt Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Chooser,EUR-EXT-CPI,2.0,MNTH,OPTL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZVCNHQWNHD7,New,,2024-03-16T10:47:55,HRGAMP,Inflation Rate Index,,Physical,NA/O Call Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,PHYS,,,,,,,,,EURO,Other,European-Call,EUR-EXT-CPI,2.0,MNTH,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ7RB68P8NKB,New,,2024-03-18T10:16:00,HRGDMP,Inflation Rate Index,,Physical,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,PHYS,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,443.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ18QGDHT59F,New,,2024-03-19T12:09:07,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn EUR,ITL-BC-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,ITL-BC-EXT-CPI,2.0,YEAR,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ0NSCCM987Z,New,,2024-03-19T12:16:27,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,EUR-EXT-CPI,2.0,YEAR,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZJ5DTW608W9,New,,2024-03-19T12:23:37,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn EUR,ITL-BC-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,ITL-BC-EXT-CPI,1.0,YEAR,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ4DRLP230TQ,New,,2024-03-19T17:07:53,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,634.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZSDX4FHZBS9,New,,2024-03-21T09:24:27,HRGDMP,Inflation Rate Index,,Physical,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,PHYS,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,634.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZBTBSN7X6FZ,New,,2024-03-26T10:40:29,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn USD,USA-CPI-U,USD,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,USA-CPI-U,3.0,MNTH,CALL,,,,,,,,
