TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZDKH2QMPTK4,New,,2023-11-05T12:46:34,HFVGMP,NA/O Fwd Vol O CAD GBP,CAD GBP,Volatility,,Physical,CAD,GBP,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ8ZQZNVS7SR,New,,2023-11-06T04:24:59,HFVGMP,NA/O Fwd Vol O JPY USD,JPY USD,Volatility,,Physical,JPY,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZK2QJTZ1C4C,New,,2023-11-06T17:01:05,HFVGMP,NA/O Fwd Vol O CHF USD,CHF USD,Volatility,,Physical,CHF,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZS1V322W5C3,New,,2023-11-07T06:29:27,HFVGMP,NA/O Fwd Vol O CNY USD,CNY USD,Volatility,,Physical,CNY,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ2JNMWKKM19,New,,2023-11-07T13:39:38,HFVAMP,NA/O Fwd Vol Call EUR USD,EUR USD,Volatility,,Physical,EUR,USD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZBNP3301B3S,New,,2023-11-07T14:19:30,HFVGMP,NA/O Fwd Vol O BRL USD,BRL USD,Volatility,,Physical,BRL,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZM8PRJ7C8N3,New,,2023-11-07T14:46:31,HFVDMP,NA/O Fwd Vol Put EUR USD,EUR USD,Volatility,,Physical,EUR,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZCCMPWDVBDG,New,,2023-11-07T17:00:55,HFVGMP,NA/O Fwd Vol O GBP JPY,GBP JPY,Volatility,,Physical,GBP,JPY,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZDD904G4RHH,New,,2023-11-07T17:01:06,HFVGMP,NA/O Fwd Vol O EUR JPY,EUR JPY,Volatility,,Physical,EUR,JPY,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZF8T0NM2VQX,New,,2023-11-07T17:01:18,HFVGMP,NA/O Fwd Vol O CLP USD,CLP USD,Volatility,,Physical,CLP,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ113V0ZSNTN,New,,2023-11-08T02:20:27,HFVAMP,NA/O Fwd Vol Call AUD USD,AUD USD,Volatility,,Physical,AUD,USD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ1XK5KMFMBP,New,,2023-11-08T13:27:07,HFVGMP,NA/O Fwd Vol O EUR ZAR,EUR ZAR,Volatility,,Physical,EUR,ZAR,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZKK996J23KS,New,,2023-11-08T17:01:16,HFVGMP,NA/O Fwd Vol O HUF USD,HUF USD,Volatility,,Physical,HUF,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ3XP7PV2RKW,New,,2023-11-08T21:16:32,HFVGMP,NA/O Fwd Vol O AUD JPY,AUD JPY,Volatility,,Physical,AUD,JPY,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZBSZKL9G7ZF,New,,2023-11-09T01:19:49,HFVDMP,NA/O Fwd Vol Put JPY USD,JPY USD,Volatility,,Physical,JPY,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZSVHXNDKBBJ,New,,2023-11-09T01:34:43,HFVAMP,NA/O Fwd Vol Call GBP USD,GBP USD,Volatility,,Physical,GBP,USD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZP3ZPLDJ24J,New,,2023-11-09T19:06:57,HFVGMC,NA/O Fwd Vol O INR USD,INR USD,Volatility,,Cash,INR,USD,CASH,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZDG28CKNWJR,New,,2023-11-10T02:01:09,HFVGMP,NA/O Fwd Vol O INR USD,INR USD,Volatility,,Physical,INR,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ8RX2R28KF4,New,,2023-11-10T16:14:01,HFVGMP,NA/O Fwd Vol O KRW USD,KRW USD,Volatility,,Physical,KRW,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZM81JDB73PJ,New,,2023-11-10T16:18:48,HFVGMP,NA/O Fwd Vol O EUR KRW,EUR KRW,Volatility,,Physical,EUR,KRW,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ7T7DNPNG9G,New,,2023-11-10T16:21:43,HFVDMP,NA/O Fwd Vol Put KRW USD,KRW USD,Volatility,,Physical,KRW,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZT4TCV23HJB,New,,2023-11-10T16:21:43,HFVAMP,NA/O Fwd Vol Call EUR KRW,EUR KRW,Volatility,,Physical,EUR,KRW,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZLV0DG74H8V,New,,2023-11-10T20:29:31,HFVGMC,NA/O Fwd Vol O KRW USD,KRW USD,Volatility,,Cash,KRW,USD,CASH,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZQH7Q84VNKD,New,,2023-11-11T02:01:10,HFVGMP,NA/O Fwd Vol O MXN USD,MXN USD,Volatility,,Physical,MXN,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ1SW77FD3RM,New,,2023-11-11T12:55:27,HFVFMP,NA/O Fwd Vol Put ARS ERN,ARS ERN,Volatility,,Physical,ARS,ERN,PHYS,,,Other,Bermudan-Put,PUTO,BERM,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZV02ZGLVP77,New,,2023-11-11T12:55:27,HFVDMP,NA/O Fwd Vol Put AUD JPY,AUD JPY,Volatility,,Physical,AUD,JPY,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZP127XWV5D8,New,,2023-11-11T12:55:27,HFVDMP,NA/O Fwd Vol Put GBP USD,GBP USD,Volatility,,Physical,GBP,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZN8MWM560QW,New,,2023-11-11T12:55:27,HFVGMP,NA/O Fwd Vol O EUR SEK,EUR SEK,Volatility,,Physical,EUR,SEK,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZMNFD3VRHZ4,New,,2023-11-11T12:55:27,HFVGMP,NA/O Fwd Vol O EUR USD,EUR USD,Volatility,,Physical,EUR,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ4GLF2B5BR1,New,,2023-11-11T12:55:27,HFVGMP,NA/O Fwd Vol O GBP USD,GBP USD,Volatility,,Physical,GBP,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ3W3N3LM14D,New,,2023-11-11T12:55:27,HFVGMP,NA/O Fwd Vol O CAD USD,CAD USD,Volatility,,Physical,CAD,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZGDTMFXG10S,New,,2023-11-11T12:55:27,HFVGMP,NA/O Fwd Vol O AUD USD,AUD USD,Volatility,,Physical,AUD,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZFL8J0QS4T3,New,,2023-11-11T12:55:28,HFVGMP,NA/O Fwd Vol O EUR NZD,EUR NZD,Volatility,,Physical,EUR,NZD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ708C9D9GX6,New,,2023-11-11T12:55:28,HFVAMP,NA/O Fwd Vol Call EUR NZD,EUR NZD,Volatility,,Physical,EUR,NZD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ23SV5KVG71,New,,2023-11-11T12:55:28,HFVAMP,NA/O Fwd Vol Call AUD JPY,AUD JPY,Volatility,,Physical,AUD,JPY,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ11MWL87FQR,New,,2023-11-11T12:55:28,HFVAMP,NA/O Fwd Vol Call GBP JPY,GBP JPY,Volatility,,Physical,GBP,JPY,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZQG88B7ZQ89,New,,2023-11-11T12:55:28,HFVDMP,NA/O Fwd Vol Put AUD USD,AUD USD,Volatility,,Physical,AUD,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ3NW579N7TV,New,,2023-11-11T12:55:28,HFVDMP,NA/O Fwd Vol Put CAD USD,CAD USD,Volatility,,Physical,CAD,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZT7PDBKNL4R,New,,2023-11-11T12:55:30,HFVAMP,NA/O Fwd Vol Call NZD USD,NZD USD,Volatility,,Physical,NZD,USD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZC8NLWT5ZPN,New,,2023-11-11T12:55:30,HFVGMP,NA/O Fwd Vol O JPY NZD,JPY NZD,Volatility,,Physical,JPY,NZD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ394Q855VRD,New,,2023-11-11T12:55:30,HFVDMC,NA/O Fwd Vol Put AUD USD,AUD USD,Volatility,,Cash,AUD,USD,CASH,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZG78RZDSVHX,New,,2023-11-11T12:55:30,HFVDMP,NA/O Fwd Vol Put MXN USD,MXN USD,Volatility,,Physical,MXN,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZCK8TLH1RPM,New,,2023-11-11T12:55:30,HFVDMP,NA/O Fwd Vol Put PHP USD,PHP USD,Volatility,,Physical,PHP,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZXMXGCMGFXJ,New,,2023-11-11T12:55:30,HFVGMC,NA/O Fwd Vol O IDR USD,IDR USD,Volatility,,Cash,IDR,USD,CASH,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZMKL7PQWL0Z,New,,2023-11-11T12:55:30,HFVAMP,NA/O Fwd Vol Call EUR JPY,EUR JPY,Volatility,,Physical,EUR,JPY,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ0SKSC0LTZN,New,,2023-11-11T12:55:30,HFVDMP,NA/O Fwd Vol Put IDR USD,IDR USD,Volatility,,Physical,IDR,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZXLW6BJFLQ4,New,,2023-11-11T12:55:30,HFVDMP,NA/O Fwd Vol Put SGD USD,SGD USD,Volatility,,Physical,SGD,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZT4BKF2VBTB,New,,2023-11-11T12:55:32,HFVDMP,NA/O Fwd Vol Put USD XAU,USD XAU,Volatility,,Physical,USD,XAU,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZLSC14FK4PD,New,,2023-11-11T12:55:33,HFVDMP,NA/O Fwd Vol Put CHF USD,CHF USD,Volatility,,Physical,CHF,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZLNZF4QX8N6,New,,2023-11-11T12:55:34,HFVDMP,NA/O Fwd Vol Put TWD USD,TWD USD,Volatility,,Physical,TWD,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZX7C6G30MTC,New,,2023-11-11T12:55:34,HFVGMP,NA/O Fwd Vol O TWD USD,TWD USD,Volatility,,Physical,TWD,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZZ4XGTGHHKQ,New,,2023-11-11T12:55:35,HFVDMP,NA/O Fwd Vol Put INR USD,INR USD,Volatility,,Physical,INR,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZJN5VRMSQLF,New,,2023-11-11T12:55:35,HFVGMP,NA/O Fwd Vol O EUR GBP,EUR GBP,Volatility,,Physical,EUR,GBP,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ6L56DJ41ZB,New,,2023-11-11T12:55:36,HFVAMC,NA/O Fwd Vol Call EUR USD,EUR USD,Volatility,,Cash,EUR,USD,CASH,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ7RLW2WCJHJ,New,,2023-11-11T12:55:36,HFVGMP,NA/O Fwd Vol O SGD USD,SGD USD,Volatility,,Physical,SGD,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ1SD542ZJ6S,New,,2023-11-11T12:55:36,HFVDMP,NA/O Fwd Vol Put BRL USD,BRL USD,Volatility,,Physical,BRL,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZWQNH9H3JS2,New,,2023-11-11T12:55:37,HFVAMP,NA/O Fwd Vol Call CAD USD,CAD USD,Volatility,,Physical,CAD,USD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZRRMBQMKDRS,New,,2023-11-11T12:55:37,HFVDMP,NA/O Fwd Vol Put NZD USD,NZD USD,Volatility,,Physical,NZD,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZK8DWRVPSCF,New,,2023-11-11T12:55:37,HFVGMP,NA/O Fwd Vol O AUD GBP,AUD GBP,Volatility,,Physical,AUD,GBP,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZT411Q1X5R8,New,,2023-11-11T12:55:37,HFVDMP,NA/O Fwd Vol Put AUD GBP,AUD GBP,Volatility,,Physical,AUD,GBP,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZM3281PLN3H,New,,2023-11-11T12:55:38,HFVIMC,NA/O Fwd Vol O COP HTG,COP HTG,Volatility,,Cash,COP,HTG,CASH,,,Other,Bermudan-Chooser,OPTL,BERM,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZTT9TKL83TX,New,,2023-11-11T12:55:38,HFVGMP,NA/O Fwd Vol O EUR MXN,EUR MXN,Volatility,,Physical,EUR,MXN,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZNSLBLL7QMM,New,,2023-11-11T12:55:38,HFVAMP,NA/O Fwd Vol Call EUR MXN,EUR MXN,Volatility,,Physical,EUR,MXN,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZRQ00MCQ2VK,New,,2023-11-11T12:55:40,HFVAMP,NA/O Fwd Vol Call EUR SEK,EUR SEK,Volatility,,Physical,EUR,SEK,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZKZL06BSKB0,New,,2023-11-11T12:55:40,HFVAMP,NA/O Fwd Vol Call USD XAU,USD XAU,Volatility,,Physical,USD,XAU,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ3BRWRW0VB3,New,,2023-11-11T12:55:41,HFVAMP,NA/O Fwd Vol Call EUR PLN,EUR PLN,Volatility,,Physical,EUR,PLN,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ6Q2ZL8LMQT,New,,2023-11-11T12:55:41,HFVAMP,NA/O Fwd Vol Call EUR GBP,EUR GBP,Volatility,,Physical,EUR,GBP,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZG8MR30V8DR,New,,2023-11-11T12:55:41,HFVAMP,NA/O Fwd Vol Call EUR NOK,EUR NOK,Volatility,,Physical,EUR,NOK,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZSBDKMSC1ZV,New,,2023-11-11T12:55:44,HFVAMP,NA/O Fwd Vol Call AUD CAD,AUD CAD,Volatility,,Physical,AUD,CAD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZXL1LPJ8DPT,New,,2023-11-11T12:55:44,HFVGMP,NA/O Fwd Vol O AUD CAD,AUD CAD,Volatility,,Physical,AUD,CAD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZZ77L5N95TC,New,,2023-11-11T12:55:44,HFVAMP,NA/O Fwd Vol Call JPY USD,JPY USD,Volatility,,Physical,JPY,USD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZFPHH678STL,New,,2023-11-11T12:55:47,HFVDMC,NA/O Fwd Vol Put EUR USD,EUR USD,Volatility,,Cash,EUR,USD,CASH,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZS9NKW9XJTP,New,,2023-11-11T12:55:48,HFVDMP,NA/O Fwd Vol Put EUR GBP,EUR GBP,Volatility,,Physical,EUR,GBP,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZKHZ4NG3V9B,New,,2023-11-11T12:55:49,HFVAMC,NA/O Fwd Vol Call INR USD,INR USD,Volatility,,Cash,INR,USD,CASH,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ8STF5WW247,New,,2023-11-11T12:55:50,HFVDMC,NA/O Fwd Vol Put TWD USD,TWD USD,Volatility,,Cash,TWD,USD,CASH,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ5B0GJ1FX3T,New,,2023-11-11T12:55:51,HFVDMC,NA/O Fwd Vol Put INR USD,INR USD,Volatility,,Cash,INR,USD,CASH,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZZSQJDDXPR5,New,,2023-11-11T12:55:56,HFVAMC,NA/O Fwd Vol Call JPY USD,JPY USD,Volatility,,Cash,JPY,USD,CASH,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZZ0ZMGL17JJ,New,,2023-11-11T12:55:56,HFVDMC,NA/O Fwd Vol Put JPY USD,JPY USD,Volatility,,Cash,JPY,USD,CASH,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZLJBHS5G3XV,New,,2023-11-11T12:55:56,HFVDMP,NA/O Fwd Vol Put CHF EUR,CHF EUR,Volatility,,Physical,CHF,EUR,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ3GKVG1R6N2,New,,2023-11-11T12:56:00,HFVDMP,NA/O Fwd Vol Put NOK USD,NOK USD,Volatility,,Physical,NOK,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZVLN6H0X799,New,,2023-11-11T12:56:05,HFVAMP,NA/O Fwd Vol Call INR USD,INR USD,Volatility,,Physical,INR,USD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZW66B3B318Z,New,,2023-11-11T12:56:08,HFVAMP,NA/O Fwd Vol Call AUD GBP,AUD GBP,Volatility,,Physical,AUD,GBP,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZN637TGPGWN,New,,2023-11-11T12:56:08,HFVDMP,NA/O Fwd Vol Put CAD GBP,CAD GBP,Volatility,,Physical,CAD,GBP,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZK63WTJ1RVW,New,,2023-11-11T12:56:09,HFVGMP,NA/O Fwd Vol O CHF EUR,CHF EUR,Volatility,,Physical,CHF,EUR,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZDPDB9LQ20Q,New,,2023-11-11T12:56:12,HFVGMP,NA/O Fwd Vol O GBP NZD,GBP NZD,Volatility,,Physical,GBP,NZD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZCRT7M810HC,New,,2023-11-11T12:56:13,HFVGMP,NA/O Fwd Vol O PLN USD,PLN USD,Volatility,,Physical,PLN,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ4ZMLPQ20KT,New,,2023-11-11T12:56:13,HFVDMP,NA/O Fwd Vol Put PLN USD,PLN USD,Volatility,,Physical,PLN,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZG8DDFKM9RL,New,,2023-11-11T12:56:13,HFVDMP,NA/O Fwd Vol Put HUF USD,HUF USD,Volatility,,Physical,HUF,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZHNMLTRH9JX,New,,2023-11-11T12:56:15,HFVGMP,NA/O Fwd Vol O EUR SGD,EUR SGD,Volatility,,Physical,EUR,SGD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZMFT276QVM6,New,,2023-11-11T12:56:15,HFVAMP,NA/O Fwd Vol Call EUR SGD,EUR SGD,Volatility,,Physical,EUR,SGD,PHYS,,,Other,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZS6L494KWZX,New,,2023-11-11T12:56:16,HFVDMP,NA/O Fwd Vol Put CZK EUR,CZK EUR,Volatility,,Physical,CZK,EUR,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZCB9QZHHC6H,New,,2023-11-11T12:56:16,HFVGMP,NA/O Fwd Vol O ILS USD,ILS USD,Volatility,,Physical,ILS,USD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZB7WQNBX2P1,New,,2023-11-11T12:56:17,HFVGMP,NA/O Fwd Vol O SSP XTS,SSP XTS,Volatility,,Physical,SSP,XTS,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZZ9SL53WRK5,New,,2023-11-11T12:56:18,HFVDMP,NA/O Fwd Vol Put SEK USD,SEK USD,Volatility,,Physical,SEK,USD,PHYS,,,Other,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZSWKKR9ZZWC,New,,2023-11-11T12:56:18,HFVGMP,NA/O Fwd Vol O USD XAU,USD XAU,Volatility,,Physical,USD,XAU,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZ62DZRHGLGS,New,,2023-11-11T12:56:19,HFVGMP,NA/O Fwd Vol O AUD NZD,AUD NZD,Volatility,,Physical,AUD,NZD,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZRJW827HH03,New,,2023-11-11T12:56:19,HFVGMP,NA/O Fwd Vol O CAD EUR,CAD EUR,Volatility,,Physical,CAD,EUR,PHYS,,,Other,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Forward_Vol_Agreement,UPI,QZG7K6R5T0G4,New,,2023-11-11T12:56:19,HFVAMP,NA/O Fwd Vol Call AUD NZD,AUD NZD,Volatility,,Physical,AUD,NZD,PHYS,,,Other,European-Call,CALL,EURO,,,,
