TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_DeliveryType,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_SettlementCurrency,Attributes_DeliveryType,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,NDF,UPI,QZ9R8HD5GBWK,New,,2023-12-13 07:19:16,JFTXFC,NA/Fwd NDF KRW RUB,KRW RUB,Spot,Forward price of underlying instrument,CASH,Cash,KRW,RUB,RUB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZC3JWVP7Z6C,New,,2023-12-13 07:19:19,JFTXFC,NA/Fwd NDF AUD GHS,AUD GHS,Spot,Forward price of underlying instrument,CASH,Cash,AUD,GHS,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZKHPPZPTMMK,New,,2023-12-13 07:19:31,JFTXFC,NA/Fwd NDF GBP GEL,GBP GEL,Spot,Forward price of underlying instrument,CASH,Cash,GBP,GEL,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZWNZJDX54XT,New,,2023-12-13 07:20:01,JFTXFC,NA/Fwd NDF HKD USD,HKD USD,Spot,Forward price of underlying instrument,CASH,Cash,HKD,USD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZZH67LW39N,New,,2023-12-13 07:20:02,JFTXFC,NA/Fwd NDF NZD USD,NZD USD,Spot,Forward price of underlying instrument,CASH,Cash,NZD,USD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ2CMF1M86F1,New,,2023-12-13 07:20:30,JFTXFC,NA/Fwd NDF RUB UAH,RUB UAH,Spot,Forward price of underlying instrument,CASH,Cash,RUB,UAH,RUB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ123HD4STF1,New,,2023-12-13 07:21:11,JFTXFC,NA/Fwd NDF NOK ZMW,NOK ZMW,Spot,Forward price of underlying instrument,CASH,Cash,NOK,ZMW,NOK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZH02SQ3NXRR,New,,2023-12-13 07:22:30,JFTXFC,NA/Fwd NDF EGP MXN,EGP MXN,Spot,Forward price of underlying instrument,CASH,Cash,EGP,MXN,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZST0J21FNXJ,New,,2023-12-13 07:22:57,JFTXFC,NA/Fwd NDF JPY NGN,JPY NGN,Spot,Forward price of underlying instrument,CASH,Cash,JPY,NGN,JPY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZD9MZNX60PD,New,,2023-12-13 07:23:05,JFTXFC,NA/Fwd NDF CAD THB,CAD THB,Spot,Forward price of underlying instrument,CASH,Cash,CAD,THB,THB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZR1377VZQJ,New,,2023-12-13 07:23:23,JFTXFC,NA/Fwd NDF IDR SAR,IDR SAR,Spot,Forward price of underlying instrument,CASH,Cash,IDR,SAR,SAR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZQLGQB7QDHC,New,,2023-12-13 07:23:39,JFTXFC,NA/Fwd NDF EUR MVR,EUR MVR,Spot,Forward price of underlying instrument,CASH,Cash,EUR,MVR,MVR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ7HH6NX3L81,New,,2023-12-13 07:24:26,JFTXFC,NA/Fwd NDF IDR RUB,IDR RUB,Spot,Forward price of underlying instrument,CASH,Cash,IDR,RUB,RUB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFFBDW9MM90,New,,2023-12-13 07:24:26,JFTXFC,NA/Fwd NDF AOA USD,AOA USD,Spot,Forward price of underlying instrument,CASH,Cash,AOA,USD,UAH,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFS8W4XL3RG,New,,2023-12-13 07:25:17,JFTXFC,NA/Fwd NDF GHS MYR,GHS MYR,Spot,Forward price of underlying instrument,CASH,Cash,GHS,MYR,MYR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFFC5XF54K9,New,,2023-12-13 07:26:11,JFTXFC,NA/Fwd NDF CLP COP,CLP COP,Spot,Forward price of underlying instrument,CASH,Cash,CLP,COP,COP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZQX8SC04S8P,New,,2023-12-13 07:26:18,JFTXFC,NA/Fwd NDF BHD EUR,BHD EUR,Spot,Forward price of underlying instrument,CASH,Cash,BHD,EUR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0JLB2JZFMN,New,,2023-12-13 07:26:37,JFTXFC,NA/Fwd NDF INR THB,INR THB,Spot,Forward price of underlying instrument,CASH,Cash,INR,THB,INR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZXZGW4VHVP4,New,,2023-12-13 07:28:11,JFTXFC,NA/Fwd NDF CLP CNY,CLP CNY,Spot,Forward price of underlying instrument,CASH,Cash,CLP,CNY,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZWF1KPZH9TK,New,,2023-12-13 07:28:11,JFTXFC,NA/Fwd NDF CLP CNY,CLP CNY,Spot,Forward price of underlying instrument,CASH,Cash,CLP,CNY,CLP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8B8KCJQ1MW,New,,2023-12-13 07:28:12,JFTXFC,NA/Fwd NDF USD XPF,USD XPF,Spot,Forward price of underlying instrument,CASH,Cash,USD,XPF,XPF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ20HKTCJKCC,New,,2023-12-13 07:29:14,JFTXFC,NA/Fwd NDF GBP ZAR,GBP ZAR,Spot,Forward price of underlying instrument,CASH,Cash,GBP,ZAR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3VL883X80X,New,,2023-12-13 07:29:43,JFTXFC,NA/Fwd NDF BND USD,BND USD,Spot,Forward price of underlying instrument,CASH,Cash,BND,USD,BND,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ092H09P3QC,New,,2023-12-13 07:29:43,JFTXFC,NA/Fwd NDF USD ZWL,USD ZWL,Spot,Forward price of underlying instrument,CASH,Cash,USD,ZWL,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDNK7J9VQ95,New,,2023-12-13 07:30:23,JFTXFC,NA/Fwd NDF INR RUB,INR RUB,Spot,Forward price of underlying instrument,CASH,Cash,INR,RUB,INR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMCLJ064NG0,New,,2023-12-13 07:31:02,JFTXFC,NA/Fwd NDF CLP KES,CLP KES,Spot,Forward price of underlying instrument,CASH,Cash,CLP,KES,KES,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ84VXF9HKBC,New,,2023-12-13 07:31:32,JFTXFC,NA/Fwd NDF SDG USD,SDG USD,Spot,Forward price of underlying instrument,CASH,Cash,SDG,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZW81QMCK512,New,,2023-12-13 07:31:42,JFTXFC,NA/Fwd NDF CHF KES,CHF KES,Spot,Forward price of underlying instrument,CASH,Cash,CHF,KES,KES,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ11JTNFDCK1,New,,2023-12-13 07:31:58,JFTXFC,NA/Fwd NDF CLP INR,CLP INR,Spot,Forward price of underlying instrument,CASH,Cash,CLP,INR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZL3VXTJQQXT,New,,2023-12-13 07:32:12,JFTXFC,NA/Fwd NDF CHF NZD,CHF NZD,Spot,Forward price of underlying instrument,CASH,Cash,CHF,NZD,CHF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPKWN6L8M0W,New,,2023-12-13 07:32:24,JFTXFC,NA/Fwd NDF AUD UAH,AUD UAH,Spot,Forward price of underlying instrument,CASH,Cash,AUD,UAH,UAH,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFS43W98NH2,New,,2023-12-13 07:32:37,JFTXFC,NA/Fwd NDF EUR PYG,EUR PYG,Spot,Forward price of underlying instrument,CASH,Cash,EUR,PYG,PYG,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ5RMRRKX9G8,New,,2023-12-13 07:32:49,JFTXFC,NA/Fwd NDF HKD NZD,HKD NZD,Spot,Forward price of underlying instrument,CASH,Cash,HKD,NZD,HKD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1B33VMBST7,New,,2023-12-13 07:34:44,JFTXFC,NA/Fwd NDF EUR TMT,EUR TMT,Spot,Forward price of underlying instrument,CASH,Cash,EUR,TMT,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0L5BJ2F17L,New,,2023-12-13 07:35:44,JFTXFC,NA/Fwd NDF MXN NZD,MXN NZD,Spot,Forward price of underlying instrument,CASH,Cash,MXN,NZD,MXN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3TWN0Z8532,New,,2023-12-13 07:37:18,JFTXFC,NA/Fwd NDF CAD JPY,CAD JPY,Spot,Forward price of underlying instrument,CASH,Cash,CAD,JPY,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGLXTSR439C,New,,2023-12-13 07:37:52,JFTXFC,NA/Fwd NDF AED OMR,AED OMR,Spot,Forward price of underlying instrument,CASH,Cash,AED,OMR,AED,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGCL031W7HT,New,,2023-12-13 07:40:55,JFTXFC,NA/Fwd NDF AUD BDT,AUD BDT,Spot,Forward price of underlying instrument,CASH,Cash,AUD,BDT,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZRP5NDLPL7M,New,,2023-12-13 07:43:17,JFTXFC,NA/Fwd NDF BDT JPY,BDT JPY,Spot,Forward price of underlying instrument,CASH,Cash,BDT,JPY,BDT,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDH2VLKB1TB,New,,2023-12-13 07:43:47,JFTXFC,NA/Fwd NDF KRW PLN,KRW PLN,Spot,Forward price of underlying instrument,CASH,Cash,KRW,PLN,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZD4D2NS76LT,New,,2023-12-13 07:43:53,JFTXFC,NA/Fwd NDF NZD UGX,NZD UGX,Spot,Forward price of underlying instrument,CASH,Cash,NZD,UGX,UGX,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDNC1TZFVNJ,New,,2023-12-13 07:45:22,JFTXFC,NA/Fwd NDF KRW THB,KRW THB,Spot,Forward price of underlying instrument,CASH,Cash,KRW,THB,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJTHJ4NFBJG,New,,2023-12-13 07:46:02,JFTXFC,NA/Fwd NDF BSD KRW,BSD KRW,Spot,Forward price of underlying instrument,CASH,Cash,BSD,KRW,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLKGRZXGGMX,New,,2023-12-13 07:47:08,JFTXFC,NA/Fwd NDF INR PHP,INR PHP,Spot,Forward price of underlying instrument,CASH,Cash,INR,PHP,INR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZD73PGJGLL2,New,,2023-12-13 07:47:35,JFTXFC,NA/Fwd NDF ALL AOA,ALL AOA,Spot,Forward price of underlying instrument,CASH,Cash,ALL,AOA,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ578TSP0XCQ,New,,2023-12-13 07:47:57,JFTXFC,NA/Fwd NDF COP DKK,COP DKK,Spot,Forward price of underlying instrument,CASH,Cash,COP,DKK,DKK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZLG5PD7FVV,New,,2023-12-13 07:48:03,JFTXFC,NA/Fwd NDF AED COP,AED COP,Spot,Forward price of underlying instrument,CASH,Cash,AED,COP,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDGDWM0PJLC,New,,2023-12-13 07:49:26,JFTXFC,NA/Fwd NDF CLP KRW,CLP KRW,Spot,Forward price of underlying instrument,CASH,Cash,CLP,KRW,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFQ3WP5JJ4Z,New,,2023-12-13 07:50:16,JFTXFC,NA/Fwd NDF EUR YER,EUR YER,Spot,Forward price of underlying instrument,CASH,Cash,EUR,YER,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLLZ8CJKGH0,New,,2023-12-13 07:50:50,JFTXFC,NA/Fwd NDF AUD UGX,AUD UGX,Spot,Forward price of underlying instrument,CASH,Cash,AUD,UGX,UGX,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8RV2Q4RJ40,New,,2023-12-13 07:51:10,JFTXFC,NA/Fwd NDF KRW PEN,KRW PEN,Spot,Forward price of underlying instrument,CASH,Cash,KRW,PEN,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZWF9K3ZQZ9J,New,,2023-12-13 07:53:44,JFTXFC,NA/Fwd NDF BDT CHF,BDT CHF,Spot,Forward price of underlying instrument,CASH,Cash,BDT,CHF,BDT,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ7DN148PSFK,New,,2023-12-13 07:53:47,JFTXFC,NA/Fwd NDF GBP UGX,GBP UGX,Spot,Forward price of underlying instrument,CASH,Cash,GBP,UGX,UGX,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZRHB5T8V511,New,,2023-12-13 07:53:48,JFTXFC,NA/Fwd NDF CHF EUR,CHF EUR,Spot,Forward price of underlying instrument,CASH,Cash,CHF,EUR,XXX,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ6N1CCXFVLV,New,,2023-12-13 07:56:00,JFTXFC,NA/Fwd NDF AED COP,AED COP,Spot,Forward price of underlying instrument,CASH,Cash,AED,COP,AED,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ9X2TDQPJL1,New,,2023-12-13 07:58:01,JFTXFC,NA/Fwd NDF PGK USD,PGK USD,Spot,Forward price of underlying instrument,CASH,Cash,PGK,USD,PGK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZXPWT6W8J8N,New,,2023-12-13 08:02:21,JFTXFC,NA/Fwd NDF IDR SGD,IDR SGD,Spot,Forward price of underlying instrument,CASH,Cash,IDR,SGD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZQSKWM6GJ0W,New,,2023-12-13 08:04:13,JFTXFC,NA/Fwd NDF THB TWD,THB TWD,Spot,Forward price of underlying instrument,CASH,Cash,THB,TWD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ6J7SWK81D2,New,,2023-12-13 08:04:21,JFTXFC,NA/Fwd NDF AOA EUR,AOA EUR,Spot,Forward price of underlying instrument,CASH,Cash,AOA,EUR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZS129BML4V,New,,2023-12-13 08:05:19,JFTXFC,NA/Fwd NDF MNT SGD,MNT SGD,Spot,Forward price of underlying instrument,CASH,Cash,MNT,SGD,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZX2QH3KVD17,New,,2023-12-13 08:05:21,JFTXFC,NA/Fwd NDF IDR MXN,IDR MXN,Spot,Forward price of underlying instrument,CASH,Cash,IDR,MXN,MXN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZRF4WPX2TWB,New,,2023-12-13 08:06:21,JFTXFC,NA/Fwd NDF SGD VND,SGD VND,Spot,Forward price of underlying instrument,CASH,Cash,SGD,VND,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZF425DGK5D9,New,,2023-12-13 08:06:27,JFTXFC,NA/Fwd NDF KRW KWD,KRW KWD,Spot,Forward price of underlying instrument,CASH,Cash,KRW,KWD,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBKJZP333G0,New,,2023-12-13 08:06:29,JFTXFC,NA/Fwd NDF INR PHP,INR PHP,Spot,Forward price of underlying instrument,CASH,Cash,INR,PHP,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1W4WWBPBM0,New,,2023-12-13 08:06:46,JFTXFC,NA/Fwd NDF MXN MYR,MXN MYR,Spot,Forward price of underlying instrument,CASH,Cash,MXN,MYR,MXN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBZZRPZ4929,New,,2023-12-13 08:07:56,JFTXFC,NA/Fwd NDF KRW RON,KRW RON,Spot,Forward price of underlying instrument,CASH,Cash,KRW,RON,RON,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZQJN1J3398B,New,,2023-12-13 08:08:08,JFTXFC,NA/Fwd NDF COP USD,COP USD,Spot,Forward price of underlying instrument,CASH,Cash,COP,USD,BRL,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ11PR34BPZ6,New,,2023-12-13 08:08:21,JFTXFC,NA/Fwd NDF JPY NZD,JPY NZD,Spot,Forward price of underlying instrument,CASH,Cash,JPY,NZD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZL916DQW0NW,New,,2023-12-13 08:10:00,JFTXFC,NA/Fwd NDF ARS CNY,ARS CNY,Spot,Forward price of underlying instrument,CASH,Cash,ARS,CNY,ARS,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZQVFRK5TPTG,New,,2023-12-13 08:10:35,JFTXFC,NA/Fwd NDF KRW OMR,KRW OMR,Spot,Forward price of underlying instrument,CASH,Cash,KRW,OMR,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZXG01CXW8J9,New,,2023-12-13 08:11:40,JFTXFC,NA/Fwd NDF IDR PHP,IDR PHP,Spot,Forward price of underlying instrument,CASH,Cash,IDR,PHP,IDR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJCWSRQK11P,New,,2023-12-13 08:11:58,JFTXFC,NA/Fwd NDF TWD ZAR,TWD ZAR,Spot,Forward price of underlying instrument,CASH,Cash,TWD,ZAR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ243VF16428,New,,2023-12-13 08:14:10,JFTXFC,NA/Fwd NDF IDR TWD,IDR TWD,Spot,Forward price of underlying instrument,CASH,Cash,IDR,TWD,TWD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZSMD89ND7NJ,New,,2023-12-13 08:14:18,JFTXFC,NA/Fwd NDF HUF RON,HUF RON,Spot,Forward price of underlying instrument,CASH,Cash,HUF,RON,HUF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZVP74H6X6F7,New,,2023-12-13 08:15:27,JFTXFC,NA/Fwd NDF EUR TZS,EUR TZS,Spot,Forward price of underlying instrument,CASH,Cash,EUR,TZS,TZS,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBW6CDN459Q,New,,2023-12-13 08:17:03,JFTXFC,NA/Fwd NDF KRW MYR,KRW MYR,Spot,Forward price of underlying instrument,CASH,Cash,KRW,MYR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFB6J0SR6BW,New,,2023-12-13 08:17:03,JFTXFC,NA/Fwd NDF MYR PHP,MYR PHP,Spot,Forward price of underlying instrument,CASH,Cash,MYR,PHP,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGN5HWVNFXK,New,,2023-12-13 08:17:24,JFTXFC,NA/Fwd NDF BRL PLN,BRL PLN,Spot,Forward price of underlying instrument,CASH,Cash,BRL,PLN,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ046FDT5KLJ,New,,2023-12-13 08:17:24,JFTXFC,NA/Fwd NDF BRL PLN,BRL PLN,Spot,Forward price of underlying instrument,CASH,Cash,BRL,PLN,BRL,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ2W5THBZL7B,New,,2023-12-13 08:17:38,JFTXFC,NA/Fwd NDF KRW MXN,KRW MXN,Spot,Forward price of underlying instrument,CASH,Cash,KRW,MXN,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZC4R49BBJN9,New,,2023-12-13 08:17:40,JFTXFC,NA/Fwd NDF NZD UAH,NZD UAH,Spot,Forward price of underlying instrument,CASH,Cash,NZD,UAH,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZS8Z1SLBQJ0,New,,2023-12-13 08:18:09,JFTXFC,NA/Fwd NDF CLP KRW,CLP KRW,Spot,Forward price of underlying instrument,CASH,Cash,CLP,KRW,CLP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZ651JSX41D,New,,2023-12-13 08:18:28,JFTXFC,NA/Fwd NDF DKK KWD,DKK KWD,Spot,Forward price of underlying instrument,CASH,Cash,DKK,KWD,DKK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ44PX63P663,New,,2023-12-13 08:18:29,JFTXFC,NA/Fwd NDF CAD TRY,CAD TRY,Spot,Forward price of underlying instrument,CASH,Cash,CAD,TRY,TRY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ736RNQWL5X,New,,2023-12-13 08:19:06,JFTXFC,NA/Fwd NDF GBP MXN,GBP MXN,Spot,Forward price of underlying instrument,CASH,Cash,GBP,MXN,MXN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3GHP5CXDM9,New,,2023-12-13 08:19:48,JFTXFC,NA/Fwd NDF TWD USD,TWD USD,Spot,Forward price of underlying instrument,CASH,Cash,TWD,USD,DKK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ2ZG5JNWD0G,New,,2023-12-13 08:20:20,JFTXFC,NA/Fwd NDF TWD USD,TWD USD,Spot,Forward price of underlying instrument,CASH,Cash,TWD,USD,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZC4CRQKFTQT,New,,2023-12-13 08:20:51,JFTXFC,NA/Fwd NDF ARS CNY,ARS CNY,Spot,Forward price of underlying instrument,CASH,Cash,ARS,CNY,CNY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFW1XQ44X4B,New,,2023-12-13 08:20:59,JFTXFC,NA/Fwd NDF IDR UGX,IDR UGX,Spot,Forward price of underlying instrument,CASH,Cash,IDR,UGX,UGX,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZW0XHFKJS72,New,,2023-12-13 08:22:45,JFTXFC,NA/Fwd NDF AMD GBP,AMD GBP,Spot,Forward price of underlying instrument,CASH,Cash,AMD,GBP,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ36BRGW73Q0,New,,2023-12-13 08:23:37,JFTXFC,NA/Fwd NDF BRL JPY,BRL JPY,Spot,Forward price of underlying instrument,CASH,Cash,BRL,JPY,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZP9F8Z7J8XC,New,,2023-12-13 08:23:45,JFTXFC,NA/Fwd NDF MXN SEK,MXN SEK,Spot,Forward price of underlying instrument,CASH,Cash,MXN,SEK,MXN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZKC29JBCSWT,New,,2023-12-13 08:24:29,JFTXFC,NA/Fwd NDF CAD KZT,CAD KZT,Spot,Forward price of underlying instrument,CASH,Cash,CAD,KZT,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZT2W80NX84D,New,,2023-12-13 08:25:04,JFTXFC,NA/Fwd NDF BSD USD,BSD USD,Spot,Forward price of underlying instrument,CASH,Cash,BSD,USD,BSD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDJHFXH57LS,New,,2023-12-13 08:26:04,JFTXFC,NA/Fwd NDF DKK PEN,DKK PEN,Spot,Forward price of underlying instrument,CASH,Cash,DKK,PEN,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ44FRHWL5NK,New,,2023-12-13 08:26:39,JFTXFC,NA/Fwd NDF CLP PEN,CLP PEN,Spot,Forward price of underlying instrument,CASH,Cash,CLP,PEN,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZM7317N1LK0,New,,2023-12-13 08:26:39,JFTXFC,NA/Fwd NDF CNY PEN,CNY PEN,Spot,Forward price of underlying instrument,CASH,Cash,CNY,PEN,PEN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZD0SQWCV2ZJ,New,,2023-12-13 08:26:44,JFTXFC,NA/Fwd NDF EUR WST,EUR WST,Spot,Forward price of underlying instrument,CASH,Cash,EUR,WST,WST,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZT7PX5SSNP1,New,,2023-12-13 08:26:44,JFTXFC,NA/Fwd NDF IQD USD,IQD USD,Spot,Forward price of underlying instrument,CASH,Cash,IQD,USD,IQD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZML6FGNCT30,New,,2023-12-13 08:27:10,JFTXFC,NA/Fwd NDF EGP KGS,EGP KGS,Spot,Forward price of underlying instrument,CASH,Cash,EGP,KGS,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZWQV8H9R6BG,New,,2023-12-13 08:27:24,JFTXFC,NA/Fwd NDF AUD EGP,AUD EGP,Spot,Forward price of underlying instrument,CASH,Cash,AUD,EGP,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZTRP7RLQ0JG,New,,2023-12-13 08:27:25,JFTXFC,NA/Fwd NDF CHF RON,CHF RON,Spot,Forward price of underlying instrument,CASH,Cash,CHF,RON,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGG707N9106,New,,2023-12-13 08:27:34,JFTXFC,NA/Fwd NDF BDT NZD,BDT NZD,Spot,Forward price of underlying instrument,CASH,Cash,BDT,NZD,BDT,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3V8F7L8VNQ,New,,2023-12-13 08:28:25,JFTXFC,NA/Fwd NDF GBP USD,GBP USD,Spot,Forward price of underlying instrument,CASH,Cash,GBP,USD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBVBM5NBJ97,New,,2023-12-13 08:28:33,JFTXFC,NA/Fwd NDF KRW ZAR,KRW ZAR,Spot,Forward price of underlying instrument,CASH,Cash,KRW,ZAR,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ390K8L6K38,New,,2023-12-13 08:30:42,JFTXFC,NA/Fwd NDF MXN NOK,MXN NOK,Spot,Forward price of underlying instrument,CASH,Cash,MXN,NOK,NOK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZD5RR9LTRFL,New,,2023-12-13 08:30:43,JFTXFC,NA/Fwd NDF EGP ZAR,EGP ZAR,Spot,Forward price of underlying instrument,CASH,Cash,EGP,ZAR,EGP,,,,,,,,,
