TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_SettlementCurrency,Attributes_DeliveryType,Derived_DeliveryType,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZV6DVWF087K,New,,2024-02-07 12:01:08,JFTXCC,NA/Fwd CFD AUD SGD,AUD SGD,Spot,Contract for Difference (CFD),Cash,AUD,SGD,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZVFJZHN6LG2,New,,2024-02-07 12:01:08,JFTXCC,NA/Fwd CFD CHF TRY,CHF TRY,Spot,Contract for Difference (CFD),Cash,CHF,TRY,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ69V2PM15GF,New,,2024-02-07 12:01:09,JFTXCC,NA/Fwd CFD AUD MXN,AUD MXN,Spot,Contract for Difference (CFD),Cash,AUD,MXN,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ5G6ZSM0GBT,New,,2024-02-07 12:01:09,JFTXCC,NA/Fwd CFD AUD USD,AUD USD,Spot,Contract for Difference (CFD),Cash,AUD,USD,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ5L2PSZ5G8C,New,,2024-02-07 12:01:10,JFTXCC,NA/Fwd CFD AUD PLN,AUD PLN,Spot,Contract for Difference (CFD),Cash,AUD,PLN,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZQTBGWRZF33,New,,2024-02-07 12:01:11,JFTXCC,NA/Fwd CFD AUD TRY,AUD TRY,Spot,Contract for Difference (CFD),Cash,AUD,TRY,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZN89NBNHD6L,New,,2024-02-07 12:01:11,JFTXCC,NA/Fwd CFD JPY SGD,JPY SGD,Spot,Contract for Difference (CFD),Cash,JPY,SGD,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSCMCZZNS1K,New,,2024-02-07 12:01:12,JFTXCC,NA/Fwd CFD NOK SGD,NOK SGD,Spot,Contract for Difference (CFD),Cash,NOK,SGD,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ2MFT1K86L4,New,,2024-02-07 12:01:14,JFTXCC,NA/Fwd CFD PLN SGD,PLN SGD,Spot,Contract for Difference (CFD),Cash,PLN,SGD,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ9TP64ZN1FN,New,,2024-02-07 12:02:02,JFTXCC,NA/Fwd CFD CHF SEK,CHF SEK,Spot,Contract for Difference (CFD),Cash,CHF,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZW4DGCKHW7N,New,,2024-02-07 12:02:03,JFTXCC,NA/Fwd CFD NZD ZAR,NZD ZAR,Spot,Contract for Difference (CFD),Cash,NZD,ZAR,ZAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ276PWZH3C1,New,,2024-02-07 12:02:05,JFTXCC,NA/Fwd CFD CZK NZD,CZK NZD,Spot,Contract for Difference (CFD),Cash,CZK,NZD,CZK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZCFV5FT19MK,New,,2024-02-07 12:02:06,JFTXCC,NA/Fwd CFD CZK HKD,CZK HKD,Spot,Contract for Difference (CFD),Cash,CZK,HKD,CZK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ5WF78R9J54,New,,2024-02-07 12:02:06,JFTXCC,NA/Fwd CFD CAD MXN,CAD MXN,Spot,Contract for Difference (CFD),Cash,CAD,MXN,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZW8PTMZ8GFS,New,,2024-02-07 12:02:07,JFTXCC,NA/Fwd CFD DKK PLN,DKK PLN,Spot,Contract for Difference (CFD),Cash,DKK,PLN,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSJS1THFHGJ,New,,2024-02-07 12:02:08,JFTXCC,NA/Fwd CFD CZK TRY,CZK TRY,Spot,Contract for Difference (CFD),Cash,CZK,TRY,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ8X0601ZW7S,New,,2024-02-07 12:02:08,JFTXCC,NA/Fwd CFD CZK NZD,CZK NZD,Spot,Contract for Difference (CFD),Cash,CZK,NZD,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ62W3LZJL2D,New,,2024-02-07 12:02:09,JFTXCC,NA/Fwd CFD CZK MXN,CZK MXN,Spot,Contract for Difference (CFD),Cash,CZK,MXN,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZDTZPM2SPRF,New,,2024-02-07 12:02:09,JFTXCC,NA/Fwd CFD DKK PLN,DKK PLN,Spot,Contract for Difference (CFD),Cash,DKK,PLN,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ4WB7RQR73N,New,,2024-02-07 12:02:10,JFTXCC,NA/Fwd CFD DKK HKD,DKK HKD,Spot,Contract for Difference (CFD),Cash,DKK,HKD,HKD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZZBVG739C09,New,,2024-02-07 12:02:11,JFTXCC,NA/Fwd CFD CHF NZD,CHF NZD,Spot,Contract for Difference (CFD),Cash,CHF,NZD,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZR96B4GKZCV,New,,2024-02-07 12:02:12,JFTXCC,NA/Fwd CFD PLN SEK,PLN SEK,Spot,Contract for Difference (CFD),Cash,PLN,SEK,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSV8KMM4650,New,,2024-02-07 12:02:14,JFTXCC,NA/Fwd CFD NZD PLN,NZD PLN,Spot,Contract for Difference (CFD),Cash,NZD,PLN,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ5PJPSWBBMH,New,,2024-02-07 12:03:02,JFTXCC,NA/Fwd CFD CZK ZAR,CZK ZAR,Spot,Contract for Difference (CFD),Cash,CZK,ZAR,ZAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZB2M8NG77BH,New,,2024-02-07 12:03:05,JFTXCC,NA/Fwd CFD EUR RUB,EUR RUB,Spot,Contract for Difference (CFD),Cash,EUR,RUB,RUB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ5F6021FM99,New,,2024-02-07 12:03:06,JFTXCC,NA/Fwd CFD CAD SGD,CAD SGD,Spot,Contract for Difference (CFD),Cash,CAD,SGD,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZCFRK4MFJVZ,New,,2024-02-07 12:03:07,JFTXCC,NA/Fwd CFD MXN SGD,MXN SGD,Spot,Contract for Difference (CFD),Cash,MXN,SGD,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ9HLML2DHK1,New,,2024-02-07 12:03:07,JFTXCC,NA/Fwd CFD CAD SEK,CAD SEK,Spot,Contract for Difference (CFD),Cash,CAD,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZDLV50FNH1L,New,,2024-02-07 12:03:08,JFTXCC,NA/Fwd CFD CZK PLN,CZK PLN,Spot,Contract for Difference (CFD),Cash,CZK,PLN,CZK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZXBGV2LKHR5,New,,2024-02-07 12:03:08,JFTXCC,NA/Fwd CFD HUF ZAR,HUF ZAR,Spot,Contract for Difference (CFD),Cash,HUF,ZAR,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZR1JQKJN484,New,,2024-02-07 12:03:09,JFTXCC,NA/Fwd CFD DKK JPY,DKK JPY,Spot,Contract for Difference (CFD),Cash,DKK,JPY,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ96MJ2JBSQ3,New,,2024-02-07 12:03:09,JFTXCC,NA/Fwd CFD MXN ZAR,MXN ZAR,Spot,Contract for Difference (CFD),Cash,MXN,ZAR,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZCK3NTW0C4Q,New,,2024-02-07 12:03:10,JFTXCC,NA/Fwd CFD CZK NOK,CZK NOK,Spot,Contract for Difference (CFD),Cash,CZK,NOK,CZK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZR898JDKFXF,New,,2024-02-07 12:03:11,JFTXCC,NA/Fwd CFD PLN ZAR,PLN ZAR,Spot,Contract for Difference (CFD),Cash,PLN,ZAR,ZAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ2LZ1DXKKDS,New,,2024-02-07 12:03:11,JFTXCC,NA/Fwd CFD MXN TRY,MXN TRY,Spot,Contract for Difference (CFD),Cash,MXN,TRY,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZDLC3HWMDD0,New,,2024-02-07 12:03:12,JFTXCC,NA/Fwd CFD CAD DKK,CAD DKK,Spot,Contract for Difference (CFD),Cash,CAD,DKK,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSCWSBRJW58,New,,2024-02-07 12:03:14,JFTXCC,NA/Fwd CFD HKD NZD,HKD NZD,Spot,Contract for Difference (CFD),Cash,HKD,NZD,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ3JM7ZXP904,New,,2024-02-07 12:04:02,JFTXCC,NA/Fwd CFD CHF MXN,CHF MXN,Spot,Contract for Difference (CFD),Cash,CHF,MXN,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZGRVRNT47QN,New,,2024-02-07 12:04:04,JFTXCC,NA/Fwd CFD DKK SEK,DKK SEK,Spot,Contract for Difference (CFD),Cash,DKK,SEK,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZHPB71CFVSQ,New,,2024-02-07 12:04:05,JFTXCC,NA/Fwd CFD NOK ZAR,NOK ZAR,Spot,Contract for Difference (CFD),Cash,NOK,ZAR,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZL162692ZL8,New,,2024-02-07 12:04:06,JFTXCC,NA/Fwd CFD NZD TRY,NZD TRY,Spot,Contract for Difference (CFD),Cash,NZD,TRY,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZQK6W24FPHF,New,,2024-02-07 12:04:07,JFTXCC,NA/Fwd CFD DKK SEK,DKK SEK,Spot,Contract for Difference (CFD),Cash,DKK,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ5VF5KBB4JW,New,,2024-02-07 12:04:08,JFTXCC,NA/Fwd CFD DKK NZD,DKK NZD,Spot,Contract for Difference (CFD),Cash,DKK,NZD,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZDNMGPWQP8W,New,,2024-02-07 12:04:09,JFTXCC,NA/Fwd CFD MXN SEK,MXN SEK,Spot,Contract for Difference (CFD),Cash,MXN,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZBZN9SM0JB0,New,,2024-02-07 12:04:09,JFTXCC,NA/Fwd CFD PLN ZAR,PLN ZAR,Spot,Contract for Difference (CFD),Cash,PLN,ZAR,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZFVJXJTNBR6,New,,2024-02-07 12:04:10,JFTXCC,NA/Fwd CFD GBP RUB,GBP RUB,Spot,Contract for Difference (CFD),Cash,GBP,RUB,RUB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ4NT32QLR0S,New,,2024-02-07 12:04:11,JFTXCC,NA/Fwd CFD AUD NOK,AUD NOK,Spot,Contract for Difference (CFD),Cash,AUD,NOK,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZTF8KHC0P4G,New,,2024-02-07 12:04:11,JFTXCC,NA/Fwd CFD AUD ZAR,AUD ZAR,Spot,Contract for Difference (CFD),Cash,AUD,ZAR,ZAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZKSQ8L1JCS3,New,,2024-02-07 12:04:12,JFTXCC,NA/Fwd CFD CHF SGD,CHF SGD,Spot,Contract for Difference (CFD),Cash,CHF,SGD,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZMDF7592SQ8,New,,2024-02-07 12:04:13,JFTXCC,NA/Fwd CFD DKK SGD,DKK SGD,Spot,Contract for Difference (CFD),Cash,DKK,SGD,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZC4DL8SWX19,New,,2024-02-07 12:04:14,JFTXCC,NA/Fwd CFD HUF SGD,HUF SGD,Spot,Contract for Difference (CFD),Cash,HUF,SGD,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZC6FQBHH8TZ,New,,2024-02-07 12:05:02,JFTXCC,NA/Fwd CFD CHF ZAR,CHF ZAR,Spot,Contract for Difference (CFD),Cash,CHF,ZAR,ZAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZQX4R8JB1N9,New,,2024-02-07 12:05:04,JFTXCC,NA/Fwd CFD CAD DKK,CAD DKK,Spot,Contract for Difference (CFD),Cash,CAD,DKK,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZN0HM052NB0,New,,2024-02-07 12:05:05,JFTXCC,NA/Fwd CFD MXN NZD,MXN NZD,Spot,Contract for Difference (CFD),Cash,MXN,NZD,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZQ1ZKCVQ9TQ,New,,2024-02-07 12:05:06,JFTXCC,NA/Fwd CFD CZK HUF,CZK HUF,Spot,Contract for Difference (CFD),Cash,CZK,HUF,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ2XXWXV4HKF,New,,2024-02-07 12:05:07,JFTXCC,NA/Fwd CFD HKD MXN,HKD MXN,Spot,Contract for Difference (CFD),Cash,HKD,MXN,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZV01KH27NN5,New,,2024-02-07 12:05:08,JFTXCC,NA/Fwd CFD NOK PLN,NOK PLN,Spot,Contract for Difference (CFD),Cash,NOK,PLN,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZDSVWS45PX5,New,,2024-02-07 12:05:09,JFTXCC,NA/Fwd CFD HUF TRY,HUF TRY,Spot,Contract for Difference (CFD),Cash,HUF,TRY,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZML86D952G9,New,,2024-02-07 12:05:09,JFTXCC,NA/Fwd CFD HUF PLN,HUF PLN,Spot,Contract for Difference (CFD),Cash,HUF,PLN,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZM4HQWCB848,New,,2024-02-07 12:05:10,JFTXCC,NA/Fwd CFD HUF NZD,HUF NZD,Spot,Contract for Difference (CFD),Cash,HUF,NZD,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ4KB9GL1JXV,New,,2024-02-07 12:05:10,JFTXCC,NA/Fwd CFD CHF ZAR,CHF ZAR,Spot,Contract for Difference (CFD),Cash,CHF,ZAR,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZJKJ3767Z2H,New,,2024-02-07 12:05:11,JFTXCC,NA/Fwd CFD CHF DKK,CHF DKK,Spot,Contract for Difference (CFD),Cash,CHF,DKK,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ1515J1H5CR,New,,2024-02-07 12:05:12,JFTXCC,NA/Fwd CFD MXN ZAR,MXN ZAR,Spot,Contract for Difference (CFD),Cash,MXN,ZAR,ZAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSPDJNLH4V7,New,,2024-02-07 12:05:12,JFTXCC,NA/Fwd CFD NOK SEK,NOK SEK,Spot,Contract for Difference (CFD),Cash,NOK,SEK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ6CC4X4Q1Q4,New,,2024-02-07 12:05:13,JFTXCC,NA/Fwd CFD HKD ZAR,HKD ZAR,Spot,Contract for Difference (CFD),Cash,HKD,ZAR,ZAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZWT7XQ4RBDK,New,,2024-02-07 12:05:14,JFTXCC,NA/Fwd CFD CAD NZD,CAD NZD,Spot,Contract for Difference (CFD),Cash,CAD,NZD,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZD07WBFHBDT,New,,2024-02-07 12:06:03,JFTXCC,NA/Fwd CFD HKD TRY,HKD TRY,Spot,Contract for Difference (CFD),Cash,HKD,TRY,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZRFG0K70MRW,New,,2024-02-07 12:06:05,JFTXCC,NA/Fwd CFD CZK DKK,CZK DKK,Spot,Contract for Difference (CFD),Cash,CZK,DKK,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ1DLWLG9VK4,New,,2024-02-07 12:06:06,JFTXCC,NA/Fwd CFD MXN NOK,MXN NOK,Spot,Contract for Difference (CFD),Cash,MXN,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZPDSDLS7Z1P,New,,2024-02-07 12:06:08,JFTXCC,NA/Fwd CFD AUD HKD,AUD HKD,Spot,Contract for Difference (CFD),Cash,AUD,HKD,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZV79MM037W1,New,,2024-02-07 12:06:09,JFTXCC,NA/Fwd CFD SGD ZAR,SGD ZAR,Spot,Contract for Difference (CFD),Cash,SGD,ZAR,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ2QHFF3L33H,New,,2024-02-07 12:06:09,JFTXCC,NA/Fwd CFD DKK SGD,DKK SGD,Spot,Contract for Difference (CFD),Cash,DKK,SGD,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZS43CB6LQDS,New,,2024-02-07 12:06:10,JFTXCC,NA/Fwd CFD CHF SGD,CHF SGD,Spot,Contract for Difference (CFD),Cash,CHF,SGD,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSFP51CPX06,New,,2024-02-07 12:06:10,JFTXCC,NA/Fwd CFD NOK NZD,NOK NZD,Spot,Contract for Difference (CFD),Cash,NOK,NZD,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZQHVPHHPJZJ,New,,2024-02-07 12:06:11,JFTXCC,NA/Fwd CFD CHF DKK,CHF DKK,Spot,Contract for Difference (CFD),Cash,CHF,DKK,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZVG5BRDH0L0,New,,2024-02-07 12:06:12,JFTXCC,NA/Fwd CFD HKD HUF,HKD HUF,Spot,Contract for Difference (CFD),Cash,HKD,HUF,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ019V5DXJBX,New,,2024-02-07 12:06:12,JFTXCC,NA/Fwd CFD CZK DKK,CZK DKK,Spot,Contract for Difference (CFD),Cash,CZK,DKK,CZK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZCM1QPDG87M,New,,2024-02-07 12:06:13,JFTXCC,NA/Fwd CFD NOK TRY,NOK TRY,Spot,Contract for Difference (CFD),Cash,NOK,TRY,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZQJ9SQLLMX0,New,,2024-02-07 12:06:14,JFTXCC,NA/Fwd CFD NZD PLN,NZD PLN,Spot,Contract for Difference (CFD),Cash,NZD,PLN,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ4K1PFGJ0P6,New,,2024-02-07 12:07:02,JFTXCC,NA/Fwd CFD DKK MXN,DKK MXN,Spot,Contract for Difference (CFD),Cash,DKK,MXN,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZN47ZS5WR5M,New,,2024-02-07 12:07:04,JFTXCC,NA/Fwd CFD CAD PLN,CAD PLN,Spot,Contract for Difference (CFD),Cash,CAD,PLN,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ9NT45MZ4W6,New,,2024-02-07 12:07:05,JFTXCC,NA/Fwd CFD DKK HUF,DKK HUF,Spot,Contract for Difference (CFD),Cash,DKK,HUF,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSFQ5X5W34R,New,,2024-02-07 12:07:06,JFTXCC,NA/Fwd CFD DKK USD,DKK USD,Spot,Contract for Difference (CFD),Cash,DKK,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZG0RTX65FW9,New,,2024-02-07 12:07:07,JFTXCC,NA/Fwd CFD NOK USD,NOK USD,Spot,Contract for Difference (CFD),Cash,NOK,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZHHGG5JK062,New,,2024-02-07 12:07:08,JFTXCC,NA/Fwd CFD CAD SEK,CAD SEK,Spot,Contract for Difference (CFD),Cash,CAD,SEK,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZNVFXB54TF3,New,,2024-02-07 12:07:09,JFTXCC,NA/Fwd CFD HKD NOK,HKD NOK,Spot,Contract for Difference (CFD),Cash,HKD,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZCGWMV996W2,New,,2024-02-07 12:07:09,JFTXCC,NA/Fwd CFD SEK ZAR,SEK ZAR,Spot,Contract for Difference (CFD),Cash,SEK,ZAR,ZAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ22Z72KKFLQ,New,,2024-02-07 12:07:10,JFTXCC,NA/Fwd CFD MXN PLN,MXN PLN,Spot,Contract for Difference (CFD),Cash,MXN,PLN,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZS2VVXDM2QJ,New,,2024-02-07 12:07:10,JFTXCC,NA/Fwd CFD NOK TRY,NOK TRY,Spot,Contract for Difference (CFD),Cash,NOK,TRY,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ619LDH7WZ8,New,,2024-02-07 12:07:11,JFTXCC,NA/Fwd CFD AUD DKK,AUD DKK,Spot,Contract for Difference (CFD),Cash,AUD,DKK,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ1QLS71HV4G,New,,2024-02-07 12:07:12,JFTXCC,NA/Fwd CFD AUD SEK,AUD SEK,Spot,Contract for Difference (CFD),Cash,AUD,SEK,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ6ZHD1QLV7D,New,,2024-02-07 12:07:12,JFTXCC,NA/Fwd CFD AUD SEK,AUD SEK,Spot,Contract for Difference (CFD),Cash,AUD,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZTM6MHBZT2B,New,,2024-02-07 12:07:13,JFTXCC,NA/Fwd CFD HKD SGD,HKD SGD,Spot,Contract for Difference (CFD),Cash,HKD,SGD,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZCR7NBSS3PR,New,,2024-02-07 12:07:14,JFTXCC,NA/Fwd CFD SGD TRY,SGD TRY,Spot,Contract for Difference (CFD),Cash,SGD,TRY,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ3FVFXMZCFP,New,,2024-02-07 12:08:02,JFTXCC,NA/Fwd CFD NZD SGD,NZD SGD,Spot,Contract for Difference (CFD),Cash,NZD,SGD,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ3SJ1Z4XKTL,New,,2024-02-07 12:08:04,JFTXCC,NA/Fwd CFD MXN TRY,MXN TRY,Spot,Contract for Difference (CFD),Cash,MXN,TRY,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ61B9X7JB50,New,,2024-02-07 12:08:05,JFTXCC,NA/Fwd CFD CAD NOK,CAD NOK,Spot,Contract for Difference (CFD),Cash,CAD,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZNX2LKZTG6T,New,,2024-02-07 12:08:06,JFTXCC,NA/Fwd CFD TRY ZAR,TRY ZAR,Spot,Contract for Difference (CFD),Cash,TRY,ZAR,ZAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ27GC60TRLW,New,,2024-02-07 12:08:07,JFTXCC,NA/Fwd CFD MXN NOK,MXN NOK,Spot,Contract for Difference (CFD),Cash,MXN,NOK,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZWBQV6XTL6F,New,,2024-02-07 12:08:08,JFTXCC,NA/Fwd CFD CAD TRY,CAD TRY,Spot,Contract for Difference (CFD),Cash,CAD,TRY,TRY,CASH,,,,,,,,,
