TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_SettlementCurrency,Attributes_DeliveryType,Derived_DeliveryType,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ6LXHR7MWV1,New,,2023-11-11 11:49:04,JFTXFC,NA/Fwd Rlg Spot CAD DKK,CAD DKK,Spot,Forward price of underlying instrument,Cash,CAD,DKK,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ6NKS383HSM,New,,2023-11-11 11:49:04,JFTXFP,NA/Fwd Rlg Spot CHF USD,CHF USD,Spot,Forward price of underlying instrument,Physical,CHF,USD,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4S55LPGW8F,New,,2023-11-11 11:49:04,JFTXFC,NA/Fwd Rlg Spot EUR RUB,EUR RUB,Spot,Forward price of underlying instrument,Cash,EUR,RUB,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ530C97N4BZ,New,,2023-11-11 11:49:04,JFTXFC,NA/Fwd Rlg Spot SEK SGD,SEK SGD,Spot,Forward price of underlying instrument,Cash,SEK,SGD,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZQG97QND40Z,New,,2023-11-11 11:49:04,JFTXFC,NA/Fwd Rlg Spot KES USD,KES USD,Spot,Forward price of underlying instrument,Cash,KES,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZJH94JH2Z20,New,,2023-11-11 11:49:04,JFTXFC,NA/Fwd Rlg Spot CNY EUR,CNY EUR,Spot,Forward price of underlying instrument,Cash,CNY,EUR,CNY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ52QWRFJQRH,New,,2023-11-11 11:49:04,JFTXFP,NA/Fwd Rlg Spot NOK USD,NOK USD,Spot,Forward price of underlying instrument,Physical,NOK,USD,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZCX9276PX2S,New,,2023-11-11 11:49:04,JFTXFP,NA/Fwd Rlg Spot USD ZMW,USD ZMW,Spot,Forward price of underlying instrument,Physical,USD,ZMW,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ18G234GKZP,New,,2023-11-11 11:49:04,JFTXFC,NA/Fwd Rlg Spot AUD GBP,AUD GBP,Spot,Forward price of underlying instrument,Cash,AUD,GBP,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZMCKN6TP89W,New,,2023-11-11 11:49:04,JFTXFC,NA/Fwd Rlg Spot GBP HKD,GBP HKD,Spot,Forward price of underlying instrument,Cash,GBP,HKD,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZVWHWPJ2HDS,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot CNY NOK,CNY NOK,Spot,Forward price of underlying instrument,Cash,CNY,NOK,CNY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ80TGMTMGGW,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot INR NOK,INR NOK,Spot,Forward price of underlying instrument,Cash,INR,NOK,INR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ7GKW190MVW,New,,2023-11-11 11:49:05,JFTXFP,NA/Fwd Rlg Spot EUR GBP,EUR GBP,Spot,Forward price of underlying instrument,Physical,EUR,GBP,EUR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4HHHWS8QMS,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot EUR RON,EUR RON,Spot,Forward price of underlying instrument,Cash,EUR,RON,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ3CZBTCHKBL,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot DKK GBP,DKK GBP,Spot,Forward price of underlying instrument,Cash,DKK,GBP,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZR5V0BCPN89,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot NOK RUB,NOK RUB,Spot,Forward price of underlying instrument,Cash,NOK,RUB,RUB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZWTVSF76RBT,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot NOK TRY,NOK TRY,Spot,Forward price of underlying instrument,Cash,NOK,TRY,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZSMB9BWGP56,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot CAD GBP,CAD GBP,Spot,Forward price of underlying instrument,Cash,CAD,GBP,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZH663C6T7S5,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot NGN USD,NGN USD,Spot,Forward price of underlying instrument,Cash,NGN,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ8SJJP3JLS5,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot NOK PHP,NOK PHP,Spot,Forward price of underlying instrument,Cash,NOK,PHP,PHP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZLQ2RX2N8XV,New,,2023-11-11 11:49:05,JFTXFC,NA/Fwd Rlg Spot EUR HRK,EUR HRK,Spot,Forward price of underlying instrument,Cash,EUR,HRK,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4SWLTWQNG4,New,,2023-11-11 11:49:05,JFTXFP,NA/Fwd Rlg Spot KRW USD,KRW USD,Spot,Forward price of underlying instrument,Physical,KRW,USD,KRW,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ78S5NHPG8X,New,,2023-11-11 11:49:06,JFTXFP,NA/Fwd Rlg Spot KRW USD,KRW USD,Spot,Forward price of underlying instrument,Physical,KRW,USD,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ3GFXV20RC2,New,,2023-11-11 11:49:06,JFTXFC,NA/Fwd Rlg Spot EUR HKD,EUR HKD,Spot,Forward price of underlying instrument,Cash,EUR,HKD,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZHCGP45WT35,New,,2023-11-11 11:49:06,JFTXFC,NA/Fwd Rlg Spot AUD CHF,AUD CHF,Spot,Forward price of underlying instrument,Cash,AUD,CHF,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZQWNWF89N3L,New,,2023-11-11 11:49:06,JFTXFC,NA/Fwd Rlg Spot DKK PLN,DKK PLN,Spot,Forward price of underlying instrument,Cash,DKK,PLN,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ9HDRVSQW53,New,,2023-11-11 11:49:06,JFTXFC,NA/Fwd Rlg Spot SEK THB,SEK THB,Spot,Forward price of underlying instrument,Cash,SEK,THB,THB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ55220H6M1N,New,,2023-11-11 11:49:06,JFTXFP,NA/Fwd Rlg Spot TWD USD,TWD USD,Spot,Forward price of underlying instrument,Physical,TWD,USD,TWD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPPZ4ZKZJ3Q,New,,2023-11-11 11:49:06,JFTXFC,NA/Fwd Rlg Spot NOK NZD,NOK NZD,Spot,Forward price of underlying instrument,Cash,NOK,NZD,NZD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZCPD7P4FNW1,New,,2023-11-11 11:49:06,JFTXFC,NA/Fwd Rlg Spot CHF HKD,CHF HKD,Spot,Forward price of underlying instrument,Cash,CHF,HKD,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZRBMTVLQRQJ,New,,2023-11-11 11:49:06,JFTXFC,NA/Fwd Rlg Spot CNY JPY,CNY JPY,Spot,Forward price of underlying instrument,Cash,CNY,JPY,CNY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ0GB140XJ1J,New,,2023-11-11 11:49:06,JFTXFC,NA/Fwd Rlg Spot PLN SEK,PLN SEK,Spot,Forward price of underlying instrument,Cash,PLN,SEK,PLN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ6WDMR389KF,New,,2023-11-11 11:49:06,JFTXFC,NA/Fwd Rlg Spot HKD KRW,HKD KRW,Spot,Forward price of underlying instrument,Cash,HKD,KRW,HKD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZS5FDW48N5S,New,,2023-11-11 11:49:07,JFTXFP,NA/Fwd Rlg Spot INR USD,INR USD,Spot,Forward price of underlying instrument,Physical,INR,USD,INR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZRHDPSHDBPJ,New,,2023-11-11 11:49:07,JFTXFC,NA/Fwd Rlg Spot LKR USD,LKR USD,Spot,Forward price of underlying instrument,Cash,LKR,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZVLW5SHJ20X,New,,2023-11-11 11:49:07,JFTXFP,NA/Fwd Rlg Spot HKD USD,HKD USD,Spot,Forward price of underlying instrument,Physical,HKD,USD,HKD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZS4GNHMS9Q1,New,,2023-11-11 11:49:07,JFTXFC,NA/Fwd Rlg Spot AUD SEK,AUD SEK,Spot,Forward price of underlying instrument,Cash,AUD,SEK,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZF0B7LJGV65,New,,2023-11-11 11:49:07,JFTXFC,NA/Fwd Rlg Spot NOK SGD,NOK SGD,Spot,Forward price of underlying instrument,Cash,NOK,SGD,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4JLW1RCLK1,New,,2023-11-11 11:49:07,JFTXFC,NA/Fwd Rlg Spot AED GBP,AED GBP,Spot,Forward price of underlying instrument,Cash,AED,GBP,AED,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZW46CJ0VSG4,New,,2023-11-11 11:49:07,JFTXFC,NA/Fwd Rlg Spot CAD SEK,CAD SEK,Spot,Forward price of underlying instrument,Cash,CAD,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZCVDJXC97HZ,New,,2023-11-11 11:49:07,JFTXFC,NA/Fwd Rlg Spot EUR KRW,EUR KRW,Spot,Forward price of underlying instrument,Cash,EUR,KRW,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPWL7140987,New,,2023-11-11 11:49:07,JFTXFC,NA/Fwd Rlg Spot BRL JPY,BRL JPY,Spot,Forward price of underlying instrument,Cash,BRL,JPY,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ5ZX3NMX2P8,New,,2023-11-11 11:49:07,JFTXFC,NA/Fwd Rlg Spot CNY SGD,CNY SGD,Spot,Forward price of underlying instrument,Cash,CNY,SGD,SGD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ68VWR9NSC5,New,,2023-11-11 11:49:07,JFTXFP,NA/Fwd Rlg Spot CHF EUR,CHF EUR,Spot,Forward price of underlying instrument,Physical,CHF,EUR,EUR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZB9V7GQ8F77,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot ISK USD,ISK USD,Spot,Forward price of underlying instrument,Cash,ISK,USD,ISK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ7M9WT4XH25,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot RUB USD,RUB USD,Spot,Forward price of underlying instrument,Cash,RUB,USD,RUB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZL1RWJZ18MZ,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot PEN USD,PEN USD,Spot,Forward price of underlying instrument,Cash,PEN,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZQ9TP380PH1,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot AED NOK,AED NOK,Spot,Forward price of underlying instrument,Cash,AED,NOK,AED,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZFQT1R3W686,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot QAR USD,QAR USD,Spot,Forward price of underlying instrument,Cash,QAR,USD,QAR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPZC4L35904,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot DKK HKD,DKK HKD,Spot,Forward price of underlying instrument,Cash,DKK,HKD,HKD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ531K8DFRNJ,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot SAR USD,SAR USD,Spot,Forward price of underlying instrument,Cash,SAR,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZKDKMCP96L8,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot CZK SEK,CZK SEK,Spot,Forward price of underlying instrument,Cash,CZK,SEK,CZK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZCB5QD3SB5Q,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot MAD USD,MAD USD,Spot,Forward price of underlying instrument,Cash,MAD,USD,MAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ03KKG9V39W,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot EUR HRK,EUR HRK,Spot,Forward price of underlying instrument,Cash,EUR,HRK,HRK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZJPZC5VSNGM,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot AUD DKK,AUD DKK,Spot,Forward price of underlying instrument,Cash,AUD,DKK,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZK8GXZQ6MTG,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot ISK USD,ISK USD,Spot,Forward price of underlying instrument,Cash,ISK,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ5Q31N9F6JX,New,,2023-11-11 11:49:08,JFTXFC,NA/Fwd Rlg Spot GBP JPY,GBP JPY,Spot,Forward price of underlying instrument,Cash,GBP,JPY,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZR2H1D782QX,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot EUR THB,EUR THB,Spot,Forward price of underlying instrument,Cash,EUR,THB,THB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ4HT1BMWKB3,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot HRK NOK,HRK NOK,Spot,Forward price of underlying instrument,Cash,HRK,NOK,HRK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPQMP999BGC,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot AED EUR,AED EUR,Spot,Forward price of underlying instrument,Cash,AED,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZVMH5MKSTQF,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot CNY EUR,CNY EUR,Spot,Forward price of underlying instrument,Cash,CNY,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ7LHKJ8WBS0,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot EUR INR,EUR INR,Spot,Forward price of underlying instrument,Cash,EUR,INR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZJQ0BWN1GMK,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot CAD CHF,CAD CHF,Spot,Forward price of underlying instrument,Cash,CAD,CHF,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ1L60SMFT26,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot AUD JPY,AUD JPY,Spot,Forward price of underlying instrument,Cash,AUD,JPY,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ6FVDNMCVZX,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot AUD SGD,AUD SGD,Spot,Forward price of underlying instrument,Cash,AUD,SGD,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZQHCWD3TK6K,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot IDR SGD,IDR SGD,Spot,Forward price of underlying instrument,Cash,IDR,SGD,IDR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZNK2KRR33CK,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot EUR THB,EUR THB,Spot,Forward price of underlying instrument,Cash,EUR,THB,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZGMRQK8F97Z,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot GBP SGD,GBP SGD,Spot,Forward price of underlying instrument,Cash,GBP,SGD,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZPGVK8FVQFZ,New,,2023-11-11 11:49:09,JFTXFC,NA/Fwd Rlg Spot CZK NOK,CZK NOK,Spot,Forward price of underlying instrument,Cash,CZK,NOK,CZK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZVVDBWMZ1QZ,New,,2023-11-11 11:49:09,JFTXFP,NA/Fwd Rlg Spot COP USD,COP USD,Spot,Forward price of underlying instrument,Physical,COP,USD,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZMGV6CN8G51,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot PLN SEK,PLN SEK,Spot,Forward price of underlying instrument,Cash,PLN,SEK,SEK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZT2R05X9KD1,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot EUR RUB,EUR RUB,Spot,Forward price of underlying instrument,Cash,EUR,RUB,RUB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ37WST6H9F0,New,,2023-11-11 11:49:10,JFTXFP,NA/Fwd Rlg Spot EUR RUB,EUR RUB,Spot,Forward price of underlying instrument,Physical,EUR,RUB,EUR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZCT70NRK1D3,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot DKK SGD,DKK SGD,Spot,Forward price of underlying instrument,Cash,DKK,SGD,DKK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ63KZV57RMV,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot QAR USD,QAR USD,Spot,Forward price of underlying instrument,Cash,QAR,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ07B1LFBFT4,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot GBP ZAR,GBP ZAR,Spot,Forward price of underlying instrument,Cash,GBP,ZAR,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZK86XLJ8KVH,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot GBP NZD,GBP NZD,Spot,Forward price of underlying instrument,Cash,GBP,NZD,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ8CDMZHL76Z,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot EUR MXN,EUR MXN,Spot,Forward price of underlying instrument,Cash,EUR,MXN,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ0D709CTC7W,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot BRL EUR,BRL EUR,Spot,Forward price of underlying instrument,Cash,BRL,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ1WRLQ9CKPJ,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot GBP ILS,GBP ILS,Spot,Forward price of underlying instrument,Cash,GBP,ILS,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZZBL5CBLDLN,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot GBP INR,GBP INR,Spot,Forward price of underlying instrument,Cash,GBP,INR,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZRVP54D41GQ,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot GBP PLN,GBP PLN,Spot,Forward price of underlying instrument,Cash,GBP,PLN,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZXQ5WB5LZP6,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot GBP MXN,GBP MXN,Spot,Forward price of underlying instrument,Cash,GBP,MXN,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ107T8D5MPS,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot OMR USD,OMR USD,Spot,Forward price of underlying instrument,Cash,OMR,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZGM8FZDGDN5,New,,2023-11-11 11:49:10,JFTXFC,NA/Fwd Rlg Spot CHF GBP,CHF GBP,Spot,Forward price of underlying instrument,Cash,CHF,GBP,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZR9Q2X05HWV,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot CNY SGD,CNY SGD,Spot,Forward price of underlying instrument,Cash,CNY,SGD,CNY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZJ4Q12ZJW0H,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot MAD USD,MAD USD,Spot,Forward price of underlying instrument,Cash,MAD,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZL7MCHRTT4N,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot INR USD,INR USD,Spot,Forward price of underlying instrument,Cash,INR,USD,INR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZWNTJ50ZMSD,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot HUF NOK,HUF NOK,Spot,Forward price of underlying instrument,Cash,HUF,NOK,HUF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZF79FQX6JPV,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot CZK GBP,CZK GBP,Spot,Forward price of underlying instrument,Cash,CZK,GBP,CZK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZNF3WKZJMK4,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot CHF DKK,CHF DKK,Spot,Forward price of underlying instrument,Cash,CHF,DKK,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ3QS2270MJK,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot KWD USD,KWD USD,Spot,Forward price of underlying instrument,Cash,KWD,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZTHXWRGX0B5,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot CZK GBP,CZK GBP,Spot,Forward price of underlying instrument,Cash,CZK,GBP,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZT6P7FXQK1W,New,,2023-11-11 11:49:11,JFTXFP,NA/Fwd Rlg Spot GBP USD,GBP USD,Spot,Forward price of underlying instrument,Physical,GBP,USD,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ32MP78033M,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot JPY NOK,JPY NOK,Spot,Forward price of underlying instrument,Cash,JPY,NOK,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZXM8V2QBT58,New,,2023-11-11 11:49:11,JFTXFP,NA/Fwd Rlg Spot JPY KRW,JPY KRW,Spot,Forward price of underlying instrument,Physical,JPY,KRW,KRW,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ33BL47C5KT,New,,2023-11-11 11:49:11,JFTXFP,NA/Fwd Rlg Spot BRL JPY,BRL JPY,Spot,Forward price of underlying instrument,Physical,BRL,JPY,JPY,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ7T8JM6VHNR,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot NOK PLN,NOK PLN,Spot,Forward price of underlying instrument,Cash,NOK,PLN,NOK,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Rolling_Spot,UPI,QZ3809HMS4RT,New,,2023-11-11 11:49:11,JFTXFC,NA/Fwd Rlg Spot NOK PKR,NOK PKR,Spot,Forward price of underlying instrument,Cash,NOK,PKR,NOK,CASH,,,,,,,,,
