TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_UnderlyingAssetType,Derived_SingleorMultiCurrency,Derived_CFIDeliveryType,Derived_ShortName,Derived_UnderlierName,Attributes_NotionalCurrency,Attributes_ReferenceRate,Attributes_ReferenceRateTermValue,Attributes_ReferenceRateTermUnit,Attributes_OtherNotionalCurrency,Attributes_OtherLegReferenceRate,Attributes_OtherLegReferenceRateTermValue,Attributes_OtherLegReferenceRateTermUnit,Attributes_NotionalSchedule,Attributes_DeliveryType,Attributes_Underlying_UnderlierCharacteristic,Attributes_Underlying_ReferenceRate,Attributes_Underlying_ReferenceRateTermValue,Attributes_Underlying_ReferenceRateTermUnit,Attributes_OtherLegUnderlying_OtherLegUnderlierCharacteristic,Attributes_OtherLegUnderlying_OtherLegReferenceRate,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermValue,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermUnit,Derived_OptionExerciseStyle,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_UnderlyingInstrumentIndex,Attributes_UnderlyingInstrumentIndexTermValue,Attributes_UnderlyingInstrumentIndexTermUnit,Attributes_OptionType,Attributes_UnderlyingInstrumentUPI,Attributes_OptionExerciseStyle,Attributes_ValuationMethodorTrigger,Derived_ReturnorPayoutTrigger,Attributes_UnderlyingAssetType,Attributes_UnderlyingInstrumentISIN,Attributes_UnderlierCharacteristic,Attributes_ReturnorPayoutTrigger
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZXR429H8PDB,New,,2023-10-19T04:11:19,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-ISDA,GBP,GBP-LIBOR-ISDA,6.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZ1SWWC03F52,New,,2023-10-19T04:11:21,SRZCSC,Zero Coupon,Single Currency,Cash,NA/Swap Zero Cpn USD,USD-LIBOR-BBA,USD,USD-LIBOR-BBA,1.0,WEEK,,,,,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZV7K0V8SWDV,New,,2023-10-19T04:11:48,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-SONIA-COMPOUND,GBP,GBP-SONIA-COMPOUND,6.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZH47V1GNWHX,New,,2023-10-19T04:11:54,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,1.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZP3V6MCPBKX,New,,2023-10-19T04:12:04,SRZYSC,Zero Coupon,Single Currency,Cash,NA/Swap Zero Cpn EUR,EUR-EURIBOR-Telerate,EUR,EUR-EURIBOR-Telerate,3.0,MNTH,,,,,Custom,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZB30WHDD7MC,New,,2023-10-19T04:12:08,SRZCSC,Zero Coupon,Single Currency,Cash,NA/Swap Zero Cpn PLN,PLN-WIBOR-WIBO,PLN,PLN-WIBOR-WIBO,6.0,MNTH,,,,,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZ7V5S2D3T99,New,,2023-10-19T04:12:09,SRZCSC,Zero Coupon,Single Currency,Cash,NA/Swap Zero Cpn HUF,HUF-BUBOR-Reuters,HUF,HUF-BUBOR-Reuters,6.0,MNTH,,,,,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZ55SJKMXTR2,New,,2023-10-19T04:12:09,SRZCSC,Zero Coupon,Single Currency,Cash,NA/Swap Zero Cpn CZK,CZK-PRIBOR-PRBO,CZK,CZK-PRIBOR-PRBO,6.0,MNTH,,,,,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZ42DC7LTVB9,New,,2023-10-19T04:12:39,SRZCSC,Zero Coupon,Single Currency,Cash,NA/Swap Zero Cpn USD,USD-LIBOR-BBA,USD,USD-LIBOR-BBA,1.0,MNTH,,,,,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZJ6LGW3FGQS,New,,2023-10-19T04:12:39,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn USD,USD-LIBOR-BBA,USD,USD-LIBOR-BBA,1.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
