TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_UnderlyingAssetType,Derived_SingleorMultiCurrency,Derived_CFIDeliveryType,Derived_ShortName,Derived_UnderlierName,Attributes_NotionalCurrency,Attributes_ReferenceRate,Attributes_ReferenceRateTermValue,Attributes_ReferenceRateTermUnit,Attributes_OtherNotionalCurrency,Attributes_OtherLegReferenceRate,Attributes_OtherLegReferenceRateTermValue,Attributes_OtherLegReferenceRateTermUnit,Attributes_NotionalSchedule,Attributes_DeliveryType,Attributes_Underlying_UnderlierCharacteristic,Attributes_Underlying_ReferenceRate,Attributes_Underlying_ReferenceRateTermValue,Attributes_Underlying_ReferenceRateTermUnit,Attributes_OtherLegUnderlying_OtherLegUnderlierCharacteristic,Attributes_OtherLegUnderlying_OtherLegReferenceRate,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermValue,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermUnit,Derived_OptionExerciseStyle,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_UnderlyingInstrumentIndex,Attributes_UnderlyingInstrumentIndexTermValue,Attributes_UnderlyingInstrumentIndexTermUnit,Attributes_OptionType,Attributes_UnderlyingInstrumentUPI,Attributes_OptionExerciseStyle,Attributes_ValuationMethodorTrigger,Derived_ReturnorPayoutTrigger,Attributes_UnderlyingAssetType,Attributes_UnderlyingInstrumentISIN,Attributes_UnderlierCharacteristic,Attributes_ReturnorPayoutTrigger
1,Rates,Swap,Inflation_Basis,UPI,QZ9998GQ58LF,New,,2023-10-19T05:39:04,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt EUR,EUR-EXT-CPI vs EUR-EURIBOR-Reuters,EUR,EUR-EXT-CPI,3.0,MNTH,,EUR-EURIBOR-Reuters,20.0,YEAR,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZBLPTK22DCC,New,,2023-10-19T05:39:04,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt EUR,FRC-EXT-CPI vs EUR-EURIBOR-Reuters,EUR,FRC-EXT-CPI,3.0,MNTH,,EUR-EURIBOR-Reuters,10.0,YEAR,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ2DB90359CJ,New,,2023-10-19T05:39:05,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt EUR,EUR-EXT-CPI vs EUR-EuroSTR-COMPOUND,EUR,EUR-EXT-CPI,1.0,YEAR,,EUR-EuroSTR-COMPOUND,1.0,DAYS,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ96RBZ5KTR4,New,,2023-10-19T05:39:05,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt USD,USA-CPI-U vs EUR-EURIBOR-Reuters,USD,USA-CPI-U,1.0,YEAR,,EUR-EURIBOR-Reuters,6.0,MNTH,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ50KHR0SZR1,New,,2023-10-19T05:39:08,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt EUR,EUR-AI-CPI vs EUR-EuroSTR-COMPOUND,EUR,EUR-AI-CPI,1.0,YEAR,,EUR-EuroSTR-COMPOUND,1.0,DAYS,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZSGRJ67ZXV0,New,,2023-10-19T05:39:08,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt CHF,UK-RPI vs CHF-LIBOR-BBA,CHF,UK-RPI,1.0,YEAR,,CHF-LIBOR-BBA,1.0,DAYS,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ861TTKJWMJ,New,,2023-10-19T05:39:08,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt CHF,EUR-EXT-CPI vs CHF-SARON-OIS-COMPOUND,CHF,EUR-EXT-CPI,1.0,YEAR,,CHF-SARON-OIS-COMPOUND,1.0,DAYS,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ26QQ70X6TF,New,,2023-10-19T05:39:09,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt JPY,EUR-EXT-CPI vs JPY-LIBOR-BBA,JPY,EUR-EXT-CPI,1.0,YEAR,,JPY-LIBOR-BBA,6.0,MNTH,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZK4R800H54L,New,,2023-10-19T05:39:10,SRGYSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx Flt GBP,UK-RPI vs GBP-SONIA-COMPOUND,GBP,UK-RPI,6.0,MNTH,,GBP-SONIA-COMPOUND,1.0,DAYS,Custom,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZMJM76BD2P5,New,,2023-10-19T05:39:11,SRGDSC,Inflation Rate Index,Single Currency,Cash,NA/Swap Infl Idx Flt USD,USA-CPI-U vs USD-LIBOR-BBA,USD,USA-CPI-U,1.0,YEAR,,USD-LIBOR-BBA,3.0,MNTH,Amortizing,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Basis,UPI,QZ7BD4FMKJMH,New,,2023-10-19T05:39:11,SRGCSC,Inflation Rate Index,Single Currency,Cash,NA/Swap Infl Idx Flt GBP,UK-RPI vs GBP-SONIA-COMPOUND,GBP,UK-RPI,6.0,MNTH,,GBP-SONIA-COMPOUND,1.0,DAYS,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
