TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZLJ51P471DP,New,,2024-03-13T04:01:16,HFTAVC,NA/O Van Call CAD CNY,CAD CNY,Spot,,Cash,CAD,CNY,CASH,,,Vanilla,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ78WJ1DHXQ8,New,,2024-03-26T15:46:36,HFTDVC,NA/O Van Put CHF PLN,CHF PLN,Spot,,Cash,CHF,PLN,CASH,,,Vanilla,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ2BL9P8R00V,New,,2024-03-27T03:48:48,HFTAVC,NA/O Van Call AUD TWD,AUD TWD,Spot,,Cash,AUD,TWD,CASH,,,Vanilla,European-Call,CALL,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZW8182DRTLP,New,,2024-03-27T03:48:48,HFTDVC,NA/O Van Put AUD TWD,AUD TWD,Spot,,Cash,AUD,TWD,CASH,,,Vanilla,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ1VJ0DW33LS,New,,2024-04-03T13:33:51,HFTDVC,NA/O Van Put EGP GBP,EGP GBP,Spot,,Cash,EGP,GBP,CASH,,,Vanilla,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ5JWRHDH2L5,New,,2024-04-21T21:17:25,HFTHVC,NA/O Van O AED ARS,AED ARS,Spot,,Cash,AED,ARS,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZB741FPZZN5,New,,2024-04-21T21:17:26,HFTHVC,NA/O Van O AED AUD,AED AUD,Spot,,Cash,AED,AUD,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ7K57K7JJDC,New,,2024-04-21T21:17:27,HFTHVC,NA/O Van O AED BDT,AED BDT,Spot,,Cash,AED,BDT,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZQHMLQGSG64,New,,2024-04-21T21:17:28,HFTHVC,NA/O Van O AED BHD,AED BHD,Spot,,Cash,AED,BHD,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZPSJ4DS84FT,New,,2024-04-21T21:17:28,HFTHVC,NA/O Van O AED BND,AED BND,Spot,,Cash,AED,BND,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZDX9RPDJKXR,New,,2024-04-21T21:17:29,HFTHVC,NA/O Van O AED BRL,AED BRL,Spot,,Cash,AED,BRL,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ21478CPS12,New,,2024-04-21T21:17:30,HFTHVC,NA/O Van O AED CAD,AED CAD,Spot,,Cash,AED,CAD,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZDS51BXGKN9,New,,2024-04-21T21:17:30,HFTHVC,NA/O Van O AED CHF,AED CHF,Spot,,Cash,AED,CHF,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZS0JJR5WLJK,New,,2024-04-21T21:17:31,HFTHVC,NA/O Van O AED CLP,AED CLP,Spot,,Cash,AED,CLP,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZGMFK8WFPJW,New,,2024-04-21T21:17:31,HFTHVC,NA/O Van O AED CNY,AED CNY,Spot,,Cash,AED,CNY,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ6DKR8BNF32,New,,2024-04-21T21:17:32,HFTHVC,NA/O Van O AED COP,AED COP,Spot,,Cash,AED,COP,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZK85PZX3JSM,New,,2024-04-21T21:17:32,HFTHVC,NA/O Van O AED CZK,AED CZK,Spot,,Cash,AED,CZK,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
