config,instrument,release_set,measure_min,hold_min,min_move_bp,trades,total_bp,avg_bp,hit_rate,sharpe,sr_per_trade,t_stat,max_dd_bp,trades_per_year,span_days
SR3 r3|tier1+2|m5|h60|mv2,SR3 r3,tier1+2,5,60,2.0,314,81.9999999999979,0.2611464968152799,0.49044585987261147,0.4934696269538867,0.07673036573266673,1.359665544903305,-24.500000000000455,41.36055116867895,2772.8958333333335
SR3 r3|0830|m1|h15|mv0,SR3 r3,0830,1,15,0.0,575,21.500000000021657,0.03739130434786375,0.41043478260869565,0.17566286787482996,0.020181074380818894,0.48392516344924985,-41.49999999999068,75.76547867783005,2771.9583333333335
SR3 r3|0830|m1|h60|mv2,SR3 r3,0830,1,60,2.0,202,75.50000000000239,0.3737623762376356,0.47029702970297027,0.482220903405384,0.09346921262477269,1.3284471119154058,-29.499999999991644,26.616742074646382,2771.9583333333335
SR3 r3|0830|m2|h15|mv0,SR3 r3,0830,2,15,0.0,594,3.500000000018133,0.005892255892286419,0.38552188552188554,0.028675162021130223,0.003241237796247646,0.07899582100582052,-70.99999999998943,78.2690336254453,2771.9583333333335
SR3 r3|0830|m2|h60|mv2,SR3 r3,0830,2,60,2.0,206,64.99999999999773,0.31553398058251325,0.46601941747572817,0.4187121528522235,0.0803674507311398,1.153489917696106,-53.499999999995396,27.14380627414433,2771.9583333333335
SR3 r3|0830|m5|h15|mv0,SR3 r3,0830,5,15,0.0,621,-38.99999999998869,-0.06280193236713154,0.35909822866344604,-0.3798133654254222,-0.04198775745545616,-1.0463295240897252,-60.99999999998715,81.82671697205645,2771.9583333333335
SR3 r3|0830|m5|h60|mv2,SR3 r3,0830,5,60,2.0,215,25.499999999998124,0.11860465116278197,0.4511627906976744,0.18422860767692878,0.034612747689463826,0.5075225069512819,-40.49999999999727,28.329700723014714,2771.9583333333335
SR3 r3|clustered|m1|h15|mv0,SR3 r3,clustered,1,15,0.0,610,49.0000000000137,0.08032786885248147,0.42131147540983604,0.3765533219530683,0.042001016616794014,1.0373485875417994,-28.000000000002956,80.37729042343709,2771.9583333333335
SR3 r3|clustered|m1|h60|mv2,SR3 r3,clustered,1,60,2.0,232,110.49999999999329,0.47629310344824694,0.5086206896551724,0.6692052011412611,0.12103571829751229,1.8435611365182287,-25.500000000002387,30.569723570880992,2771.9583333333335
SR3 r3|clustered|m2|h15|mv0,SR3 r3,clustered,2,15,0.0,607,24.00000000001654,0.03953871499179002,0.3986820428336079,0.18714205580321774,0.020925473169995108,0.5155486246947307,-51.499999999997215,79.98199227381363,2771.9583333333335
SR3 r3|clustered|m2|h60|mv2,SR3 r3,clustered,2,60,2.0,240,87.49999999999858,0.36458333333332743,0.49166666666666664,0.5275804691852615,0.09381695338697466,1.4534059922386815,-41.999999999994486,31.62385196987689,2771.9583333333335
SR3 r3|clustered|m5|h15|mv0,SR3 r3,clustered,5,15,0.0,628,-27.99999999999585,-0.04458598726113989,0.3837579617834395,-0.26141645552467396,-0.02873765565840355,-0.7201635866394047,-42.999999999995,82.74907932117786,2771.9583333333335
SR3 r3|clustered|m5|h60|mv2,SR3 r3,clustered,5,60,2.0,238,49.49999999999761,0.2079831932773009,0.48739495798319327,0.33834435496608806,0.06041832668449589,0.9320885469988156,-30.500000000003524,31.360319870127913,2771.9583333333335
SR3 r3|CPI|m1|h15|mv0,SR3 r3,CPI,1,15,0.0,67,17.500000000002558,0.26119402985078444,0.5223880597014925,0.33270251501703546,0.1113460428201311,0.9114066402347886,-10.500000000001819,8.92817293221653,2740.9583333333335
SR3 r3|CPI|m1|h60|mv2,SR3 r3,CPI,1,60,2.0,46,48.49999999999852,1.0543478260869243,0.5217391304347826,0.5962095455773122,0.23272598628754435,1.5784244346504122,-21.50000000000034,6.5630859375,2560.0
SR3 r3|CPI|m2|h15|mv0,SR3 r3,CPI,2,15,0.0,74,9.500000000006992,0.12837837837847285,0.43243243243243246,0.17178435992271995,0.05470460237721081,0.47058678325300074,-16.499999999997783,9.860967119164526,2740.9583333333335
SR3 r3|CPI|m2|h60|mv2,SR3 r3,CPI,2,60,2.0,47,36.000000000002785,0.7659574468085699,0.46808510638297873,0.4281100675959061,0.16532227857546103,1.1333924396646424,-21.49999999999892,6.705761718750001,2560.0
SR3 r3|CPI|m5|h15|mv0,SR3 r3,CPI,5,15,0.0,75,-23.50000000000705,-0.31333333333342733,0.38666666666666666,-0.37829226446814895,-0.11966108420880386,-1.036295387692131,-34.50000000000415,9.994223431585668,2740.9583333333335
SR3 r3|CPI|m5|h60|mv2,SR3 r3,CPI,5,60,2.0,46,5.999999999991701,0.13043478260851524,0.41304347826086957,0.0745860444130735,0.029114110765387335,0.19746150637611665,-34.000000000004604,6.5630859375,2560.0
SR3 r3|payrolls|m1|h15|mv0,SR3 r3,payrolls,1,15,0.0,82,14.000000000007162,0.1707317073171605,0.45121951219512196,0.24340161174391214,0.07404824334209012,0.670535362265146,-11.499999999999488,10.804816089707938,2771.9583333333335
SR3 r3|payrolls|m1|h60|mv2,SR3 r3,payrolls,1,60,2.0,54,12.500000000004263,0.23148148148156042,0.5185185185185185,0.16174986748511186,0.06063805886325955,0.4455969096235105,-19.499999999996476,7.1153666932223,2771.9583333333335
SR3 r3|payrolls|m2|h15|mv0,SR3 r3,payrolls,2,15,0.0,79,18.99999999999693,0.2405063291138852,0.4430379746835443,0.3295573647816382,0.102144670656556,0.9078816914881406,-19.50000000000216,10.409517940084475,2771.9583333333335
SR3 r3|payrolls|m2|h60|mv2,SR3 r3,payrolls,2,60,2.0,52,12.999999999996703,0.2499999999999366,0.46153846153846156,0.15980191906623717,0.06104900011532855,0.4402306004632482,-30.999999999998806,6.851834593473326,2771.9583333333335
SR3 r3|payrolls|m5|h15|mv0,SR3 r3,payrolls,5,15,0.0,80,-7.999999999991303,-0.09999999999989129,0.3625,-0.17395466814645644,-0.05357834949750836,-0.4792193263946816,-17.99999999999642,10.541283989958963,2771.9583333333335
SR3 r3|payrolls|m5|h60|mv2,SR3 r3,payrolls,5,60,2.0,48,3.0000000000015348,0.06250000000003197,0.4583333333333333,0.04839411949820906,0.019242886155445636,0.13331862602198233,-28.000000000000114,6.324770393975378,2771.9583333333335
SR3 r4|tier1|m1|h15|mv0,SR3 r4,tier1,1,15,0.0,833,53.50000000002666,0.06422569027614244,0.4477791116446579,0.32156028363696865,0.030698105029835727,0.8860007068102224,-64.49999999997544,109.7240099474827,2772.8958333333335
SR3 r4|tier1|m1|h60|mv2,SR3 r4,tier1,1,60,2.0,331,183.00000000002115,0.552870090634505,0.5287009063444109,0.9389555577200728,0.1422010179413568,2.5871207675092647,-29.999999999999716,43.599816677811255,2772.8958333333335
SR3 r4|tier1|m2|h15|mv0,SR3 r4,tier1,2,15,0.0,824,48.0000000000075,0.058252427184475125,0.4320388349514563,0.30778750818616024,0.029543303027440317,0.8480523363020936,-78.49999999999113,108.53851644264795,2772.8958333333335
SR3 r4|tier1|m2|h60|mv2,SR3 r4,tier1,2,60,2.0,330,113.49999999999483,0.3439393939393783,0.4909090909090909,0.5940659462022373,0.09008986261282662,1.636563626641913,-47.49999999999375,43.48279645858072,2771.9583333333335
SR3 r4|tier1|m5|h15|mv0,SR3 r4,tier1,5,15,0.0,852,-4.999999999979821,-0.005868544600915283,0.39906103286384975,-0.03837542481229388,-0.003622472223066542,-0.10573648313552486,-42.49999999998835,112.22671845768939,2772.8958333333335
SR3 r4|tier1|m5|h60|mv2,SR3 r4,tier1,5,60,2.0,360,91.50000000000773,0.25416666666668813,0.49166666666666664,0.5160561952494793,0.07494064229981968,1.4218987139003356,-28.999999999999204,47.419740193389885,2772.8958333333335
SR3 r4|tier1+2|m1|h15|mv0,SR3 r4,tier1+2,1,15,0.0,1256,54.0000000000191,0.042993630573263615,0.41003184713375795,0.2972963649860619,0.02311384277626684,0.8191566750169313,-63.499999999979195,165.4378542852313,2772.96875
SR3 r4|tier1+2|m1|h60|mv2,SR3 r4,tier1+2,1,60,2.0,333,185.50000000001603,0.5570570570571052,0.5255255255255256,0.937514093122127,0.14155569731547543,2.583149074742431,-28.49999999999966,43.86325967888564,2772.8958333333335
SR3 r4|tier1+2|m2|h15|mv0,SR3 r4,tier1+2,2,15,0.0,1319,40.000000000010516,0.030326004548908655,0.3980288097043215,0.232588161034292,0.01764584997450206,0.6408626780555681,-93.99999999999551,173.73609060686314,2772.96875
SR3 r4|tier1+2|m2|h60|mv2,SR3 r4,tier1+2,2,60,2.0,332,125.49999999999244,0.3780120481927483,0.5,0.6364317591101356,0.09622347533294753,1.753275161550497,-38.999999999998636,43.746328558329694,2771.9583333333335
SR3 r4|tier1+2|m5|h15|mv0,SR3 r4,tier1+2,5,15,0.0,1418,-42.49999999999545,-0.029971791255285932,0.3526093088857546,-0.29834815423683314,-0.021830446341618445,-0.8220547265471638,-66.99999999999307,186.7761762551417,2772.96875
SR3 r4|tier1+2|m5|h60|mv2,SR3 r4,tier1+2,5,60,2.0,370,86.00000000000563,0.23243243243244766,0.4864864864864865,0.4726002411149842,0.06769627030919544,1.302163758940093,-28.999999999999204,48.73695519876183,2772.8958333333335
SR3 r4|0830|m1|h15|mv0,SR3 r4,0830,1,15,0.0,595,-4.499999999995907,-0.0075630252100771555,0.4336134453781513,-0.03162314502968669,-0.003571451966878121,-0.08711707723099975,-65.99999999999682,78.40079967531979,2771.9583333333335
SR3 r4|0830|m1|h60|mv2,SR3 r4,0830,1,60,2.0,228,77.00000000001523,0.33771929824568087,0.4868421052631579,0.4714832782838275,0.0860195384031867,1.2988665462849474,-28.000000000001535,30.042659371383046,2771.9583333333335
SR3 r4|0830|m2|h15|mv0,SR3 r4,0830,2,15,0.0,606,14.999999999987779,0.024752475247504586,0.4174917491749175,0.10979871688218888,0.012287377171017883,0.30247919014730246,-80.00000000000824,79.85022622393915,2771.9583333333335
SR3 r4|0830|m2|h60|mv2,SR3 r4,0830,2,60,2.0,226,44.49999999998511,0.19690265486719075,0.4646017699115044,0.26873815392554823,0.04924627053475562,0.7403337804785141,-59.50000000000273,29.77912727163407,2771.9583333333335
SR3 r4|0830|m5|h15|mv0,SR3 r4,0830,5,15,0.0,644,-22.500000000002274,-0.03493788819876129,0.38975155279503104,-0.19217332651046665,-0.020861638274573435,-0.5294090297354692,-48.500000000002785,84.85733611916964,2771.9583333333335
SR3 r4|0830|m5|h60|mv2,SR3 r4,0830,5,60,2.0,249,14.000000000007162,0.05622489959842234,0.4497991967871486,0.09324837154221718,0.016279453414051917,0.2568854419028283,-36.99999999999335,32.809746418747274,2771.9583333333335
SR3 r4|clustered|m1|h15|mv0,SR3 r4,clustered,1,15,0.0,620,34.00000000001597,0.05483870967744512,0.4338709677419355,0.22828503064039438,0.025256887295487498,0.6288914219730731,-42.49999999998977,81.69495092218196,2771.9583333333335
SR3 r4|clustered|m1|h60|mv2,SR3 r4,clustered,1,60,2.0,263,127.5000000000233,0.48479087452480346,0.5209125475285171,0.7341213968936767,0.1247062571263613,2.0223956336435744,-33.499999999999375,34.65447111699009,2771.9583333333335
SR3 r4|clustered|m2|h15|mv0,SR3 r4,clustered,2,15,0.0,616,43.50000000000165,0.0706168831168858,0.4237012987012987,0.30755432131725574,0.03413734286268883,0.8472665681345273,-61.99999999999761,81.16788672268402,2771.9583333333335
SR3 r4|clustered|m2|h60|mv2,SR3 r4,clustered,2,60,2.0,257,90.99999999999824,0.3540856031128336,0.490272373540856,0.5208985239043528,0.08951272981254194,1.434998223417972,-38.999999999997215,33.86387481774317,2771.9583333333335
SR3 r4|clustered|m5|h15|mv0,SR3 r4,clustered,5,15,0.0,645,-2.4999999999849365,-0.003875968992224708,0.4170542635658915,-0.020554485798833226,-0.002229589939478754,-0.056624561696802946,-37.5,84.98910216904414,2771.9583333333335
SR3 r4|clustered|m5|h60|mv2,SR3 r4,clustered,5,60,2.0,275,46.50000000001455,0.169090909090962,0.4727272727272727,0.29662339603988186,0.04927620945262563,0.8171534892266163,-23.99999999998812,36.23566371548394,2771.9583333333335
SR3 r4|CPI|m1|h15|mv0,SR3 r4,CPI,1,15,0.0,73,18.99999999999693,0.2602739726026977,0.5068493150684932,0.32325718124560254,0.10364368747798766,0.8855320539904461,-16.500000000002046,9.727710806743383,2740.9583333333335
SR3 r4|CPI|m1|h60|mv2,SR3 r4,CPI,1,60,2.0,49,41.499999999999204,0.8469387755101878,0.46938775510204084,0.48747479137800387,0.1854065338855885,1.2978457371991197,-18.50000000000307,6.912804171494786,2589.0
SR3 r4|CPI|m2|h15|mv0,SR3 r4,CPI,2,15,0.0,70,16.999999999994486,0.24285714285706408,0.4857142857142857,0.27880028801346,0.09128518553588955,0.7637466575262537,-18.50000000000449,9.327941869479957,2740.9583333333335
SR3 r4|CPI|m2|h60|mv2,SR3 r4,CPI,2,60,2.0,49,33.99999999999608,0.6938775510203281,0.42857142857142855,0.3809337261169662,0.14407089533865866,1.0084962673706106,-21.999999999999886,6.9911132812500005,2560.0
SR3 r4|CPI|m5|h15|mv0,SR3 r4,CPI,5,15,0.0,78,-18.499999999995964,-0.23717948717943543,0.3974358974358974,-0.26950455864824135,-0.08359396380662794,-0.7382818982086031,-32.99999999999841,10.393992368849094,2740.9583333333335
SR3 r4|CPI|m5|h60|mv2,SR3 r4,CPI,5,60,2.0,49,-2.499999999993463,-0.0510204081631319,0.40816326530612246,-0.03063027486638894,-0.011649942100362493,-0.08154959470253746,-33.49999999999653,6.912804171494786,2589.0
SR3 r4|payrolls|m1|h15|mv0,SR3 r4,payrolls,1,15,0.0,82,-3.999999999996362,-0.04878048780483368,0.4146341463414634,-0.05545047058739625,-0.0168692799939589,-0.15275782734837426,-21.499999999996078,10.804816089707938,2771.9583333333335
SR3 r4|payrolls|m1|h60|mv2,SR3 r4,payrolls,1,60,2.0,57,-0.49999999998959765,-0.008771929824378907,0.5087719298245614,-0.005666995855369563,-0.0020678246294801115,-0.015611733593749927,-29.999999999995453,7.510664842845761,2771.9583333333335
SR3 r4|payrolls|m2|h15|mv0,SR3 r4,payrolls,2,15,0.0,83,14.49999999999676,0.17469879518068385,0.40963855421686746,0.23138492363715152,0.06996716041684041,0.6374311676989588,-25.500000000002387,10.936582139582423,2771.9583333333335
SR3 r4|payrolls|m2|h60|mv2,SR3 r4,payrolls,2,60,2.0,54,1.0000000000019327,0.01851851851855431,0.4444444444444444,0.011106121904266611,0.004163550080406975,0.030595719646562883,-37.999999999998124,7.1153666932223,2771.9583333333335
SR3 r4|payrolls|m5|h15|mv0,SR3 r4,payrolls,5,15,0.0,80,-5.999999999998806,-0.07499999999998508,0.4,-0.10937748969644236,-0.03368846281941808,-0.3013187716867722,-20.999999999999375,10.541283989958963,2771.9583333333335
SR3 r4|payrolls|m5|h60|mv2,SR3 r4,payrolls,5,60,2.0,51,4.263256414560601e-12,8.359326303060003e-14,0.4117647058823529,5.779169990489606e-14,2.2293518542334208e-14,1.5920756709047268e-13,-33.49999999999511,6.720068543598839,2771.9583333333335
SR3 r6|tier1|m1|h15|mv0,SR3 r6,tier1,1,15,0.0,836,9.000000000034447,0.010765550239275654,0.4354066985645933,0.050513764819676565,0.004813691619059916,0.13918146491127625,-83.49999999998374,110.11917444909429,2772.8958333333335
SR3 r6|tier1|m1|h60|mv2,SR3 r6,tier1,1,60,2.0,339,128.00000000001717,0.3775811209440034,0.5162241887905604,0.6176617720213878,0.09243204023368363,1.7018543471569723,-39.49999999999392,44.653588682108804,2772.8958333333335
SR3 r6|tier1|m2|h15|mv0,SR3 r6,tier1,2,15,0.0,841,13.500000000013301,0.016052318668267895,0.43638525564803804,0.0834876862702738,0.007932244510485183,0.23003509080407028,-91.50000000000063,110.77778195178026,2772.8958333333335
SR3 r6|tier1|m2|h60|mv2,SR3 r6,tier1,2,60,2.0,352,24.00000000000375,0.06818181818182883,0.4715909090909091,0.11595376848557674,0.017025966425044295,0.31943544498500936,-60.50000000000608,46.381649555819436,2771.9583333333335
SR3 r6|tier1|m5|h15|mv0,SR3 r6,tier1,5,15,0.0,873,11.999999999983402,0.013745704467334939,0.422680412371134,0.08930962434922152,0.00832842359903566,0.24607637922007544,-42.99999999999926,114.99286996897047,2772.8958333333335
SR3 r6|tier1|m5|h60|mv2,SR3 r6,tier1,5,60,2.0,375,49.99999999998295,0.13333333333328787,0.4693333333333333,0.2670181761977413,0.03799241116427316,0.7357198786074733,-54.000000000002046,49.395562701447794,2772.8958333333335
SR3 r6|tier1+2|m1|h15|mv0,SR3 r6,tier1+2,1,15,0.0,1266,9.000000000035868,0.007109004739364825,0.41232227488151657,0.046235615752732453,0.0035804463315178324,0.12739548049685848,-94.99999999998039,166.7550346537443,2772.96875
SR3 r6|tier1+2|m1|h60|mv2,SR3 r6,tier1+2,1,60,2.0,341,147.00000000001552,0.4310850439883153,0.5219941348973607,0.6955559634219138,0.10378307975869472,1.916477583138415,-34.99999999999375,44.9170316831832,2772.8958333333335
SR3 r6|tier1+2|m2|h15|mv0,SR3 r6,tier1+2,2,15,0.0,1360,5.500000000024841,0.004044117647077089,0.40294117647058825,0.030697324576934363,0.0022935512415214456,0.08458199054514505,-106.49999999999693,179.1365301177664,2772.96875
SR3 r6|tier1+2|m2|h60|mv2,SR3 r6,tier1+2,2,60,2.0,359,49.00000000000091,0.13649025069638138,0.49025069637883006,0.23185530346573047,0.03371072142841439,0.638726994404865,-59.50000000000841,47.30401190494084,2771.9583333333335
SR3 r6|tier1+2|m5|h15|mv0,SR3 r6,tier1+2,5,15,0.0,1441,-15.00000000002899,-0.010409437890374039,0.3816793893129771,-0.10085940176687797,-0.007320854455676174,-0.27790333796858235,-52.500000000009095,189.8056911027216,2772.96875
SR3 r6|tier1+2|m5|h60|mv2,SR3 r6,tier1+2,5,60,2.0,401,37.9999999999896,0.09476309226930074,0.4763092269326683,0.1859458417029826,0.025585031126674755,0.5123398490444788,-57.50000000001023,52.82032171541484,2772.8958333333335
SR3 r6|0830|m1|h15|mv0,SR3 r6,0830,1,15,0.0,614,-40.49999999997027,-0.06596091205206885,0.4185667752442997,-0.26363405501028947,-0.029309982608460888,-0.7262727445196354,-88.99999999998442,80.90435462293505,2771.9583333333335
SR3 r6|0830|m1|h60|mv2,SR3 r6,0830,1,60,2.0,235,27.000000000006708,0.11489361702130514,0.48936170212765956,0.1529360403529513,0.027483633420616792,0.42131612229978616,-39.49999999999818,30.965021720504453,2771.9583333333335
SR3 r6|0830|m2|h15|mv0,SR3 r6,0830,2,15,0.0,622,-34.50000000000273,-0.05546623794212657,0.41318327974276525,-0.24428853700551006,-0.026983987867713066,-0.6729787098967687,-101.00000000000762,81.95848302193093,2771.9583333333335
SR3 r6|0830|m2|h60|mv2,SR3 r6,0830,2,60,2.0,238,-50.00000000000995,-0.21008403361348718,0.4579831932773109,-0.2733384197036276,-0.04881018316009105,-0.7530068308248932,-87.00000000000472,31.360319870127913,2771.9583333333335
SR3 r6|0830|m5|h15|mv0,SR3 r6,0830,5,15,0.0,649,-2.0000000000067075,-0.0030816640986235863,0.41602465331278893,-0.016854603009877282,-0.0018226127999307676,-0.046431933026614185,-35.50000000000182,85.51616636854209,2771.9583333333335
SR3 r6|0830|m5|h60|mv2,SR3 r6,0830,5,60,2.0,261,-25.500000000009493,-0.09770114942532372,0.4444444444444444,-0.15418619720049953,-0.02629199132080602,-0.42476011911087114,-55.500000000004945,34.39093901724112,2771.9583333333335
SR3 r6|clustered|m1|h15|mv0,SR3 r6,clustered,1,15,0.0,632,-14.999999999969305,-0.023734177215141306,0.41930379746835444,-0.09362816806680234,-0.010259973133496728,-0.25793172503289935,-65.4999999999859,83.2761435206758,2771.9583333333335
SR3 r6|clustered|m1|h60|mv2,SR3 r6,clustered,1,60,2.0,263,79.00000000000773,0.3003802281369115,0.5209125475285171,0.4249874601478097,0.07219323085381722,1.170777459140976,-33.9999999999975,34.65447111699009,2771.9583333333335
SR3 r6|clustered|m2|h15|mv0,SR3 r6,clustered,2,15,0.0,632,-8.999999999981867,-0.014240506329085233,0.41455696202531644,-0.06142963322839764,-0.006731589430161997,-0.169229534165765,-94.99999999998892,83.2761435206758,2771.9583333333335
SR3 r6|clustered|m2|h60|mv2,SR3 r6,clustered,2,60,2.0,278,25.49999999999386,0.09172661870501389,0.4892086330935252,0.13379104847463896,0.022105629961705404,0.3685745074324453,-59.00000000000318,36.630961865107395,2771.9583333333335
SR3 r6|clustered|m5|h15|mv0,SR3 r6,clustered,5,15,0.0,653,19.50000000000358,0.029862174578872254,0.43797856049004597,0.15748260156521773,0.016977519055857582,0.43384122452768453,-30.999999999995964,86.04323056804003,2771.9583333333335
SR3 r6|clustered|m5|h60|mv2,SR3 r6,clustered,5,60,2.0,292,33.99999999998755,0.11643835616434092,0.476027397260274,0.19793637545027928,0.03191041293950014,0.5452853753394364,-40.5000000000058,38.475686563350216,2771.9583333333335
SR3 r6|CPI|m1|h15|mv0,SR3 r6,CPI,1,15,0.0,75,-9.499999999998465,-0.1266666666666462,0.44,-0.13952410604686516,-0.04413414539761949,-0.3822129108865455,-26.499999999994373,9.994223431585668,2740.9583333333335
SR3 r6|CPI|m1|h60|mv2,SR3 r6,CPI,1,60,2.0,50,14.499999999999602,0.28999999999999204,0.5,0.1621518525613827,0.06105311478714955,0.43171071478554124,-19.499999999999318,7.053881807647741,2589.0
SR3 r6|CPI|m2|h15|mv0,SR3 r6,CPI,2,15,0.0,79,-2.5000000000034106,-0.031645569620296334,0.4177215189873418,-0.03910744105882185,-0.012053188770753462,-0.10713108514306185,-25.000000000002842,10.527248681270237,2740.9583333333335
SR3 r6|CPI|m2|h60|mv2,SR3 r6,CPI,2,60,2.0,50,9.999999999999432,0.19999999999998863,0.46,0.10427199508953652,0.03903979705731941,0.27605305235377176,-29.50000000000159,7.1337890625,2560.0
SR3 r6|CPI|m5|h15|mv0,SR3 r6,CPI,5,15,0.0,78,-8.000000000005514,-0.10256410256417325,0.4230769230769231,-0.127219982826876,-0.03946064101197755,-0.348506945049795,-25.499999999999545,10.393992368849094,2740.9583333333335
SR3 r6|CPI|m5|h60|mv2,SR3 r6,CPI,5,60,2.0,49,-3.000000000002956,-0.06122448979597869,0.40816326530612246,-0.04091967730333779,-0.015563421269604914,-0.1089439488872344,-26.000000000001933,6.912804171494786,2589.0
SR3 r6|payrolls|m1|h15|mv0,SR3 r6,payrolls,1,15,0.0,82,-19.499999999996476,-0.2378048780487375,0.3902439024390244,-0.2572103342745912,-0.07824916723437285,-0.7085763460457694,-31.49999999999551,10.804816089707938,2771.9583333333335
SR3 r6|payrolls|m1|h60|mv2,SR3 r6,payrolls,1,60,2.0,60,-17.999999999994998,-0.2999999999999166,0.48333333333333334,-0.18587399726874218,-0.06610605644496967,-0.5120553113896301,-36.499999999995225,7.905962992469222,2771.9583333333335
SR3 r6|payrolls|m2|h15|mv0,SR3 r6,payrolls,2,15,0.0,80,-9.500000000001307,-0.11875000000001634,0.425,-0.148835338015118,-0.04584155080586853,-0.41001929518372926,-33.499999999999375,10.541283989958963,2771.9583333333335
SR3 r6|payrolls|m2|h60|mv2,SR3 r6,payrolls,2,60,2.0,59,-36.50000000000375,-0.6186440677966738,0.3898305084745763,-0.35232928470068825,-0.1263633040392889,-0.9706149555080119,-48.500000000001364,7.7741969425947355,2771.9583333333335
SR3 r6|payrolls|m5|h15|mv0,SR3 r6,payrolls,5,15,0.0,84,-8.99999999999892,-0.10714285714284429,0.44047619047619047,-0.15316571955717442,-0.046038394404240714,-0.42194885446332886,-25.99999999999625,11.068348189456911,2771.9583333333335
SR3 r6|payrolls|m5|h60|mv2,SR3 r6,payrolls,5,60,2.0,57,-32.49999999999886,-0.5701754385964712,0.3684210526315789,-0.3545547378022064,-0.12937313490914035,-0.976745748935956,-42.00000000000159,7.510664842845761,2771.9583333333335
SR3 r8|tier1|m1|h15|mv0,SR3 r8,tier1,1,15,0.0,835,25.00000000001137,0.029940119760492656,0.45269461077844314,0.1520696093156636,0.014500095338142595,0.4190000699531118,-83.49999999999511,109.98745294855709,2772.8958333333335
SR3 r8|tier1|m1|h60|mv2,SR3 r8,tier1,1,60,2.0,336,88.50000000000051,0.26339285714285865,0.5089285714285714,0.45393085448637893,0.06823257010696812,1.25072366950625,-24.499999999997613,44.25842418049722,2772.8958333333335
SR3 r8|tier1|m2|h15|mv0,SR3 r8,tier1,2,15,0.0,858,-11.99999999999477,-0.01398601398600789,0.42424242424242425,-0.07899174492429713,-0.007430357828042616,-0.21764734451507348,-96.00000000000506,113.01704746091255,2772.8958333333335
SR3 r8|tier1|m2|h60|mv2,SR3 r8,tier1,2,60,2.0,348,69.49999999999363,0.19971264367814262,0.5028735632183908,0.36418434101764147,0.05379021889737378,1.0034435220088527,-43.499999999998806,45.83908218694355,2772.8958333333335
SR3 r8|tier1|m5|h15|mv0,SR3 r8,tier1,5,15,0.0,871,26.00000000001046,0.029850746268668724,0.42709529276693453,0.20670009173061465,0.0192975980902112,0.5695243992812795,-35.5000000000004,114.72942696789607,2772.8958333333335
SR3 r8|tier1|m5|h60|mv2,SR3 r8,tier1,5,60,2.0,373,22.999999999993292,0.06166219839140293,0.4584450402144772,0.13054049644963903,0.018623551720298316,0.35968052650529697,-45.499999999995566,49.13211970037341,2772.8958333333335
SR3 r8|tier1+2|m1|h15|mv0,SR3 r8,tier1+2,1,15,0.0,1261,1.0000000000317755,0.0007930214116033112,0.41871530531324347,0.005552809205767201,0.0004308564347864353,0.015299954058344842,-101.99999999998255,166.0964444694878,2772.96875
SR3 r8|tier1+2|m1|h60|mv2,SR3 r8,tier1+2,1,60,2.0,337,81.5000000000012,0.2418397626112795,0.5044510385756676,0.409992769164478,0.06153651712673131,1.1296602900030712,-28.000000000001535,44.39014568103442,2772.8958333333335
SR3 r8|tier1+2|m2|h15|mv0,SR3 r8,tier1+2,2,15,0.0,1379,-33.499999999988006,-0.024292965917322704,0.3937635968092821,-0.19956539076850188,-0.014807456623019275,-0.5498732618478024,-119.99999999999886,181.63917281794107,2772.96875
SR3 r8|tier1+2|m2|h60|mv2,SR3 r8,tier1+2,2,60,2.0,352,77.99999999999301,0.22159090909088922,0.5198863636363636,0.4024557110567338,0.05910421154429032,1.108893301197109,-37.000000000000455,46.36596818909233,2772.8958333333335
SR3 r8|tier1+2|m5|h15|mv0,SR3 r8,tier1+2,5,15,0.0,1479,-7.4999999999874944,-0.005070993914798847,0.37998647734956054,-0.053935541059657796,-0.003864277694556594,-0.14861149910709412,-43.499999999997385,194.81097650307095,2772.96875
SR3 r8|tier1+2|m5|h60|mv2,SR3 r8,tier1+2,5,60,2.0,393,1.9999999999896545,0.005089058524146704,0.455470737913486,0.010536936550360183,0.0014645012779368179,0.029032606656652086,-58.500000000000796,51.766549711117285,2772.8958333333335
SR3 r8|0830|m1|h15|mv0,SR3 r8,0830,1,15,0.0,617,-50.999999999977774,-0.08265802269040158,0.4181523500810373,-0.3571636876471239,-0.039611651814062815,-0.983933019048341,-90.99999999998687,81.2996527725585,2771.9583333333335
SR3 r8|0830|m1|h60|mv2,SR3 r8,0830,1,60,2.0,222,20.49999999999983,0.09234234234234158,0.4774774774774775,0.12431754523671547,0.022985511648545363,0.3424764102175244,-36.50000000000233,29.25206307213612,2771.9583333333335
SR3 r8|0830|m2|h15|mv0,SR3 r8,0830,2,15,0.0,635,-44.0000000000083,-0.06929133858269024,0.4094488188976378,-0.3326682262947576,-0.0363682745244156,-0.9164516538508009,-104.50000000001296,83.67144167029927,2771.9583333333335
SR3 r8|0830|m2|h60|mv2,SR3 r8,0830,2,60,2.0,234,-1.0000000000033538,-0.004273504273518606,0.49145299145299143,-0.00591620596704173,-0.0010654512741065803,-0.016298270512355245,-48.49999999999994,30.833255670629967,2771.9583333333335
