config,trades,hit_rate,gross_bp,net_bp,total_net_bp,avg_win,avg_loss,payoff,sr_per_trade,t_stat,avg_hold_min,pct_target,pct_stop,pct_time,direction,entry_offset,z_threshold,target_bp,stop_bp,time_stop,base_events,legs,shift
fade_then_flip|e2|z1|tp3|sl5|t120,97,0.4536082474226804,-0.04700058730783605,-0.2859005873078362,-27.73235696886011,2.2400359041934133,-2.3829044670447224,0.9400443598024327,-0.09911377451209447,-0.9761574713689014,96.30927835051547,0.25773195876288657,0.1134020618556701,0.6288659793814433,fade_then_flip,2,1.0,3.0,5.0,120,88,2,1
fade_then_flip|e2|z1|tp3|sl5|t240,103,0.4854368932038835,-0.09295278281304903,-0.3318527828130491,-34.18083662974406,2.379925819693866,-2.890134483291271,0.8234654246897252,-0.10532597416095052,-1.0689418907471917,165.8252427184466,0.3106796116504854,0.17475728155339806,0.5145631067961165,fade_then_flip,2,1.0,3.0,5.0,240,88,2,1
fade_then_flip|e2|z1|tp5|sl0.5|t30,134,0.31343283582089554,0.11430520983111266,-0.12459479016888736,-16.695701882630907,1.48049816576501,-0.8573546178778405,1.726821241634646,-0.08805174104229897,-1.0192725933123732,17.276119402985074,0.029850746268656716,0.5895522388059702,0.3805970149253731,fade_then_flip,2,1.0,5.0,0.5,30,88,2,1
fade_then_flip|e2|z1|tp5|sl0.5|t60,144,0.2708333333333333,0.04704459146731546,-0.19185540853268454,-27.627178828706572,1.8136425403138194,-0.9367546466756719,1.9360913199096714,-0.12578585288898758,-1.5094302346678512,26.77777777777778,0.041666666666666664,0.6805555555555556,0.2777777777777778,fade_then_flip,2,1.0,5.0,0.5,60,88,2,1
fade_then_flip|e2|z1|tp5|sl0.5|t120,152,0.20394736842105263,0.13480305229965656,-0.10409694770034346,-15.822736050452207,3.2149064078059864,-0.9544201214251056,3.3684394698276106,-0.055291390391933225,-0.6816780423513149,39.6578947368421,0.07894736842105263,0.7631578947368421,0.15789473684210525,fade_then_flip,2,1.0,5.0,0.5,120,88,2,1
fade_then_flip|e2|z1|tp5|sl0.5|t240,156,0.1794871794871795,0.10877291981348478,-0.1301270801865152,-20.29982450909637,3.671153909758637,-0.9616572967370174,3.817528263150673,-0.06686086790259356,-0.835091972445753,56.19871794871795,0.08974358974358974,0.8076923076923077,0.10256410256410256,fade_then_flip,2,1.0,5.0,0.5,240,88,2,1
fade_then_flip|e2|z1|tp5|sl1|t30,118,0.3644067796610169,0.12826720547973994,-0.1106327945202601,-13.054669753390693,1.5495538975138372,-1.0624731646198091,1.458440503829876,-0.0660140646432507,-0.7170962935515335,23.11864406779661,0.0423728813559322,0.3813559322033898,0.576271186440678,fade_then_flip,2,1.0,5.0,1.0,30,88,2,1
fade_then_flip|e2|z1|tp5|sl1|t60,128,0.3671875,0.08494015919531209,-0.15395984080468794,-19.706859623000057,1.765098640699154,-1.2674876016772874,1.3925963759829838,-0.08341509839692482,-0.9437341076769384,38.8984375,0.0546875,0.4921875,0.453125,fade_then_flip,2,1.0,5.0,1.0,60,88,2,1
fade_then_flip|e2|z1|tp5|sl1|t120,139,0.2949640287769784,0.11334242822649455,-0.12555757177350546,-17.45250247651726,2.8427301869443684,-1.3673922463391468,2.0789427426951357,-0.05664746859483062,-0.6678638050157552,62.0863309352518,0.08633093525179857,0.6187050359712231,0.2949640287769784,fade_then_flip,2,1.0,5.0,1.0,120,88,2,1
fade_then_flip|e2|z1|tp5|sl1|t240,148,0.27702702702702703,0.06782036475926191,-0.1710796352407381,-25.31978601562924,3.0855681763552245,-1.4189540303382566,2.1745370959055474,-0.07550625065640057,-0.9185731845921173,93.71621621621621,0.0945945945945946,0.6891891891891891,0.21621621621621623,fade_then_flip,2,1.0,5.0,1.0,240,88,2,1
fade_then_flip|e2|z1|tp5|sl2|t30,101,0.4158415841584158,0.0978784853496248,-0.14102151465037516,-14.243172979687891,1.5156413013110286,-1.3203408073686627,1.1479167294174484,-0.0734330677869668,-0.7379931977363554,27.06930693069307,0.039603960396039604,0.1782178217821782,0.7821782178217822,fade_then_flip,2,1.0,5.0,2.0,30,88,2,1
fade_then_flip|e2|z1|tp5|sl2|t60,108,0.4444444444444444,0.08696664436876889,-0.15193335563123112,-16.40880240817296,1.7147490858730643,-1.6452793088346678,1.0422236982288442,-0.06963765630801626,-0.7236957530730209,49.30555555555556,0.06481481481481481,0.2777777777777778,0.6574074074074074,fade_then_flip,2,1.0,5.0,2.0,60,88,2,1
fade_then_flip|e2|z1|tp5|sl2|t120,118,0.4152542372881356,0.17516111935927403,-0.0637388806407261,-7.52118791560568,2.545632799774988,-1.9167709435446394,1.3280839885163374,-0.02409381163289353,-0.26172578696444865,85.11016949152543,0.11016949152542373,0.3559322033898305,0.5338983050847458,fade_then_flip,2,1.0,5.0,2.0,120,88,2,1
fade_then_flip|e2|z1|tp5|sl2|t240,129,0.3953488372093023,0.13487723384735031,-0.10402276615264981,-13.418936833691825,2.9944938641264853,-2.1299759474890068,1.4058815394871687,-0.03670018690942439,-0.4168339954647203,142.43410852713177,0.13178294573643412,0.46511627906976744,0.40310077519379844,fade_then_flip,2,1.0,5.0,2.0,240,88,2,1
fade_then_flip|e2|z1|tp5|sl3|t30,95,0.42105263157894735,0.17944901046601966,-0.059450989533980356,-5.647844005728134,1.690310161038282,-1.3320045535865344,1.2689972841961987,-0.028699893750893834,-0.2797319621078301,28.473684210526315,0.042105263157894736,0.08421052631578947,0.8736842105263158,fade_then_flip,2,1.0,5.0,3.0,30,88,2,1
fade_then_flip|e2|z1|tp5|sl3|t60,99,0.43434343434343436,0.0709331034659204,-0.16796689653407965,-16.628722756873884,1.8624296149638955,-1.7270213607200249,1.0784056626765848,-0.07032156843844345,-0.6996907715388461,52.525252525252526,0.0707070707070707,0.16161616161616163,0.7676767676767676,fade_then_flip,2,1.0,5.0,3.0,60,88,2,1
fade_then_flip|e2|z1|tp5|sl3|t120,110,0.43636363636363634,0.03652309330867867,-0.2023769066913214,-22.261459736045357,2.461911035023332,-2.265051442212344,1.0869117535885673,-0.06975542998264143,-0.7316011217370781,93.58181818181818,0.11818181818181818,0.2818181818181818,0.6,fade_then_flip,2,1.0,5.0,3.0,120,88,2,1
fade_then_flip|e2|z1|tp5|sl3|t240,115,0.45217391304347826,0.09570804641367366,-0.14319195358632644,-16.467074662427542,2.8335402254319884,-2.6001772442046174,1.0897488745228812,-0.04564807143535994,-0.48952103015426035,163.0695652173913,0.14782608695652175,0.3217391304347826,0.5304347826086957,fade_then_flip,2,1.0,5.0,3.0,240,88,2,1
fade_then_flip|e2|z1|tp5|sl5|t30,89,0.4157303370786517,0.09244946580387939,-0.14645053419612064,-13.034097543454738,1.4955645908231046,-1.3148074500751847,1.1374780320400402,-0.07295868731088413,-0.6882908795104985,29.471910112359552,0.033707865168539325,0.02247191011235955,0.9438202247191011,fade_then_flip,2,1.0,5.0,5.0,30,88,2,1
fade_then_flip|e2|z1|tp5|sl5|t60,93,0.46236559139784944,0.08017284040445996,-0.15872715959554007,-14.761625842385227,1.6376614456544447,-1.7036213601105272,0.9612825267395079,-0.06686060996947187,-0.6447803722125505,56.02150537634409,0.053763440860215055,0.06451612903225806,0.8817204301075269,fade_then_flip,2,1.0,5.0,5.0,60,88,2,1
fade_then_flip|e2|z1|tp5|sl5|t120,98,0.42857142857142855,-0.07419910904427819,-0.3130991090442782,-30.68371268633926,2.472663096193397,-2.4024207629725347,1.0292381477480868,-0.10009025799860402,-0.9908430022613356,105.37755102040816,0.11224489795918367,0.12244897959183673,0.7653061224489796,fade_then_flip,2,1.0,5.0,5.0,120,88,2,1
fade_then_flip|e2|z1|tp5|sl5|t240,105,0.45714285714285713,-0.13433056036084942,-0.37323056036084934,-39.18920883788918,2.826294114214994,-3.067567128424717,0.9213471118613716,-0.10515984245782897,-1.0775677282214413,188.8761904761905,0.13333333333333333,0.20952380952380953,0.6571428571428571,fade_then_flip,2,1.0,5.0,5.0,240,88,2,1
fade_then_flip|e2|z1.5|tp1|sl0.5|t30,61,0.29508196721311475,-0.10618030617251799,-0.34508030617251795,-21.049898676523593,0.8222404603478579,-0.8337262084368613,0.986223597180017,-0.42244861152093227,-3.2994291312185777,13.950819672131148,0.2459016393442623,0.5901639344262295,0.16393442622950818,fade_then_flip,2,1.5,1.0,0.5,30,41,2,1
fade_then_flip|e2|z1.5|tp1|sl0.5|t60,66,0.2878787878787879,-0.1314659604611856,-0.37036596046118564,-24.444153390438252,0.9165827967882557,-0.8906218410513853,1.0291492466726655,-0.4357041528317378,-3.539677270664414,18.09090909090909,0.2878787878787879,0.6515151515151515,0.06060606060606061,fade_then_flip,2,1.5,1.0,0.5,60,41,2,1
fade_then_flip|e2|z1.5|tp1|sl0.5|t120,68,0.27941176470588236,-0.175349932306472,-0.41424993230647206,-28.1689953968401,0.9165827967882557,-0.9302871129758561,0.9852687240353548,-0.48606940768786394,-4.008231018556952,21.264705882352942,0.27941176470588236,0.7058823529411765,0.014705882352941176,fade_then_flip,2,1.5,1.0,0.5,120,41,2,1
fade_then_flip|e2|z1.5|tp1|sl0.5|t240,68,0.27941176470588236,-0.18462165802047642,-0.4235216580204764,-28.799472745392396,0.9165827967882557,-0.9431539976401887,0.9718272934023338,-0.49608006442474223,-4.0907810087728524,22.11764705882353,0.27941176470588236,0.7205882352941176,0.0,fade_then_flip,2,1.5,1.0,0.5,240,41,2,1
fade_then_flip|e2|z1.5|tp1|sl1|t30,49,0.42857142857142855,0.10461638839981766,-0.13428361160018232,-6.579896968408933,0.8743906842763952,-0.8907893335076155,0.9815908783206371,-0.13822252703847063,-0.9675576892692944,18.448979591836736,0.3673469387755102,0.24489795918367346,0.3877551020408163,fade_then_flip,2,1.5,1.0,1.0,30,41,2,1
fade_then_flip|e2|z1.5|tp1|sl1|t60,54,0.4444444444444444,0.0637981464695167,-0.17510185353048324,-9.455500090646096,0.8954362433494095,-1.0315323310343973,0.8680641569920414,-0.16700617048125418,-1.2272397047259929,27.962962962962962,0.42592592592592593,0.35185185185185186,0.2222222222222222,fade_then_flip,2,1.5,1.0,1.0,60,41,2,1
fade_then_flip|e2|z1.5|tp1|sl1|t120,58,0.43103448275862066,-0.10775471718905016,-0.34665471718905017,-20.10597359696491,0.8988261888692313,-1.2902008581422937,0.696656015376872,-0.30864696411243625,-2.350585248494035,39.13793103448276,0.41379310344827586,0.4827586206896552,0.10344827586206896,fade_then_flip,2,1.5,1.0,1.0,120,41,2,1
fade_then_flip|e2|z1.5|tp1|sl1|t240,62,0.43548387096774194,-0.13580744654292187,-0.37470744654292193,-23.23186168566116,0.9211429106076694,-1.3743634363448067,0.6702324045068445,-0.32442617596686396,-2.554534264098628,44.24193548387097,0.43548387096774194,0.5645161290322581,0.0,fade_then_flip,2,1.5,1.0,1.0,240,41,2,1
fade_then_flip|e2|z1.5|tp1|sl2|t30,44,0.38636363636363635,-0.09037221292873987,-0.32927221292873987,-14.487977368864554,0.9106278398132622,-1.1099500239144449,0.8204223795606257,-0.25636319072382513,-1.700521027378496,21.386363636363637,0.3409090909090909,0.11363636363636363,0.5454545454545454,fade_then_flip,2,1.5,1.0,2.0,30,41,2,1
fade_then_flip|e2|z1.5|tp1|sl2|t60,46,0.4782608695652174,-0.006369105034436203,-0.24526910503443616,-11.282378831584063,0.9499490831449041,-1.3408857775321648,0.7084489216473303,-0.17128604200204656,-1.1617184583613345,34.47826086956522,0.4782608695652174,0.17391304347826086,0.34782608695652173,fade_then_flip,2,1.5,1.0,2.0,60,41,2,1
fade_then_flip|e2|z1.5|tp1|sl2|t120,49,0.5306122448979592,-0.11213484933340925,-0.3510348493334092,-17.200707617337052,0.9076800817728705,-1.7739299888448556,0.5116775112212472,-0.22637382362598454,-1.5846167653818917,52.53061224489796,0.5102040816326531,0.24489795918367346,0.24489795918367346,fade_then_flip,2,1.5,1.0,2.0,120,41,2,1
