config,direction,threshold,bracket_family,bracket,trail,time_stop,base_trades,trades,gross_bp,net_bp,total_net_bp,hit_rate,sr_per_trade,t_stat,avg_hold_min,pct_target,pct_stop,pct_time
momentum|mv1|tp5b|slinfb|tr-|t238,momentum,1.0,abs,tp5b|slinfb,,238,60,60,0.0323518117945644,-0.20654818820543566,-12.392891292326139,0.55,-0.04105178588533491,-0.31798576613194957,187.4,0.31666666666666665,0.0,0.6833333333333333
momentum|mv1|tp5b|slinfb|tr2|t30,momentum,1.0,abs,tp5b|slinfb,2.0,30,60,60,-0.6188615546126555,-0.8577615546126557,-51.46569327675934,0.35,-0.38659038109460814,-2.994516215566792,14.35,0.03333333333333333,0.75,0.21666666666666667
momentum|mv1|tp5b|slinfb|tr2|t58,momentum,1.0,abs,tp5b|slinfb,2.0,58,60,60,-0.5436429588019114,-0.7825429588019115,-46.95257752811469,0.36666666666666664,-0.32796419515226555,-2.5403997319540874,19.066666666666666,0.05,0.8,0.15
momentum|mv1|tp5b|slinfb|tr2|t118,momentum,1.0,abs,tp5b|slinfb,2.0,118,60,60,-0.43588492961466957,-0.6747849296146697,-40.48709577688018,0.38333333333333336,-0.2788071755610792,-2.1596310955023745,26.616666666666667,0.06666666666666667,0.8333333333333334,0.1
momentum|mv1|tp5b|slinfb|tr2|t238,momentum,1.0,abs,tp5b|slinfb,2.0,238,60,60,-0.42349416701121584,-0.662394167011216,-39.74365002067296,0.4,-0.2700524728602954,-2.091817459980109,35.55,0.08333333333333333,0.85,0.06666666666666667
momentum|mv1|tp5b|slinfb|tr4|t30,momentum,1.0,abs,tp5b|slinfb,4.0,30,60,60,-0.28729567831443686,-0.5261956783144369,-31.57174069886622,0.43333333333333335,-0.16611343077120388,-1.2867091019165027,24.966666666666665,0.06666666666666667,0.23333333333333334,0.7
momentum|mv1|tp5b|slinfb|tr4|t58,momentum,1.0,abs,tp5b|slinfb,4.0,58,60,60,-0.27336579812706785,-0.512265798127068,-30.735947887624075,0.4,-0.1461660376763445,-1.1321972594032161,43.03333333333333,0.15,0.3,0.55
momentum|mv1|tp5b|slinfb|tr4|t118,momentum,1.0,abs,tp5b|slinfb,4.0,118,60,60,-0.38020866903777534,-0.6191086690377754,-37.146520142266525,0.4166666666666667,-0.16635665817123896,-1.2885931332558571,66.55,0.16666666666666666,0.5,0.3333333333333333
momentum|mv1|tp5b|slinfb|tr4|t238,momentum,1.0,abs,tp5b|slinfb,4.0,238,60,60,-0.24223845623731954,-0.4811384562373195,-28.86830737423917,0.43333333333333335,-0.1222750165914115,-0.9471382058315447,100.86666666666666,0.23333333333333334,0.5166666666666667,0.25
momentum|mv2|tp0.25f|sl0.5f|tr-|t30,momentum,2.0,frac,tp0.25f|sl0.5f,,30,46,46,-0.15496364728821999,-0.39386364728822004,-18.11772777525812,0.5434782608695652,-0.15012348545222015,-1.0181870165538627,11.304347826086957,0.43478260869565216,0.34782608695652173,0.21739130434782608
momentum|mv2|tp0.25f|sl0.5f|tr-|t58,momentum,2.0,frac,tp0.25f|sl0.5f,,58,46,46,0.018538917344015284,-0.22036108265598478,-10.1366098021753,0.5434782608695652,-0.07577513655326197,-0.5139319806206001,14.978260869565217,0.5434782608695652,0.3695652173913043,0.08695652173913043
momentum|mv2|tp0.25f|sl0.5f|tr-|t118,momentum,2.0,frac,tp0.25f|sl0.5f,,118,46,46,0.0874144097493652,-0.1514855902506349,-6.968337151529206,0.5869565217391305,-0.0520926072330198,-0.3533092519356784,20.195652173913043,0.5434782608695652,0.3695652173913043,0.08695652173913043
momentum|mv2|tp0.25f|sl0.5f|tr-|t238,momentum,2.0,frac,tp0.25f|sl0.5f,,238,46,46,0.1268504929654483,-0.11204950703455183,-5.154277323589384,0.6086956521739131,-0.037516103550877096,-0.25444659396314606,29.782608695652176,0.5434782608695652,0.391304347826087,0.06521739130434782
momentum|mv2|tp0.25f|sl0.5f|tr2|t30,momentum,2.0,frac,tp0.25f|sl0.5f,2.0,30,46,46,-0.33618135037505054,-0.5750813503750506,-26.45374211725233,0.45652173913043476,-0.2732843225480172,-1.8535044547354937,5.978260869565218,0.391304347826087,0.5869565217391305,0.021739130434782608
momentum|mv2|tp0.25f|sl0.5f|tr2|t58,momentum,2.0,frac,tp0.25f|sl0.5f,2.0,58,46,46,-0.3530573754887267,-0.5919573754887267,-27.23003927248143,0.45652173913043476,-0.2806911304184411,-1.9037398698343182,6.043478260869565,0.391304347826087,0.6086956521739131,0.0
momentum|mv2|tp0.25f|sl0.5f|tr2|t118,momentum,2.0,frac,tp0.25f|sl0.5f,2.0,118,46,46,-0.3530573754887267,-0.5919573754887267,-27.23003927248143,0.45652173913043476,-0.2806911304184411,-1.9037398698343182,6.043478260869565,0.391304347826087,0.6086956521739131,0.0
momentum|mv2|tp0.25f|sl0.5f|tr2|t238,momentum,2.0,frac,tp0.25f|sl0.5f,2.0,238,46,46,-0.3530573754887267,-0.5919573754887267,-27.23003927248143,0.45652173913043476,-0.2806911304184411,-1.9037398698343182,6.043478260869565,0.391304347826087,0.6086956521739131,0.0
momentum|mv2|tp0.25f|sl0.5f|tr4|t30,momentum,2.0,frac,tp0.25f|sl0.5f,4.0,30,46,46,-0.2320938022350983,-0.4709938022350983,-21.66571490281452,0.5217391304347826,-0.1848885219696653,-1.2539749660905757,10.543478260869565,0.43478260869565216,0.3695652173913043,0.1956521739130435
momentum|mv2|tp0.25f|sl0.5f|tr4|t58,momentum,2.0,frac,tp0.25f|sl0.5f,4.0,58,46,46,-0.13184519337553813,-0.37074519337553824,-17.05427889527476,0.5217391304347826,-0.133879537784902,-0.908015203245493,13.978260869565217,0.5217391304347826,0.391304347826087,0.08695652173913043
momentum|mv2|tp0.25f|sl0.5f|tr4|t118,momentum,2.0,frac,tp0.25f|sl0.5f,4.0,118,46,46,-0.12598114343412173,-0.36488114343412187,-16.784532597969605,0.5652173913043478,-0.12843205185928724,-0.8710685561195433,16.891304347826086,0.5217391304347826,0.43478260869565216,0.043478260869565216
momentum|mv2|tp0.25f|sl0.5f|tr4|t238,momentum,2.0,frac,tp0.25f|sl0.5f,4.0,238,46,46,-0.09150263715369834,-0.3304026371536985,-15.19852130907013,0.5652173913043478,-0.11555459342281409,-0.7837293836594019,22.108695652173914,0.5217391304347826,0.43478260869565216,0.043478260869565216
momentum|mv2|tp0.25f|sl1f|tr-|t30,momentum,2.0,frac,tp0.25f|sl1f,,30,46,46,-0.20766508976947812,-0.4465650897694782,-20.541994129395995,0.6086956521739131,-0.14194665767633233,-0.9627290723626071,15.043478260869565,0.5,0.17391304347826086,0.32608695652173914
momentum|mv2|tp0.25f|sl1f|tr-|t58,momentum,2.0,frac,tp0.25f|sl1f,,58,46,46,-0.017094682372095434,-0.2559946823720955,-11.775755389116393,0.6521739130434783,-0.07419939257159154,-0.5032447649679876,21.5,0.6521739130434783,0.1956521739130435,0.15217391304347827
momentum|mv2|tp0.25f|sl1f|tr-|t118,momentum,2.0,frac,tp0.25f|sl1f,,118,46,46,0.13551873500190081,-0.1033812649980992,-4.7555381899125635,0.6956521739130435,-0.03147543497248135,-0.21347678634576991,30.630434782608695,0.6521739130434783,0.1956521739130435,0.15217391304347827
momentum|mv2|tp0.25f|sl1f|tr-|t238,momentum,2.0,frac,tp0.25f|sl1f,,238,46,46,0.14298420363574033,-0.09591579636425977,-4.41212663275595,0.7391304347826086,-0.02655197351497423,-0.18008424608175772,48.891304347826086,0.6521739130434783,0.1956521739130435,0.15217391304347827
momentum|mv2|tp0.25f|sl1f|tr2|t30,momentum,2.0,frac,tp0.25f|sl1f,2.0,30,46,46,-0.2655730417186605,-0.5044730417186606,-23.205759919058387,0.5,-0.2209656937574462,-1.4986622500132032,7.717391304347826,0.43478260869565216,0.5,0.06521739130434782
momentum|mv2|tp0.25f|sl1f|tr2|t58,momentum,2.0,frac,tp0.25f|sl1f,2.0,58,46,46,-0.23243751202490398,-0.47133751202490415,-21.68152555314559,0.5217391304347826,-0.20576126685700274,-1.3955408095700892,8.804347826086957,0.45652173913043476,0.5217391304347826,0.021739130434782608
momentum|mv2|tp0.25f|sl1f|tr2|t118,momentum,2.0,frac,tp0.25f|sl1f,2.0,118,46,46,-0.2230178442798225,-0.4619178442798226,-21.248220836871837,0.5217391304347826,-0.2020470525284724,-1.3703497823659445,10.108695652173912,0.45652173913043476,0.5217391304347826,0.021739130434782608
momentum|mv2|tp0.25f|sl1f|tr2|t238,momentum,2.0,frac,tp0.25f|sl1f,2.0,238,46,46,-0.19004900717203713,-0.42894900717203727,-19.731654329913713,0.5434782608695652,-0.1877696450119075,-1.273515693285048,12.717391304347826,0.45652173913043476,0.5217391304347826,0.021739130434782608
momentum|mv2|tp0.25f|sl1f|tr4|t30,momentum,2.0,frac,tp0.25f|sl1f,4.0,30,46,46,-0.25997970239441176,-0.49887970239441176,-22.94846631014294,0.5869565217391305,-0.16224231940517722,-1.10038094743352,13.652173913043478,0.5,0.21739130434782608,0.2826086956521739
