,ts,bucket,horizon_min,innovation,flow_signed_by_innovation,expected_sign
13007,2026-05-12 10:20:00-04:00,SFRZ26,60,-6202.130327372528,-1354.0,-1
13008,2026-05-12 11:10:00-04:00,SFRZ26,5,-6054.4775180495,-0.0,-1
13009,2026-05-12 11:10:00-04:00,SFRZ26,15,-6054.4775180495,2413.0,-1
13010,2026-05-12 11:10:00-04:00,SFRZ26,30,-6054.4775180495,-4506.0,-1
13011,2026-05-12 11:10:00-04:00,SFRZ26,60,-6054.4775180495,-388.0,-1
13012,2026-05-12 11:55:00-04:00,SFRZ26,5,41964.95448624801,-794.0,-1
13013,2026-05-12 11:55:00-04:00,SFRZ26,15,41964.95448624801,-3464.0,-1
13014,2026-05-12 11:55:00-04:00,SFRZ26,30,41964.95448624801,-3464.0,-1
13015,2026-05-12 11:55:00-04:00,SFRZ26,60,41964.95448624801,-1179.0,-1
13016,2026-05-12 14:15:00-04:00,SFRZ26,5,-10460.149243567219,33.0,-1
13017,2026-05-12 14:15:00-04:00,SFRZ26,15,-10460.149243567219,-279.0,-1
13018,2026-05-12 14:15:00-04:00,SFRZ26,30,-10460.149243567219,-514.0,-1
13019,2026-05-12 14:15:00-04:00,SFRZ26,60,-10460.149243567219,-2800.0,-1
13020,2026-05-12 14:55:00-04:00,SFRZ26,5,-6914.957713749463,-0.0,-1
13021,2026-05-12 14:55:00-04:00,SFRZ26,15,-6914.957713749463,16.0,-1
13022,2026-05-12 14:55:00-04:00,SFRZ26,30,-6914.957713749463,-563.0,-1
13023,2026-05-12 14:55:00-04:00,SFRZ26,60,-6914.957713749463,-570.0,-1
13024,2026-05-13 08:15:00-04:00,SFRZ26,5,41541.595723729566,-459.0,-1
13025,2026-05-13 08:15:00-04:00,SFRZ26,15,41541.595723729566,-13108.0,-1
13026,2026-05-13 08:15:00-04:00,SFRZ26,30,41541.595723729566,872.0,-1
13027,2026-05-13 08:15:00-04:00,SFRZ26,60,41541.595723729566,1143.0,-1
13028,2026-05-13 08:40:00-04:00,SFRZ26,5,33752.77438213415,0.0,-1
13029,2026-05-13 08:40:00-04:00,SFRZ26,15,33752.77438213415,0.0,-1
13030,2026-05-13 08:40:00-04:00,SFRZ26,30,33752.77438213415,271.0,-1
13031,2026-05-13 08:40:00-04:00,SFRZ26,60,33752.77438213415,4180.0,-1
13032,2026-05-13 09:05:00-04:00,SFRZ26,5,-5934.345910924356,-0.0,-1
13033,2026-05-13 09:05:00-04:00,SFRZ26,15,-5934.345910924356,-1666.0,-1
13034,2026-05-13 09:05:00-04:00,SFRZ26,30,-5934.345910924356,-3909.0,-1
13035,2026-05-13 09:05:00-04:00,SFRZ26,60,-5934.345910924356,-4320.0,-1
13036,2026-05-13 10:15:00-04:00,SFRZ26,5,-9016.80630211444,32.0,-1
13037,2026-05-13 10:15:00-04:00,SFRZ26,15,-9016.80630211444,32.0,-1
13038,2026-05-13 10:15:00-04:00,SFRZ26,30,-9016.80630211444,1793.0,-1
13039,2026-05-13 10:15:00-04:00,SFRZ26,60,-9016.80630211444,42.0,-1
13040,2026-05-13 11:50:00-04:00,SFRZ26,5,-78666.2927879628,-0.0,-1
13041,2026-05-13 11:50:00-04:00,SFRZ26,15,-78666.2927879628,-0.0,-1
13042,2026-05-13 11:50:00-04:00,SFRZ26,30,-78666.2927879628,-1544.0,-1
13043,2026-05-13 11:50:00-04:00,SFRZ26,60,-78666.2927879628,-3755.0,-1
13044,2026-05-14 11:10:00-04:00,SFRZ26,5,-38000.81232267232,-0.0,-1
13045,2026-05-14 11:10:00-04:00,SFRZ26,15,-38000.81232267232,-0.0,-1
13046,2026-05-14 11:10:00-04:00,SFRZ26,30,-38000.81232267232,195.0,-1
13047,2026-05-14 11:10:00-04:00,SFRZ26,60,-38000.81232267232,-1387.0,-1
13048,2026-05-14 11:15:00-04:00,SFRZ26,5,-22896.526878467877,-0.0,-1
13049,2026-05-14 11:15:00-04:00,SFRZ26,15,-22896.526878467877,-441.0,-1
13050,2026-05-14 11:15:00-04:00,SFRZ26,30,-22896.526878467877,195.0,-1
13051,2026-05-14 11:15:00-04:00,SFRZ26,60,-22896.526878467877,-2144.0,-1
13052,2026-05-14 12:05:00-04:00,SFRZ26,5,-18946.495840684984,228.0,-1
13053,2026-05-14 12:05:00-04:00,SFRZ26,15,-18946.495840684984,-1433.0,-1
13054,2026-05-14 12:05:00-04:00,SFRZ26,30,-18946.495840684984,-881.0,-1
13055,2026-05-14 12:05:00-04:00,SFRZ26,60,-18946.495840684984,-909.0,-1
13056,2026-05-14 12:10:00-04:00,SFRZ26,5,15029.46722774495,757.0,-1
13057,2026-05-14 12:10:00-04:00,SFRZ26,15,15029.46722774495,1109.0,-1
13058,2026-05-14 12:10:00-04:00,SFRZ26,30,15029.46722774495,1109.0,-1
13059,2026-05-14 12:10:00-04:00,SFRZ26,60,15029.46722774495,588.0,-1
13060,2026-05-14 12:45:00-04:00,SFRZ26,5,-25244.344064490797,-275.0,-1
13061,2026-05-14 12:45:00-04:00,SFRZ26,15,-25244.344064490797,-378.0,-1
13062,2026-05-14 12:45:00-04:00,SFRZ26,30,-25244.344064490797,171.0,-1
13063,2026-05-14 12:45:00-04:00,SFRZ26,60,-25244.344064490797,465.0,-1
13064,2026-05-14 13:50:00-04:00,SFRZ26,5,-10485.381491797947,104.0,-1
13065,2026-05-14 13:50:00-04:00,SFRZ26,15,-10485.381491797947,736.0,-1
13066,2026-05-14 13:50:00-04:00,SFRZ26,30,-10485.381491797947,736.0,-1
13067,2026-05-14 13:50:00-04:00,SFRZ26,60,-10485.381491797947,750.0,-1
13068,2026-05-15 10:25:00-04:00,SFRZ26,5,-7042.21099767042,-0.0,-1
13069,2026-05-15 10:25:00-04:00,SFRZ26,15,-7042.21099767042,848.0,-1
13070,2026-05-15 10:25:00-04:00,SFRZ26,30,-7042.21099767042,-1539.0,-1
13071,2026-05-15 10:25:00-04:00,SFRZ26,60,-7042.21099767042,3730.0,-1
13072,2026-05-15 12:15:00-04:00,SFRZ26,5,-21630.021922073192,-0.0,-1
13073,2026-05-15 12:15:00-04:00,SFRZ26,15,-21630.021922073192,-0.0,-1
13074,2026-05-15 12:15:00-04:00,SFRZ26,30,-21630.021922073192,1661.0,-1
13075,2026-05-15 12:15:00-04:00,SFRZ26,60,-21630.021922073192,1661.0,-1
13076,2026-05-15 14:10:00-04:00,SFRZ26,5,-8673.807634164797,-651.0,-1
13077,2026-05-15 14:10:00-04:00,SFRZ26,15,-8673.807634164797,-666.0,-1
13078,2026-05-15 14:10:00-04:00,SFRZ26,30,-8673.807634164797,-17.0,-1
13079,2026-05-15 14:10:00-04:00,SFRZ26,60,-8673.807634164797,1552.0,-1
13080,2026-05-18 11:30:00-04:00,SFRZ26,5,-23720.785903651755,-0.0,-1
13081,2026-05-18 11:30:00-04:00,SFRZ26,15,-23720.785903651755,-889.0,-1
13082,2026-05-18 11:30:00-04:00,SFRZ26,30,-23720.785903651755,-1513.0,-1
13083,2026-05-18 11:30:00-04:00,SFRZ26,60,-23720.785903651755,-568.0,-1
13084,2026-05-18 12:15:00-04:00,SFRZ26,5,15722.629974769621,0.0,-1
13085,2026-05-18 12:15:00-04:00,SFRZ26,15,15722.629974769621,-1798.0,-1
13086,2026-05-18 12:15:00-04:00,SFRZ26,30,15722.629974769621,-1268.0,-1
13087,2026-05-18 12:15:00-04:00,SFRZ26,60,15722.629974769621,-1183.0,-1
13088,2026-05-18 13:20:00-04:00,SFRZ26,5,16755.396599844167,0.0,-1
13089,2026-05-18 13:20:00-04:00,SFRZ26,15,16755.396599844167,0.0,-1
13090,2026-05-18 13:20:00-04:00,SFRZ26,30,16755.396599844167,0.0,-1
13091,2026-05-18 13:20:00-04:00,SFRZ26,60,16755.396599844167,-1670.0,-1
13092,2026-05-18 13:45:00-04:00,SFRZ26,5,21923.50026593824,0.0,-1
13093,2026-05-18 13:45:00-04:00,SFRZ26,15,21923.50026593824,30.0,-1
13094,2026-05-18 13:45:00-04:00,SFRZ26,30,21923.50026593824,-1670.0,-1
13095,2026-05-18 13:45:00-04:00,SFRZ26,60,21923.50026593824,-3099.0,-1
13096,2026-05-18 14:05:00-04:00,SFRZ26,5,-6573.1553109440665,138.0,-1
13097,2026-05-18 14:05:00-04:00,SFRZ26,15,-6573.1553109440665,138.0,-1
13098,2026-05-18 14:05:00-04:00,SFRZ26,30,-6573.1553109440665,1567.0,-1
13099,2026-05-18 14:05:00-04:00,SFRZ26,60,-6573.1553109440665,-18385.0,-1
13100,2026-05-19 09:35:00-04:00,SFRZ26,5,-6521.378227914574,-0.0,-1
13101,2026-05-19 09:35:00-04:00,SFRZ26,15,-6521.378227914574,-1429.0,-1
13102,2026-05-19 09:35:00-04:00,SFRZ26,30,-6521.378227914574,52.0,-1
13103,2026-05-19 09:35:00-04:00,SFRZ26,60,-6521.378227914574,17951.0,-1
13104,2026-05-19 10:15:00-04:00,SFRZ26,5,-40198.530977889786,6223.0,-1
13105,2026-05-19 10:15:00-04:00,SFRZ26,15,-40198.530977889786,10022.0,-1
13106,2026-05-19 10:15:00-04:00,SFRZ26,30,-40198.530977889786,17024.0,-1
13107,2026-05-19 10:15:00-04:00,SFRZ26,60,-40198.530977889786,24714.0,-1
13108,2026-05-19 11:10:00-04:00,SFRZ26,5,21797.919204393038,0.0,-1
13109,2026-05-19 11:10:00-04:00,SFRZ26,15,21797.919204393038,1278.0,-1
13110,2026-05-19 11:10:00-04:00,SFRZ26,30,21797.919204393038,-2400.0,-1
13111,2026-05-19 11:10:00-04:00,SFRZ26,60,21797.919204393038,-4197.0,-1
13112,2026-05-19 11:15:00-04:00,SFRZ26,5,21130.17411008186,0.0,-1
13113,2026-05-19 11:15:00-04:00,SFRZ26,15,21130.17411008186,245.0,-1
13114,2026-05-19 11:15:00-04:00,SFRZ26,30,21130.17411008186,-2400.0,-1
13115,2026-05-19 11:15:00-04:00,SFRZ26,60,21130.17411008186,-7115.0,-1
13116,2026-05-19 12:00:00-04:00,SFRZ26,5,-6972.88353629944,-0.0,-1
13117,2026-05-19 12:00:00-04:00,SFRZ26,15,-6972.88353629944,6635.0,-1
13118,2026-05-19 12:00:00-04:00,SFRZ26,30,-6972.88353629944,-2682.0,-1
13119,2026-05-19 12:00:00-04:00,SFRZ26,60,-6972.88353629944,-3724.0,-1
13120,2026-05-19 14:35:00-04:00,SFRZ26,5,42497.43193196114,0.0,-1
13121,2026-05-19 14:35:00-04:00,SFRZ26,15,42497.43193196114,6429.0,-1
13122,2026-05-19 14:35:00-04:00,SFRZ26,30,42497.43193196114,4179.0,-1
13123,2026-05-19 14:35:00-04:00,SFRZ26,60,42497.43193196114,3792.0,-1
13124,2026-05-20 08:55:00-04:00,SFRZ26,5,-7732.464966636467,-0.0,-1
13125,2026-05-20 08:55:00-04:00,SFRZ26,15,-7732.464966636467,-2063.0,-1
13126,2026-05-20 08:55:00-04:00,SFRZ26,30,-7732.464966636467,-2063.0,-1
13127,2026-05-20 08:55:00-04:00,SFRZ26,60,-7732.464966636467,-2367.0,-1
13128,2026-05-20 09:10:00-04:00,SFRZ26,5,-9154.5669125516,-0.0,-1
13129,2026-05-20 09:10:00-04:00,SFRZ26,15,-9154.5669125516,-0.0,-1
13130,2026-05-20 09:10:00-04:00,SFRZ26,30,-9154.5669125516,3742.0,-1
13131,2026-05-20 09:10:00-04:00,SFRZ26,60,-9154.5669125516,2310.0,-1
13132,2026-05-20 14:30:00-04:00,SFRZ26,5,102432.06842041563,0.0,-1
13133,2026-05-20 14:30:00-04:00,SFRZ26,15,102432.06842041563,-1903.0,-1
13134,2026-05-20 14:30:00-04:00,SFRZ26,30,102432.06842041563,4118.0,-1
13135,2026-05-20 14:30:00-04:00,SFRZ26,60,102432.06842041563,8817.0,-1
13136,2026-05-20 14:50:00-04:00,SFRZ26,5,-9007.240415840744,-6021.0,-1
13137,2026-05-20 14:50:00-04:00,SFRZ26,15,-9007.240415840744,-4060.0,-1
13138,2026-05-20 14:50:00-04:00,SFRZ26,30,-9007.240415840744,-10724.0,-1
13139,2026-05-20 14:50:00-04:00,SFRZ26,60,-9007.240415840744,-10827.0,-1
13140,2026-05-20 15:05:00-04:00,SFRZ26,5,-16956.773291208126,-0.0,-1
13141,2026-05-20 15:05:00-04:00,SFRZ26,15,-16956.773291208126,-6664.0,-1
13142,2026-05-20 15:05:00-04:00,SFRZ26,30,-16956.773291208126,-8318.0,-1
13143,2026-05-20 15:05:00-04:00,SFRZ26,60,-16956.773291208126,-5425.0,-1
13144,2026-05-20 15:45:00-04:00,SFRZ26,5,-6754.025395663841,-122.0,-1
13145,2026-05-20 15:45:00-04:00,SFRZ26,15,-6754.025395663841,1220.0,-1
13146,2026-05-20 15:45:00-04:00,SFRZ26,30,-6754.025395663841,1220.0,-1
13147,2026-05-20 15:45:00-04:00,SFRZ26,60,-6754.025395663841,1220.0,-1
13148,2026-05-21 09:45:00-04:00,SFRZ26,5,-7521.017743176211,-6486.0,-1
13149,2026-05-21 09:45:00-04:00,SFRZ26,15,-7521.017743176211,-12352.0,-1
13150,2026-05-21 09:45:00-04:00,SFRZ26,30,-7521.017743176211,-8845.0,-1
13151,2026-05-21 09:45:00-04:00,SFRZ26,60,-7521.017743176211,-3602.0,-1
13152,2026-05-21 10:45:00-04:00,SFRZ26,5,-8623.919716888437,-3801.0,-1
13153,2026-05-21 10:45:00-04:00,SFRZ26,15,-8623.919716888437,-3801.0,-1
13154,2026-05-21 10:45:00-04:00,SFRZ26,30,-8623.919716888437,-5802.0,-1
13155,2026-05-21 10:45:00-04:00,SFRZ26,60,-8623.919716888437,1098.0,-1
13156,2026-05-21 10:55:00-04:00,SFRZ26,5,-43158.80249860806,-0.0,-1
13157,2026-05-21 10:55:00-04:00,SFRZ26,15,-43158.80249860806,-0.0,-1
13158,2026-05-21 10:55:00-04:00,SFRZ26,30,-43158.80249860806,3165.0,-1
13159,2026-05-21 10:55:00-04:00,SFRZ26,60,-43158.80249860806,4899.0,-1
13160,2026-05-21 11:40:00-04:00,SFRZ26,5,86222.34875888877,-1569.0,-1
13161,2026-05-21 11:40:00-04:00,SFRZ26,15,86222.34875888877,-1569.0,-1
13162,2026-05-21 11:40:00-04:00,SFRZ26,30,86222.34875888877,2779.0,-1
13163,2026-05-21 11:40:00-04:00,SFRZ26,60,86222.34875888877,1536.0,-1
13164,2026-05-21 12:30:00-04:00,SFRZ26,5,-6732.379156474621,-0.0,-1
13165,2026-05-21 12:30:00-04:00,SFRZ26,15,-6732.379156474621,339.0,-1
13166,2026-05-21 12:30:00-04:00,SFRZ26,30,-6732.379156474621,1548.0,-1
13167,2026-05-21 12:30:00-04:00,SFRZ26,60,-6732.379156474621,-27854.0,-1
13168,2026-05-21 13:15:00-04:00,SFRZ26,5,-10519.72431413292,-15428.0,-1
13169,2026-05-21 13:15:00-04:00,SFRZ26,15,-10519.72431413292,-10719.0,-1
13170,2026-05-21 13:15:00-04:00,SFRZ26,30,-10519.72431413292,-4228.0,-1
13171,2026-05-21 13:15:00-04:00,SFRZ26,60,-10519.72431413292,-14465.0,-1
13172,2026-05-21 14:10:00-04:00,SFRZ26,5,-6211.110418309775,-7855.0,-1
13173,2026-05-21 14:10:00-04:00,SFRZ26,15,-6211.110418309775,-8713.0,-1
13174,2026-05-21 14:10:00-04:00,SFRZ26,30,-6211.110418309775,-5862.0,-1
13175,2026-05-21 14:10:00-04:00,SFRZ26,60,-6211.110418309775,9668.0,-1
13176,2026-05-21 15:00:00-04:00,SFRZ26,5,6316.374092058179,0.0,-1
13177,2026-05-21 15:00:00-04:00,SFRZ26,15,6316.374092058179,917.0,-1
13178,2026-05-21 15:00:00-04:00,SFRZ26,30,6316.374092058179,1628.0,-1
13179,2026-05-21 15:00:00-04:00,SFRZ26,60,6316.374092058179,7059.0,-1
13180,2026-05-22 08:05:00-04:00,SFRZ26,5,-6015.299721728747,-660.0,-1
13181,2026-05-22 08:05:00-04:00,SFRZ26,15,-6015.299721728747,-7592.0,-1
13182,2026-05-22 08:05:00-04:00,SFRZ26,30,-6015.299721728747,-6156.0,-1
13183,2026-05-22 08:05:00-04:00,SFRZ26,60,-6015.299721728747,-9691.0,-1
13184,2026-05-22 09:40:00-04:00,SFRZ26,5,-17142.24948632655,6800.0,-1
13185,2026-05-22 09:40:00-04:00,SFRZ26,15,-17142.24948632655,11093.0,-1
13186,2026-05-22 09:40:00-04:00,SFRZ26,30,-17142.24948632655,49748.0,-1
13187,2026-05-22 09:40:00-04:00,SFRZ26,60,-17142.24948632655,72566.0,-1
13188,2026-05-22 10:25:00-04:00,SFRZ26,5,-6043.510608357334,-0.0,-1
13189,2026-05-22 10:25:00-04:00,SFRZ26,15,-6043.510608357334,22368.0,-1
13190,2026-05-22 10:25:00-04:00,SFRZ26,30,-6043.510608357334,10166.0,-1
13191,2026-05-22 10:25:00-04:00,SFRZ26,60,-6043.510608357334,-856.0,-1
13192,2026-05-22 11:20:00-04:00,SFRZ26,5,16352.422389056705,3143.0,-1
13193,2026-05-22 11:20:00-04:00,SFRZ26,15,16352.422389056705,8005.0,-1
13194,2026-05-22 11:20:00-04:00,SFRZ26,30,16352.422389056705,11301.0,-1
13195,2026-05-22 11:20:00-04:00,SFRZ26,60,16352.422389056705,2028.0,-1
13196,2026-05-22 11:25:00-04:00,SFRZ26,5,13809.035414821039,-1316.0,-1
13197,2026-05-22 11:25:00-04:00,SFRZ26,15,13809.035414821039,8717.0,-1
13198,2026-05-22 11:25:00-04:00,SFRZ26,30,13809.035414821039,8158.0,-1
13199,2026-05-22 11:25:00-04:00,SFRZ26,60,13809.035414821039,335.0,-1
13200,2026-05-22 11:30:00-04:00,SFRZ26,5,10677.198675683332,6178.0,-1
13201,2026-05-22 11:30:00-04:00,SFRZ26,15,10677.198675683332,9474.0,-1
13202,2026-05-22 11:30:00-04:00,SFRZ26,30,10677.198675683332,5299.0,-1
13203,2026-05-22 11:30:00-04:00,SFRZ26,60,10677.198675683332,1651.0,-1
13204,2026-05-22 11:35:00-04:00,SFRZ26,5,8799.57072638842,3855.0,-1
13205,2026-05-22 11:35:00-04:00,SFRZ26,15,8799.57072638842,3296.0,-1
13206,2026-05-22 11:35:00-04:00,SFRZ26,30,8799.57072638842,-8356.0,-1
13207,2026-05-22 11:35:00-04:00,SFRZ26,60,8799.57072638842,-4527.0,-1
13208,2026-05-22 11:50:00-04:00,SFRZ26,5,29399.71410383932,0.0,-1
13209,2026-05-22 11:50:00-04:00,SFRZ26,15,29399.71410383932,-11652.0,-1
13210,2026-05-22 11:50:00-04:00,SFRZ26,30,29399.71410383932,-9273.0,-1
13211,2026-05-22 11:50:00-04:00,SFRZ26,60,29399.71410383932,-8362.0,-1
13212,2026-05-22 11:55:00-04:00,SFRZ26,5,24610.80206240034,-4175.0,-1
13213,2026-05-22 11:55:00-04:00,SFRZ26,15,24610.80206240034,-9273.0,-1
13214,2026-05-22 11:55:00-04:00,SFRZ26,30,24610.80206240034,-7823.0,-1
13215,2026-05-22 11:55:00-04:00,SFRZ26,60,24610.80206240034,-8362.0,-1
13216,2026-05-22 14:45:00-04:00,SFRZ26,5,6016.123378758606,0.0,-1
13217,2026-05-22 14:45:00-04:00,SFRZ26,15,6016.123378758606,151.0,-1
13218,2026-05-22 14:45:00-04:00,SFRZ26,30,6016.123378758606,-1867.0,-1
13219,2026-05-22 14:45:00-04:00,SFRZ26,60,6016.123378758606,-1408.0,-1
13220,2026-05-26 08:15:00-04:00,SFRZ26,5,-12040.764476606362,-0.0,-1
13221,2026-05-26 08:15:00-04:00,SFRZ26,15,-12040.764476606362,-399.0,-1
13222,2026-05-26 08:15:00-04:00,SFRZ26,30,-12040.764476606362,-2232.0,-1
13223,2026-05-26 08:15:00-04:00,SFRZ26,60,-12040.764476606362,1461.0,-1
13224,2026-05-26 10:15:00-04:00,SFRZ26,5,39646.343185397716,0.0,-1
13225,2026-05-26 10:15:00-04:00,SFRZ26,15,39646.343185397716,1750.0,-1
13226,2026-05-26 10:15:00-04:00,SFRZ26,30,39646.343185397716,306.0,-1
13227,2026-05-26 10:15:00-04:00,SFRZ26,60,39646.343185397716,-4401.0,-1
13228,2026-05-26 10:55:00-04:00,SFRZ26,5,-24978.2737824399,3316.0,-1
13229,2026-05-26 10:55:00-04:00,SFRZ26,15,-24978.2737824399,1777.0,-1
13230,2026-05-26 10:55:00-04:00,SFRZ26,30,-24978.2737824399,206.0,-1
13231,2026-05-26 10:55:00-04:00,SFRZ26,60,-24978.2737824399,-681.0,-1
13232,2026-05-26 12:05:00-04:00,SFRZ26,5,-24807.788182969667,-0.0,-1
13233,2026-05-26 12:05:00-04:00,SFRZ26,15,-24807.788182969667,1237.0,-1
13234,2026-05-26 12:05:00-04:00,SFRZ26,30,-24807.788182969667,-3513.0,-1
13235,2026-05-26 12:05:00-04:00,SFRZ26,60,-24807.788182969667,-2943.0,-1
13236,2026-05-26 12:35:00-04:00,SFRZ26,5,-11584.075474825331,1801.0,-1
13237,2026-05-26 12:35:00-04:00,SFRZ26,15,-11584.075474825331,3064.0,-1
13238,2026-05-26 12:35:00-04:00,SFRZ26,30,-11584.075474825331,570.0,-1
13239,2026-05-26 12:35:00-04:00,SFRZ26,60,-11584.075474825331,1613.0,-1
13240,2026-05-26 12:55:00-04:00,SFRZ26,5,10036.541995048887,0.0,-1
13241,2026-05-26 12:55:00-04:00,SFRZ26,15,10036.541995048887,260.0,-1
13242,2026-05-26 12:55:00-04:00,SFRZ26,30,10036.541995048887,-1043.0,-1
13243,2026-05-26 12:55:00-04:00,SFRZ26,60,10036.541995048887,1113.0,-1
13244,2026-05-26 13:05:00-04:00,SFRZ26,5,-11677.323252730766,-260.0,-1
13245,2026-05-26 13:05:00-04:00,SFRZ26,15,-11677.323252730766,-260.0,-1
13246,2026-05-26 13:05:00-04:00,SFRZ26,30,-11677.323252730766,1043.0,-1
13247,2026-05-26 13:05:00-04:00,SFRZ26,60,-11677.323252730766,-1083.0,-1
13248,2026-05-27 09:55:00-04:00,SFRZ26,5,-6676.1327833381765,-523.0,-1
13249,2026-05-27 09:55:00-04:00,SFRZ26,15,-6676.1327833381765,1112.0,-1
13250,2026-05-27 09:55:00-04:00,SFRZ26,30,-6676.1327833381765,4117.0,-1
13251,2026-05-27 09:55:00-04:00,SFRZ26,60,-6676.1327833381765,11280.0,-1
13252,2026-05-27 11:30:00-04:00,SFRZ26,5,-8694.511191092151,-4586.0,-1
13253,2026-05-27 11:30:00-04:00,SFRZ26,15,-8694.511191092151,589.0,-1
13254,2026-05-27 11:30:00-04:00,SFRZ26,30,-8694.511191092151,-165.0,-1
13255,2026-05-27 11:30:00-04:00,SFRZ26,60,-8694.511191092151,2238.0,-1
13256,2026-05-27 11:40:00-04:00,SFRZ26,5,-6220.418195145387,5175.0,-1
13257,2026-05-27 11:40:00-04:00,SFRZ26,15,-6220.418195145387,4421.0,-1
13258,2026-05-27 11:40:00-04:00,SFRZ26,30,-6220.418195145387,8206.0,-1
13259,2026-05-27 11:40:00-04:00,SFRZ26,60,-6220.418195145387,6781.0,-1
13260,2026-05-27 14:15:00-04:00,SFRZ26,5,-24021.524754578524,-99.0,-1
13261,2026-05-27 14:15:00-04:00,SFRZ26,15,-24021.524754578524,-99.0,-1
13262,2026-05-27 14:15:00-04:00,SFRZ26,30,-24021.524754578524,349.0,-1
