trade_id,opened_at,role,cusip,w,cost_bp
277,2025-12-24,front,912810TX6,-0.5082872928176804,0.22183196081691148
277,2025-12-24,belly,912810UA4,1.0,0.2086702642532076
277,2025-12-24,back,912810UC0,-0.49171270718231963,0.2199359480713694
278,2025-12-24,front,912810TV0,-0.49171270718231963,0.20756798585877634
278,2025-12-24,belly,912810TX6,1.0,0.22183196081691148
278,2025-12-24,back,912810UA4,-0.5082872928176804,0.2086702642532076
279,2026-01-02,front,912810RV2,-0.3369963369963342,0.43734854769286874
279,2026-01-02,belly,912810RY6,1.0,0.44657604085295827
279,2026-01-02,back,912810RZ3,-0.6630036630036658,0.44077020480322515
280,2026-01-26,front,912810RY6,-0.5000000000000036,0.44314478775728916
280,2026-01-26,belly,912810RZ3,1.0,0.43742792632508837
280,2026-01-26,back,912810SA7,-0.49999999999999645,0.5702003323313027
281,2026-02-09,front,912810RU4,-0.6630036630036626,0.5894288927341215
281,2026-02-09,belly,912810RV2,1.0,0.4384902714065384
281,2026-02-09,back,912810RY6,-0.33699633699633735,0.5970142448369856
282,2026-02-09,front,912810UA4,-0.5,0.10649153029037112
282,2026-02-09,belly,912810UC0,1.0,0.22446243597672477
282,2026-02-09,back,912810UE6,-0.5,0.33269080423669
283,2026-02-24,front,912810SZ2,-0.5000000000000036,0.298897146316067
283,2026-02-24,belly,912810TB4,1.0,0.306481532608764
283,2026-02-24,back,912810TD0,-0.49999999999999645,0.2862937500772549
284,2026-02-24,front,912810TB4,-0.4945054945054964,0.306481532608764
284,2026-02-24,belly,912810TD0,1.0,0.2862937500772549
284,2026-02-24,back,912810TG3,-0.5054945054945036,0.3960100294344884
285,2026-02-24,front,912810SX7,-0.49999999999999645,0.4296421565864948
285,2026-02-24,belly,912810SZ2,1.0,0.298897146316067
285,2026-02-24,back,912810TB4,-0.5000000000000036,0.306481532608764
286,2026-02-24,front,912810SL3,-0.5082872928176804,0.30279482611762293
286,2026-02-24,belly,912810SN9,1.0,0.5086213366455191
286,2026-02-24,back,912810SP4,-0.49171270718231963,0.33102081998921684
287,2026-02-24,front,912810SN9,-0.5,0.5086213366455191
287,2026-02-24,belly,912810SP4,1.0,0.33102081998921684
287,2026-02-24,back,912810SS8,-0.5,0.4812268502570632
288,2026-02-24,front,912810SP4,-0.5,0.33102081998921684
288,2026-02-24,belly,912810SS8,1.0,0.4812268502570632
288,2026-02-24,back,912810SU3,-0.5,0.30586795994732446
289,2026-03-03,front,912810SU3,-0.5082872928176804,0.4620825091143683
289,2026-03-03,belly,912810SX7,1.0,0.4326064686049343
289,2026-03-03,back,912810SZ2,-0.49171270718231963,0.3010628289543555
290,2026-03-03,front,912810SS8,-0.49171270718231963,0.4845559450736356
290,2026-03-03,belly,912810SU3,1.0,0.4620825091143683
290,2026-03-03,back,912810SX7,-0.5082872928176804,0.4326064686049343
291,2026-04-29,front,912810SX7,-0.5,0.15436740913775507
291,2026-04-29,belly,912810SZ2,1.0,0.32200273114568245
291,2026-04-29,back,912810TB4,-0.5,0.1652949076342389
292,2026-04-29,front,912810TB4,-0.4945054945054928,0.1652949076342389
292,2026-04-29,belly,912810TD0,1.0,0.30874763716287684
292,2026-04-29,back,912810TG3,-0.5054945054945073,0.2850403530526131
293,2026-04-29,front,912810SN9,-0.5,0.1827204800903401
293,2026-04-29,belly,912810SP4,1.0,0.5344540542581842
293,2026-04-29,back,912810SS8,-0.5,0.17269095092795483
294,2026-04-29,front,912810SP4,-0.5,0.5344540542581842
294,2026-04-29,belly,912810SS8,1.0,0.17269095092795483
294,2026-04-29,back,912810SU3,-0.5,0.1646841993229576
295,2026-05-06,front,912810SU3,-0.5082872928176804,0.3266202664831498
295,2026-05-06,belly,912810SX7,1.0,0.3062041816918264
295,2026-05-06,back,912810SZ2,-0.49171270718231963,0.31940913945261096
296,2026-05-06,front,912810SS8,-0.49171270718231963,0.3425971481904904
296,2026-05-06,belly,912810SU3,1.0,0.3266202664831498
296,2026-05-06,back,912810SX7,-0.5082872928176804,0.3062041816918264
297,2026-05-20,front,912810RU4,-0.6630036630036626,0.6210798315985644
297,2026-05-20,belly,912810RV2,1.0,0.46202594761150356
297,2026-05-20,back,912810RY6,-0.33699633699633735,0.47154546071472747
298,2026-05-20,front,912810SH2,-0.5,0.44947469370491033
298,2026-05-20,belly,912810SJ8,1.0,0.49012972881779376
298,2026-05-20,back,912810SK5,-0.5,0.7945641157882641
299,2026-05-20,front,912810TG3,-0.5000000000000036,0.4333073892159031
299,2026-05-20,belly,912810TJ7,1.0,0.4289381759394489
299,2026-05-20,back,912810TL2,-0.49999999999999645,0.12405602692523329
300,2026-05-20,front,912810TJ7,-0.5,0.4289381759394489
300,2026-05-20,belly,912810TL2,1.0,0.12405602692523329
300,2026-05-20,back,912810TN8,-0.5,0.26192075595779263
301,2026-05-20,front,912810TL2,-0.49171270718231963,0.12405602692523329
301,2026-05-20,belly,912810TN8,1.0,0.26192075595779263
301,2026-05-20,back,912810TR9,-0.5082872928176804,0.2581535407309079
302,2026-06-04,front,912810TN8,-0.5082872928176804,0.12713719184946368
302,2026-06-04,belly,912810TR9,1.0,0.12531301240016823
302,2026-06-04,back,912810TT5,-0.49171270718231963,0.237161333737137
