date,pnl_bp,open_positions,mtm_bp
2022-04-13,-0.0489488765422916,8,-38.45906116298117
2022-04-14,-0.3102898690553546,8,-38.769351032036525
2022-04-18,0.2745962024952406,8,-38.494754829541286
2022-04-19,-1.7379121019672923,8,-40.232666931508575
2022-04-20,-0.12123532544392789,4,-40.3539022569525
2022-04-21,-0.19999399482916813,4,-40.55389625178167
2022-04-22,0.010519338710482731,4,-40.54337691307119
2022-04-25,-0.22333218862615092,7,-40.766709101697344
2022-04-26,-1.1167357563051534,7,-41.8834448580025
2022-04-27,-0.07736302979480816,5,-41.96080788779731
2022-04-28,0.02443206592778341,5,-41.936375821869525
2022-04-29,0.045201466167692356,5,-41.891174355701835
2022-05-02,-0.13663210796477193,6,-42.02780646366661
2022-05-03,-0.3714409512717157,6,-42.39924741493832
2022-05-04,-0.12008440184745618,5,-42.51933181678578
2022-05-05,0.011535947791123151,5,-42.507795868994656
2022-05-06,-0.23363280999755204,5,-42.74142867899221
2022-05-09,-0.14855362358168184,6,-42.88998230257389
2022-05-10,0.2065673375691036,6,-42.683414965004786
2022-05-11,-0.11280515304368696,6,-42.796220118048474
2022-05-12,0.08890175357006821,6,-42.707318364478404
2022-05-13,-0.19265517536308155,6,-42.89997353984148
2022-05-16,0.23776020271685688,6,-42.662213337124626
2022-05-17,0.07753917506116477,6,-42.584674162063465
2022-05-18,0.02350358584579651,6,-42.56117057621767
2022-05-19,-0.1822115302911368,6,-42.743382106508804
2022-05-20,0.5242927286374058,6,-42.2190893778714
2022-05-23,0.39049635615643874,11,-41.82859302171496
2022-05-24,0.028512813745383198,11,-41.80008020796957
2022-05-25,0.017621292025012947,11,-41.78245891594456
2022-05-26,-0.25025141233603093,11,-42.032710328280594
2022-05-27,0.42942417270353056,11,-41.60328615557707
2022-05-31,-0.09526186525334181,11,-41.69854802083041
2022-06-01,-0.43111455711067603,11,-42.12966257794108
2022-06-02,-0.3000010273839605,10,-42.42966360532505
2022-06-03,0.3360222782911604,10,-42.093641327033886
2022-06-06,0.09824660520831968,10,-41.99539472182557
2022-06-07,-0.288388327455328,13,-42.2837830492809
2022-06-08,0.023174441046668395,13,-42.26060860823423
2022-06-09,0.3059480281497161,13,-41.954660580084514
2022-06-10,-0.5908102199301153,13,-42.54547080001463
2022-06-13,0.13165912623986195,13,-42.41381167377477
2022-06-14,0.276078010889245,13,-42.13773366288552
2022-06-15,0.03652563081303539,13,-42.101208032072485
2022-06-16,-0.12574307954537267,13,-42.22695111161786
2022-06-17,0.011879685694289016,13,-42.21507142592357
2022-06-21,0.07602438688869556,13,-42.13904703903487
2022-06-22,-0.08583373704021419,13,-42.22488077607508
2022-06-23,-1.4855911830371247,13,-43.710471959112205
2022-06-24,0.01460062823124067,10,-43.69587133088096
2022-06-27,-0.14692110201921338,10,-43.842792432900175
2022-06-28,-0.18414862016040226,10,-44.026941053060575
2022-06-29,0.0850900170389347,10,-43.94185103602164
2022-06-30,-0.5320999033357173,10,-44.47395093935736
2022-07-01,0.0740523124478179,9,-44.39989862690954
2022-07-05,-0.37969676408036146,9,-44.779595390989904
2022-07-06,0.5551138506909257,9,-44.22448154029898
2022-07-07,-0.26203297087862787,10,-44.48651451117761
2022-07-11,-0.6657465759808765,10,-45.152261087158486
2022-07-12,0.054904098282633235,9,-45.09735698887585
2022-07-13,0.15542131695580916,9,-44.94193567192004
2022-07-14,-0.4242808689732769,9,-45.36621654089332
2022-07-15,0.10737326268735037,10,-45.258843278205966
2022-07-18,-0.416234390292889,10,-45.67507766849886
2022-07-19,0.14721123047011417,10,-45.527866438028745
2022-07-20,0.04665839868592843,10,-45.48120803934282
2022-07-21,-0.06899418292650028,10,-45.55020222226932
2022-07-22,-0.2630505250471892,10,-45.81325274731651
2022-07-25,-6.14561134777669,10,-51.958864095093205
2022-07-26,0.24349990720653997,5,-51.715364187886664
2022-07-27,0.02744404732847526,5,-51.68792014055819
2022-07-28,-0.28611402649618867,5,-51.97403416705438
2022-07-29,-0.09463767338990386,8,-52.06867184044428
2022-08-01,-0.25731457662647916,8,-52.32598641707076
2022-08-02,-0.1721046916731347,8,-52.49809110874389
2022-08-03,0.1684870270602616,8,-52.329604081683634
2022-08-04,-0.16123196670846324,8,-52.4908360483921
2022-08-05,0.4072335112280396,8,-52.083602537164055
2022-08-08,-1.9988469120652501,8,-54.0824494492293
2022-08-09,-0.05062336169410357,5,-54.1330728109234
2022-08-10,0.1497069260824442,5,-53.98336588484096
2022-08-11,-0.1201269438919555,5,-54.10349282873291
2022-08-12,-0.2792379294361579,8,-54.38273075816907
2022-08-15,-0.26413199695091516,8,-54.64686275511998
2022-08-16,-0.10367510670620214,8,-54.75053786182619
2022-08-17,-0.016935701386601026,8,-54.76747356321279
2022-08-18,-0.16806388745888673,8,-54.935537450671674
2022-08-19,0.7184691175978151,11,-54.21706833307386
2022-08-22,0.09626024530774818,11,-54.120808087766115
2022-08-23,-0.15870467821790757,11,-54.27951276598402
2022-08-24,0.26359297213497834,11,-54.015919793849044
2022-08-25,-0.175767980663812,11,-54.19168777451286
2022-08-26,0.033940973546117456,12,-54.15774680096674
2022-08-29,0.07632220570042529,12,-54.08142459526631
2022-08-30,0.26727241165119187,12,-53.81415218361512
2022-08-31,-0.27330115242352615,12,-54.08745333603865
2022-09-01,-0.0004068117248698794,12,-54.08786014776352
2022-09-02,-0.0364341559530143,12,-54.12429430371654
2022-09-06,-0.2777700691141394,12,-54.40206437283068
2022-09-07,-0.2224354005260246,11,-54.6244997733567
2022-09-08,0.0926508502609021,11,-54.5318489230958
2022-09-09,0.1003507171283413,11,-54.43149820596746
2022-09-12,-0.06757461832838728,15,-54.499072824295844
2022-09-13,-0.3121374021000224,15,-54.811210226395865
2022-09-14,-0.09270574830402206,14,-54.903915974699885
2022-09-15,0.31793925506293824,14,-54.585976719636946
2022-09-16,-0.07855912937773288,14,-54.664535849014676
2022-09-19,0.2330345398603319,14,-54.43150130915434
2022-09-20,-0.09319742235485978,14,-54.524698731509204
2022-09-21,-0.07890463764062222,14,-54.60360336914982
2022-09-22,-0.03512369569933543,14,-54.63872706484916
2022-09-23,0.36494546442047004,14,-54.273781600428684
2022-09-26,0.042558601085301795,14,-54.23122299934338
2022-09-27,-3.6289093207486265,14,-57.860132320092006
2022-09-28,0.024038519128890296,11,-57.83609380096311
2022-09-29,-0.134320455242882,11,-57.97041425620599
2022-09-30,0.00810919973192907,11,-57.962305056474065
2022-10-03,0.13130468434505782,13,-57.831000372129004
2022-10-04,-0.3551589527215435,13,-58.18615932485055
2022-10-05,0.19214147269022014,13,-57.99401785216033
2022-10-06,0.004220143794874093,13,-57.98979770836546
2022-10-07,-0.10746630391745701,13,-58.09726401228291
2022-10-11,0.11410166430091687,13,-57.983162347981995
2022-10-12,-1.9942177228476918,13,-59.97738007082969
2022-10-13,0.3558424983248837,10,-59.621537572504806
2022-10-14,0.6421551539878948,10,-58.97938241851691
2022-10-17,-0.14027732769515075,10,-59.119659746212065
2022-10-18,-0.407139018398698,10,-59.52679876461076
2022-10-19,-1.5766546384239344,10,-61.10345340303469
2022-10-20,0.10783201174610116,7,-60.99562139128859
2022-10-21,-0.09330966702136817,7,-61.08893105830995
2022-10-24,-0.09189817169676665,7,-61.18082923000672
2022-10-25,0.25126824236890466,9,-60.92956098763782
2022-10-26,-0.5050759203371716,9,-61.43463690797499
2022-10-27,-0.05702637501065842,8,-61.49166328298565
2022-10-28,0.4644260339377365,8,-61.027237249047914
2022-10-31,-0.062189749725807056,8,-61.089426998773725
2022-11-01,-0.0969746739892832,8,-61.186401672763004
2022-11-02,-0.21449733255894404,8,-61.400899005321946
2022-11-03,-0.15125036250647667,8,-61.55214936782842
2022-11-04,0.17395671207832558,8,-61.3781926557501
2022-11-07,-0.11802600802618665,8,-61.49621866377628
2022-11-08,0.09882815443513232,8,-61.39739050934115
2022-11-09,-3.688717338190412,8,-65.08610784753157
2022-11-10,0.1750212384395549,4,-64.91108660909201
2022-11-14,-0.04507299332547035,4,-64.95615960241749
2022-11-15,0.0308309294677393,4,-64.92532867294975
2022-11-16,0.2138459413619464,6,-64.7114827315878
2022-11-17,-0.2827847559762693,6,-64.99426748756406
2022-11-18,0.2563533813904694,6,-64.73791410617359
2022-11-21,-0.1707053896665156,6,-64.9086194958401
2022-11-22,0.14515119222560646,6,-64.76346830361449
2022-11-23,-0.15410004940067926,9,-64.91756835301517
2022-11-25,0.5867223735603585,9,-64.3308459794548
2022-11-28,-0.4684483848062245,9,-64.79929436426103
2022-11-29,0.4384757159494447,9,-64.36081864831158
2022-11-30,-1.0028253061503671,9,-65.36364395446195
2022-12-01,0.24672304708297418,9,-65.11692090737897
2022-12-02,-3.767695448306329,9,-68.8846163556853
2022-12-05,0.42247078605439203,7,-68.4621455696309
2022-12-06,-0.5274645306766792,7,-68.98961010030759
2022-12-07,-0.023748810616510324,7,-69.0133589109241
2022-12-08,-0.5149054077796515,8,-69.52826431870375
2022-12-09,0.9341784128706463,8,-68.5940859058331
2022-12-12,0.620869913840262,8,-67.97321599199283
2022-12-13,0.13972178193035384,8,-67.83349421006248
2022-12-14,-0.3889174619164552,8,-68.22241167197893
2022-12-15,0.6300326724249378,8,-67.592378999554
2022-12-16,-0.5647118451275346,8,-68.15709084468153
2022-12-19,-0.025354499961312726,8,-68.18244534464284
2022-12-20,0.05644715408450192,8,-68.12599819055835
2022-12-21,-0.3844148193824859,8,-68.51041300994083
2022-12-22,0.2956037044737222,8,-68.21480930546711
2022-12-23,-3.849205015725078,8,-72.06401432119219
2022-12-27,-0.015117477205005697,6,-72.0791317983972
2022-12-28,-0.19485701632955799,6,-72.27398881472676
2022-12-29,-0.4024848265049114,6,-72.67647364123168
2022-12-30,0.25312383047561166,7,-72.42334981075606
2023-01-03,0.18138328880567356,7,-72.24196652195039
2023-01-04,-0.04990586098960348,7,-72.29187238293999
2023-01-05,0.22055781704740118,7,-72.07131456589258
2023-01-06,0.2984934061921699,7,-71.77282115970041
2023-01-09,0.6341491337794726,8,-71.13867202592094
2023-01-10,-0.04179586056193606,8,-71.18046788648287
2023-01-11,0.4275846545540608,8,-70.7528832319288
2023-01-12,-0.13218439218062816,8,-70.88506762410944
2023-01-13,-0.40698539675688816,8,-71.29205302086633
2023-01-17,-0.03335576015971489,8,-71.32540878102604
2023-01-18,-2.437439617284657,8,-73.7628483983107
2023-01-19,0.23205099718803548,6,-73.53079740112265
2023-01-20,0.09438294976438387,6,-73.43641445135827
2023-01-23,-0.12524216720514206,6,-73.56165661856342
2023-01-24,-0.4181984229754837,6,-73.9798550415389
2023-01-25,-4.277327983548787,6,-78.25718302508768
2023-01-26,-0.29332281948855493,3,-78.55050584457624
2023-01-27,0.08276320663211247,3,-78.46774263794413
2023-01-30,-0.36213500164618984,3,-78.82987763959032
2023-01-31,-0.19192855442647755,4,-79.0218061940168
2023-02-01,-0.1124067458083658,4,-79.13421293982518
2023-02-02,0.17408271732232383,4,-78.96013022250285
2023-02-03,-0.316094837203557,4,-79.2762250597064
2023-02-06,0.35879169791101384,4,-78.91743336179539
2023-02-07,0.23748941907552454,6,-78.67994394271986
2023-02-08,-1.5881314545309948,6,-80.26807539725085
2023-02-09,0.06729849301004287,5,-80.20077690424081
2023-02-10,-2.0698687379292133,5,-82.27064564217002
2023-02-13,1.3341086596482756,5,-80.93653698252174
2023-02-14,-0.9819157916231177,6,-81.91845277414487
2023-02-15,-0.326442100661233,6,-82.2448948748061
2023-02-16,0.06888933337975306,6,-82.17600554142635
2023-02-17,0.2330536275458821,6,-81.94295191388046
2023-02-21,-0.12000836523962691,6,-82.06296027912009
2023-02-22,0.4469201375447813,12,-81.61604014157531
2023-02-23,0.33221540068188166,12,-81.28382474089344
2023-02-24,0.3676749894677684,12,-80.91614975142566
2023-02-27,-0.6504182689084295,12,-81.56656802033409
2023-02-28,0.8592469012652062,12,-80.70732111906888
2023-03-01,-0.10647352692032816,12,-80.8137946459892
2023-03-02,-1.693140472575311,12,-82.50693511856451
2023-03-03,0.500395312474327,11,-82.00653980609019
2023-03-06,-0.5087446636403903,11,-82.51528446973057
2023-03-07,0.10311669582749554,11,-82.41216777390308
2023-03-08,-0.32103422393222525,12,-82.73320199783531
2023-03-09,-0.8100543293361465,12,-83.54325632717145
2023-03-10,-0.053977339881326594,11,-83.59723366705278
2023-03-13,1.1123021655545438,11,-82.48493150149824
2023-03-14,-0.6698382710243165,11,-83.15476977252256
2023-03-15,0.16081489492365508,11,-82.9939548775989
2023-03-16,0.3026816332799364,11,-82.69127324431896
2023-03-17,-0.23551854796858218,11,-82.92679179228755
2023-03-20,-0.6254266392636686,11,-83.55221843155121
2023-03-21,-0.2909391092348929,11,-83.84315754078611
2023-03-22,-0.07981641565429198,11,-83.9229739564404
2023-03-23,-0.6921098742437235,11,-84.61508383068413
2023-03-24,1.0685602250926303,11,-83.5465236055915
2023-03-27,-0.14074897999827984,11,-83.68727258558978
2023-03-28,0.05984393626057147,11,-83.6274286493292
2023-03-29,0.20587736507757476,11,-83.42155128425163
2023-03-30,-1.1784991032968897,11,-84.60005038754852
2023-03-31,-0.30485725272835057,10,-84.90490764027687
2023-04-03,-0.17781747410905005,10,-85.08272511438592
2023-04-04,0.05010048405666642,10,-85.03262463032925
2023-04-05,-0.20968104576841887,10,-85.24230567609767
2023-04-06,-2.2925191434942,10,-87.53482481959188
2023-04-10,-0.12002485058134404,8,-87.65484967017322
2023-04-11,-0.08226103414119162,8,-87.73711070431442
2023-04-12,0.3149794536787761,8,-87.42213125063564
2023-04-13,-0.3041065809683089,8,-87.72623783160395
2023-04-14,-1.7581554389683527,8,-89.48439327057231
2023-04-17,-0.10950586932791995,7,-89.59389913990023
2023-04-18,-0.3603624399626042,7,-89.95426157986283
2023-04-19,0.14809474108593398,7,-89.8061668387769
2023-04-20,0.19899403110386427,7,-89.60717280767304
2023-04-21,-4.17252455911024,7,-93.77969736678328
2023-04-24,0.10534068914859906,1,-93.67435667763468
2023-04-25,-0.04256255319339047,1,-93.71691923082807
2023-04-26,0.07301996654570303,1,-93.64389926428237
2023-04-27,-0.19631928005110838,6,-93.84021854433348
2023-04-28,0.22429791706798213,6,-93.6159206272655
2023-05-01,0.22900140366794872,6,-93.38691922359754
2023-05-02,-0.051322799059503044,6,-93.43824202265705
2023-05-03,-0.23943112924719398,6,-93.67767315190424
2023-05-04,-0.010921970063392239,6,-93.68859512196764
2023-05-05,-0.7849301997098281,6,-94.47352532167747
2023-05-08,-0.060886881965877104,5,-94.53441220364334
2023-05-09,0.050588999215053596,5,-94.48382320442829
2023-05-10,0.09044741018685573,5,-94.39337579424144
2023-05-11,0.13290001314002098,6,-94.26047578110142
2023-05-12,-0.24176387826240855,6,-94.50223965936382
2023-05-15,-0.03139384055170005,6,-94.53363349991552
2023-05-16,0.18504278882142927,6,-94.34859071109409
2023-05-17,-0.11534177798102245,6,-94.4639324890751
2023-05-18,0.15797166632452014,11,-94.30596082275059
2023-05-19,-0.42579918519409443,11,-94.73176000794469
2023-05-22,0.37290392153109053,11,-94.3588560864136
2023-05-23,-0.377337450773123,11,-94.73619353718672
2023-05-24,-0.02810989504341399,11,-94.76430343223014
2023-05-25,-0.12358613704573101,11,-94.88788956927587
2023-05-26,0.24091375201727003,11,-94.6469758172586
2023-05-30,-0.3224714150611182,11,-94.96944723231972
2023-05-31,0.2036892724628419,11,-94.76575795985688
2023-06-01,0.22536493093114035,11,-94.54039302892575
2023-06-02,0.15410775742175453,11,-94.386285271504
2023-06-05,0.3861978021111514,11,-94.00008746939284
2023-06-06,-0.12244635069015657,11,-94.12253382008299
2023-06-07,-0.11068150368977872,11,-94.23321532377277
2023-06-08,-0.08188698765787077,11,-94.31510231143064
2023-06-09,-0.1545144768168916,15,-94.46961678824752
2023-06-12,-0.06320024950049354,15,-94.53281703774802
2023-06-13,-0.17295984421096444,15,-94.70577688195898
2023-06-14,0.1818365518642317,15,-94.52394033009475
2023-06-15,-1.4176749033816627,15,-95.94161523347641
2023-06-16,1.4308017561674033,15,-94.51081347730901
2023-06-20,-0.21410097751296564,15,-94.72491445482198
2023-06-21,0.16309334826724733,15,-94.56182110655473
2023-06-22,-0.48196704033288895,15,-95.04378814688762
2023-06-23,0.19935440938405502,15,-94.84443373750356
2023-06-26,0.07721843480461586,15,-94.76721530269894
2023-06-27,-3.6759736162398235,15,-98.44318891893877
2023-06-28,0.0330285203660507,10,-98.41016039857273
2023-06-29,0.18574063395134024,10,-98.22441976462139
2023-06-30,-0.12088241760364335,10,-98.34530218222503
2023-07-03,-0.30110383983372246,10,-98.64640602205876
2023-07-05,-0.0997526661895042,10,-98.74615868824826
2023-07-06,0.2601125942354841,10,-98.48604609401278
2023-07-07,0.2207751737364451,10,-98.26527092027634
2023-07-10,0.17847278002298944,10,-98.08679814025335
2023-07-11,-0.04081467107046209,13,-98.12761281132381
2023-07-12,-1.0275386697197113,13,-99.15515148104353
2023-07-13,-0.6592168456706058,12,-99.81436832671413
2023-07-14,0.21192494644858106,12,-99.60244338026556
2023-07-17,-0.27199831235049043,12,-99.87444169261605
2023-07-18,-0.12633841893868192,12,-100.00078011155473
2023-07-19,-3.7297308543254686,12,-103.7305109658802
2023-07-20,-0.018870950408609505,7,-103.74938191628881
2023-07-21,0.10180877074705175,7,-103.64757314554176
2023-07-24,-0.10779510761907876,7,-103.75536825316084
2023-07-25,0.37931747001576205,8,-103.37605078314508
2023-07-26,-0.03284191654260106,8,-103.40889269968767
2023-07-27,0.24455099534052013,8,-103.16434170434715
2023-07-28,-0.3760503952476308,8,-103.54039209959478
2023-07-31,0.16520308725679939,8,-103.37518901233798
2023-08-01,-0.23006355659793132,8,-103.60525256893591
2023-08-02,0.5134657565114348,8,-103.09178681242447
2023-08-03,0.031803705182559955,8,-103.05998310724192
2023-08-04,-0.3015384592840593,8,-103.36152156652598
2023-08-07,0.07644011934584691,8,-103.28508144718013
2023-08-08,-0.34234141920506556,8,-103.6274228663852
2023-08-09,-2.355195138572632,8,-105.98261800495783
2023-08-10,0.15923409528884258,4,-105.82338390966899
2023-08-11,0.3259433069117462,4,-105.49744060275725
2023-08-14,-0.2394926711678418,4,-105.73693327392509
2023-08-15,0.34799065241179294,8,-105.3889426215133
2023-08-16,-0.1328576647844939,8,-105.52180028629779
2023-08-17,-0.022406833211563795,8,-105.54420711950935
2023-08-18,0.06917893411248664,8,-105.47502818539687
2023-08-21,-0.06015836494994457,8,-105.53518655034681
2023-08-22,0.007462473253248114,11,-105.52772407709357
2023-08-23,0.08763569996771187,11,-105.44008837712586
2023-08-24,0.07435093777955917,11,-105.3657374393463
2023-08-25,-0.2130131576549969,11,-105.5787505970013
2023-08-28,-0.20913189407629879,11,-105.7878824910776
2023-08-29,0.15285785831279802,11,-105.6350246327648
2023-08-30,-0.007248925186961606,11,-105.64227355795175
2023-08-31,0.2358855147646322,11,-105.40638804318712
2023-09-01,-0.20983601899198237,11,-105.6162240621791
2023-09-05,0.24344181734007186,11,-105.37278224483903
2023-09-06,-0.268379445535554,12,-105.64116169037459
2023-09-07,-3.0715670241478206,12,-108.71272871452241
2023-09-08,-0.42250408664831623,9,-109.13523280117073
2023-09-11,0.2723037184244003,9,-108.86292908274633
2023-09-12,-0.07120117816839754,9,-108.93413026091473
2023-09-13,-0.03698861071529483,9,-108.97111887163003
2023-09-14,-0.12971840627056902,9,-109.1008372779006
2023-09-15,0.09469084595449112,9,-109.0061464319461
2023-09-18,-0.14456776096576207,9,-109.15071419291186
2023-09-19,0.05895256351509931,9,-109.09176162939676
2023-09-20,-0.02229516000071187,9,-109.11405678939747
2023-09-21,-0.14035967472222513,9,-109.25441646411969
2023-09-22,-0.05694530674575643,8,-109.31136177086545
2023-09-25,-0.21132885057401948,8,-109.52269062143947
2023-09-26,-0.10899819763942102,8,-109.63168881907889
2023-09-27,-0.03604654631656806,8,-109.66773536539546
2023-09-28,-0.06782616930075205,8,-109.73556153469622
2023-09-29,0.36336728355346737,8,-109.37219425114274
2023-10-02,-0.22604177777123685,8,-109.59823602891399
2023-10-03,-0.42257212619125456,8,-110.02080815510524
2023-10-04,0.3414878325554966,9,-109.67932032254974
2023-10-05,-0.2648271215096559,9,-109.9441474440594
2023-10-06,0.03890315018557017,9,-109.90524429387382
2023-10-10,0.28848202004956086,9,-109.61676227382426
2023-10-11,0.2411136223217356,9,-109.37564865150253
2023-10-12,-0.013840929671200312,9,-109.38948958117373
2023-10-13,-2.1531621542421755,9,-111.54265173541592
2023-10-16,-0.3843096427666395,5,-111.92696137818255
2023-10-17,0.1492126850776278,5,-111.77774869310493
2023-10-18,-0.04018720527505343,5,-111.81793589837999
2023-10-19,-0.23019207562095886,6,-112.04812797400095
2023-10-20,-3.0510582322791064,6,-115.09918620628005
2023-10-23,0.03665450476552054,3,-115.06253170151453
2023-10-24,-0.03254569322565082,3,-115.09507739474019
2023-10-25,-0.06737750244977342,3,-115.16245489718996
2023-10-26,0.11668137974490803,3,-115.04577351744506
2023-10-27,-0.04572136748570596,3,-115.09149488493077
2023-10-30,0.022669525287069586,3,-115.0688253596437
2023-10-31,-0.27236410656791166,3,-115.3411894662116
2023-11-01,0.3978266319810331,3,-114.94336283423057
2023-11-02,0.09216594730727978,3,-114.85119688692329
2023-11-03,-0.13087368196703647,3,-114.98207056889032
2023-11-06,-0.18996259199324195,2,-115.17203316088356
2023-11-07,0.11624100828593786,2,-115.05579215259762
2023-11-08,-0.164190289909063,2,-115.21998244250668
2023-11-09,0.08723089870252869,5,-115.13275154380415
2023-11-10,0.0481476943412813,5,-115.08460384946287
2023-11-13,-0.3006825247967182,5,-115.38528637425958
2023-11-14,0.36385587378183837,5,-115.02143050047773
2023-11-15,0.013538732633048951,5,-115.00789176784468
2023-11-16,-0.1474210967694619,5,-115.15531286461415
2023-11-17,-0.4064267545843105,5,-115.56173961919846
2023-11-20,0.15830112411445818,5,-115.403438495084
2023-11-21,0.22928186346131277,5,-115.1741566316227
2023-11-22,-0.061877253265800486,5,-115.2360338848885
2023-11-24,0.5360378823348784,9,-114.69999600255362
2023-11-27,-0.10245854857300588,9,-114.80245455112663
2023-11-28,-0.1590817507846965,9,-114.96153630191132
2023-11-29,0.6031637691329158,9,-114.3583725327784
2023-11-30,-0.04396900704061124,9,-114.40234153981902
2023-12-01,-0.16223641870692845,9,-114.56457795852594
2023-12-04,-0.5971075841304101,9,-115.16168554265636
2023-12-05,-1.1311158378327413,8,-116.2928013804891
2023-12-06,0.019943656090882445,8,-116.27285772439821
2023-12-07,0.07705134870251588,8,-116.1958063756957
2023-12-08,0.21405534207831933,10,-115.98175103361737
2023-12-11,-0.07414339741551508,10,-116.05589443103288
2023-12-12,-0.019617225658910345,10,-116.07551165669179
2023-12-13,-0.1576236407336145,10,-116.2331352974254
2023-12-14,0.2495704245874123,10,-115.98356487283799
2023-12-15,-0.3650870031756352,10,-116.34865187601362
2023-12-18,-0.1753834325812496,10,-116.52403530859488
2023-12-19,0.03819594026347106,9,-116.4858393683314
2023-12-20,-0.1075674444870478,9,-116.59340681281844
2023-12-21,0.1979087452958447,9,-116.3954980675226
2023-12-22,0.024673087294413726,9,-116.37082498022818
2023-12-26,0.5324446097693531,9,-115.83838037045882
2023-12-27,0.1541941055625408,9,-115.68418626489628
2023-12-28,-0.33713698072174786,9,-116.02132324561804
2023-12-29,-0.20546383181686367,9,-116.22678707743489
2024-01-02,0.22801213293348288,9,-115.9987749445014
2024-01-03,-0.09671902171095506,9,-116.09549396621236
2024-01-04,0.24523900524557257,9,-115.8502549609668
2024-01-05,-0.1634408970322514,9,-116.01369585799904
2024-01-08,0.33791104685587603,9,-115.67578481114316
2024-01-09,-0.3061192653006544,9,-115.98190407644381
2024-01-10,-2.2714527111311895,9,-118.253356787575
2024-01-11,0.31539353969973216,6,-117.93796324787527
2024-01-12,0.001418769591091218,6,-117.93654447828418
2024-01-16,0.17496316900986514,6,-117.7615813092743
2024-01-17,-0.6394378748171088,6,-118.40101918409141
2024-01-18,-0.17016794317948647,6,-118.5711871272709
2024-01-19,0.23380215848426827,6,-118.33738496878664
2024-01-22,-0.21642664344820953,6,-118.55381161223485
2024-01-23,0.21863203704448447,6,-118.33517957519037
2024-01-24,0.1969185681290425,6,-118.13826100706133
2024-01-25,-4.771785123220268,6,-122.9100461302816
2024-01-26,-0.0404111450005763,2,-122.95045727528218
2024-01-29,-0.05337546150865072,2,-123.00383273679083
2024-01-30,0.12240074855811545,2,-122.8814319882327
2024-01-31,0.0802005959263015,5,-122.8012313923064
2024-02-01,0.05284900893600092,5,-122.7483823833704
2024-02-02,0.07297594406168234,5,-122.67540643930872
2024-02-05,-0.2801616631966787,5,-122.9555681025054
2024-02-06,0.06424646787484956,5,-122.89132163463054
2024-02-07,-0.01980080066753126,5,-122.91112243529807
2024-02-08,-2.0823295590951303,5,-124.9934519943932
2024-02-09,-0.10469065526375698,3,-125.09814264965695
2024-02-12,-0.09203494233210571,3,-125.19017759198906
2024-02-13,0.06983201540485634,3,-125.1203455765842
2024-02-14,0.0227730062800875,4,-125.09757257030411
2024-02-15,0.1781798243315384,4,-124.91939274597257
2024-02-16,-0.4037516228021592,4,-125.32314436877473
2024-02-20,0.3059226698553134,4,-125.01722169891941
2024-02-21,-0.047445648951508115,4,-125.06466734787092
2024-02-22,-0.4371383945563269,8,-125.50180574242725
2024-02-23,0.6710896079514759,8,-124.83071613447578
2024-02-26,-0.2310478383774426,8,-125.06176397285323
2024-02-27,-0.4289375742962471,8,-125.49070154714947
2024-02-28,0.3642342047510524,8,-125.12646734239841
2024-02-29,-0.4987147958948024,8,-125.62518213829321
2024-03-01,0.05373110266734907,8,-125.57145103562587
2024-03-04,0.24913285700862892,8,-125.32231817861724
2024-03-05,0.1122575409783579,8,-125.21006063763888
2024-03-06,-0.13897993352239446,8,-125.34904057116127
2024-03-07,0.33879708813339837,9,-125.01024348302786
2024-03-08,-0.2679268750965092,9,-125.27817035812437
2024-03-11,0.32791248003018153,9,-124.95025787809419
2024-03-12,0.09914975941231235,9,-124.85110811868188
2024-03-13,-0.27147383864254826,9,-125.12258195732443
2024-03-14,-0.05225413932347872,9,-125.17483609664791
2024-03-15,0.015410511000489152,9,-125.15942558564743
2024-03-18,-0.016978961670792762,9,-125.17640454731821
2024-03-19,-0.13633581316743149,9,-125.31274036048565
2024-03-20,0.13483427694142425,9,-125.17790608354423
2024-03-21,0.18877257840309397,9,-124.98913350514114
2024-03-22,-0.2858883460678078,9,-125.27502185120895
2024-03-25,0.10022809401761734,9,-125.17479375719132
2024-03-26,0.24823539233342448,9,-124.9265583648579
2024-03-27,-0.15875370963924407,9,-125.08531207449714
2024-03-28,0.1683165887320002,9,-124.91699548576514
2024-04-01,-4.096971211765851,9,-129.013966697531
2024-04-02,-0.1688142792469135,6,-129.1827809767779
2024-04-03,-0.1198637222583418,6,-129.30264469903625
2024-04-04,0.38985507663421926,6,-128.91278962240204
2024-04-05,-0.1339735817512539,7,-129.0467632041533
2024-04-08,-0.11961773400638048,7,-129.16638093815968
2024-04-09,-0.10358403347033249,7,-129.26996497163
2024-04-10,0.12990518642669,7,-129.1400597852033
2024-04-11,0.01663073756407657,7,-129.12342904763923
2024-04-12,0.2910332643223685,7,-128.83239578331685
2024-04-15,-0.6562818207518767,7,-129.48867760406873
2024-04-16,-0.020524399492143464,6,-129.50920200356086
2024-04-17,0.24917490468906206,6,-129.2600270988718
2024-04-18,-0.2973537380310053,6,-129.5573808369028
2024-04-19,-0.02233801127235381,7,-129.57971884817516
2024-04-22,-4.9013473128565,7,-134.48106616103166
2024-04-23,-0.04498537062420169,3,-134.52605153165587
2024-04-24,0.1267533916168881,3,-134.39929814003898
2024-04-25,-0.04467059395812298,3,-134.4439687339971
2024-04-26,-0.2870790664410341,6,-134.73104780043815
