trade_id,opened_at,closed_at,hold_days,belly,side,score,ttm_belly,wing_span_y,a,R_entry_bp,R_exit_bp,price_bp,carry_bp,gross_bp,cost_bp,pnl_bp,convexity_bp,year,month
202,2024-07-30,2024-09-27,42,912810RU4,1.0,1.6305242477116744,22.297056810403834,0.7556468172484614,0.3333333333333333,-0.05928056098749579,-0.8399073282877811,0.7806267673002854,0.02345811556439528,0.8040848828646806,1.0823846739599148,-0.2782997910952342,0.4958372436655907,2024,7
203,2024-07-30,2024-09-27,42,912810RV2,1.0,1.6305242477116744,22.548939082819988,0.7474332648870607,0.6630036630036611,-0.06779745948908289,0.5925255730038437,-0.6603230324929266,0.03834732640766005,-0.6219757060852665,1.027422231352707,-1.6493979374379735,-7.190996456629364,2024,7
204,2024-07-30,2024-09-27,42,912810TG3,1.0,1.204179013794062,27.794661190965094,0.4982888432580417,0.5054945054945,0.22918701171863454,0.0022370474679345165,0.22694996425070002,0.100832410743212,0.32778237499391205,0.4958325349267304,-0.16805015993281835,-10.201793194854389,2024,7
205,2024-07-30,2024-09-27,42,912810TL2,-1.0,-2.354420737449057,28.298425735797398,0.5037645448323076,0.5,-1.4329338073731268,-2.519907951354927,-1.0869741439818004,-0.16335427300014954,-1.25032841698195,0.3817537061271912,-1.6320821231091411,-20.664920203597603,2024,7
206,2024-07-30,2024-09-27,42,912810TJ7,-1.0,-2.354420737449057,28.046543463381244,0.503764544832304,0.5000000000000036,0.7104539871217508,1.540236473083434,0.8297824859616831,0.11154967951873217,0.9413321654804153,0.4641919676354629,0.47714019784495243,11.995258117420661,2024,7
207,2024-08-13,2024-10-11,42,912810TN8,-1.0,-2.174852253204447,28.511978097193705,0.4955509924709105,0.49171270718231963,0.9061191622064868,0.8172578338618397,-0.0888613283446471,0.07250332977400593,-0.016357998570641172,0.25164378695069445,-0.26800178552133563,1.9399794938202604,2024,8
208,2024-08-20,2024-10-21,42,912810RY6,1.0,1.8153842962426705,22.986995208761122,0.7474332648870643,0.33699633699633735,-0.18606640043712375,0.3151320183481854,-0.5011984187853091,-0.053580699765922515,-0.5547791185512316,0.8782955886847199,-1.4330747072359515,4.635702223334789,2024,8
209,2024-08-20,2024-10-21,42,912810TT5,-1.0,-1.9027041436721501,28.98836413415469,0.5037645448323076,0.5,0.13501167297360617,0.022062102028064245,-0.11294957094554192,0.0453520803093526,-0.06759749063618932,0.3281560363789809,-0.3957535270151702,4.474567490625816,2024,8
210,2024-09-04,2024-11-04,42,912810TR9,-1.0,-1.6284780527078422,28.695414099931554,0.4955509924709105,0.5082872928176804,0.10332729161062204,-0.01821982727512328,-0.12154711888574532,0.012152403441577267,-0.10939471544416805,0.3478411183680367,-0.4572358338122048,4.543612780106315,2024,9
211,2024-09-18,2024-11-19,42,912810SN9,-1.0,-1.5315212601413088,25.65639972621492,0.4955509924709105,0.5082872928176804,-1.7453521534891436,-1.9995431215065196,-0.25419096801737595,0.22087691068115656,-0.033314057336219394,0.8330630627937784,-0.8663771201299978,30.072125746621367,2024,9
212,2024-09-18,2024-11-19,42,912810SL3,-1.0,-1.5315212601413088,25.412731006160165,0.4955509924709105,0.49171270718231963,1.166087988331821,1.2373381556727736,0.07125016734095269,-0.09329510839307842,-0.022044941052125733,0.7891535407574893,-0.8111984818096151,-15.346735591556808,2024,9
213,2024-09-18,2024-11-19,42,912810SK5,-1.0,-1.5315212601413088,25.16084873374401,0.5037645448323076,0.5,-0.163309546867918,0.10576248168940872,0.2690720285573267,-0.1357752642399796,0.1332967643173471,0.7555869483519784,-0.6222901840346313,-16.17325932965099,2024,9
214,2024-10-02,2024-12-04,42,912810RV2,1.0,1.3872614470427287,22.373716632443532,0.7474332648870643,0.6630036630036626,0.5672218686057606,-0.014659609978751043,0.5818814785845117,0.05392488759452553,0.6358063661790372,1.0972656197721777,-0.46145925359314055,-3.5646258373570134,2024,10
215,2024-10-02,2024-12-04,42,912810RU4,1.0,1.3872614470427287,22.12183436002738,0.7556468172484614,0.3333333333333333,-0.8024247487386393,0.07960001627602686,-0.8820247650146662,0.024590069895037807,-0.8574346951196284,1.2453971520985316,-2.10283184721816,-3.0782995637621013,2024,10
216,2024-10-02,2024-12-04,42,912810TL2,-1.0,-1.513583006892558,28.123203285420946,0.5037645448323076,0.5,-2.5710860940685087,-0.9469644313278458,1.624121662740663,-0.19424779177225096,1.429873870968412,0.3173327949287504,1.1125410760396617,-28.09942481851226,2024,10
217,2024-10-09,2024-12-11,42,912810TX6,-1.0,-1.501735251431552,29.35523613963039,0.49555099247090695,0.4917127071823232,1.0136421561476094,0.025733241718839395,-0.98790891442877,0.09974248640217874,-0.8881664280265913,0.2788139927178177,-1.166980420744409,16.087962061593856,2024,10
218,2024-10-09,2024-12-11,42,912810UA4,-1.0,-1.501735251431552,29.598904859685145,0.4955509924709105,0.5082872928176804,-0.6042936255844733,-0.14643679666255238,0.4578568289219209,-0.08808109150799147,0.36977573741392944,0.1880221898669018,0.18175354754702763,-14.789907787864678,2024,10
219,2024-10-24,2024-12-26,42,912810RY6,1.0,1.2372353768504964,22.809034907597535,0.7474332648870643,0.33699633699633735,0.32675126700190127,0.2555984018482338,0.07115286515366748,-0.021604718800426533,0.049548146353240945,1.2263823716650448,-1.1768342253118038,4.599437508845568,2024,10
220,2024-11-22,2025-01-27,42,912810RZ3,1.0,1.8217375522013672,22.981519507186857,0.503764544832304,0.5000000000000036,-0.0308990478515625,-0.10042190551748931,0.06952285766592681,-0.10614526264792334,-0.03662240498199654,1.1138050929818093,-1.1504274979638058,7.018295998228524,2024,11
221,2024-11-22,2025-01-27,42,912810SN9,-1.0,-4.923966576207211,25.478439425051334,0.4955509924709105,0.5082872928176804,-2.1945201713299056,-3.022302448420211,-0.8277822770903054,0.3240325810330075,-0.5037496960572978,1.4486390983944433,-1.952388794451741,36.01682507646166,2024,11
222,2024-11-22,2025-01-27,42,912810SL3,-1.0,-4.923966576207211,25.234770704996578,0.4955509924709105,0.49171270718231963,1.2280051160435512,1.624223277055048,0.39621816101149676,-0.18649749053932893,0.20972067047216783,1.2962577122502927,-1.0865370417781248,-21.528350727584467,2024,11
223,2024-11-22,2025-01-27,42,912810SS8,-1.0,-4.923966576207211,25.982203969883642,0.5037645448323076,0.5,0.6481730573306255,0.5108833312987837,-0.13728972603184175,0.023511086292180766,-0.11377863973966099,1.016998168858058,-1.130776808597719,1.9592739431142547,2024,11
224,2024-12-09,2025-02-10,42,912810RV2,1.0,1.6364488655136744,22.193018480492814,0.7474332648870643,0.6630036630036626,-0.04422277952447207,-0.17522595304262367,0.1310031735181516,0.10179656105839756,0.23279973457654918,1.0688649011650457,-0.8360651665884966,-6.858786914761154,2024,12
225,2024-12-09,2025-02-10,42,912810SP4,-1.0,-3.4147612796299454,25.689253935660506,0.5037645448323076,0.5,0.7280404728824408,1.1985778808594638,0.47053740797702304,-0.005025945193459933,0.4655114627835631,1.1512508824808836,-0.6857394196973206,1.8115923414505062,2024,12
226,2024-12-31,2025-03-04,42,912810RY6,1.0,1.451876554926184,22.622861054072555,0.7474332648870607,0.3369963369963342,0.42827260751923113,0.5259014311291832,-0.09762882360995206,-0.019935642014985343,-0.11756446562493741,1.2661578062378571,-1.3837222718627946,0.7720448672726548,2024,12
227,2025-01-30,2025-04-01,42,912810RZ3,1.0,1.2459471678924328,22.792607802874745,0.503764544832304,0.49999999999999645,-0.14049562125748594,-0.04329681396488816,-0.09719880729259778,-0.019088635335776927,-0.1162874426283747,1.012304578188058,-1.1285920208164326,6.795673699297822,2025,1
228,2025-01-30,2025-04-01,42,912810SN9,-1.0,-1.8617644871278423,25.28952772073922,0.4955509924709105,0.5082872928176804,-3.3606978369941753,-3.1171037706305693,0.24359406636360603,0.24787058204123733,0.4914646484048434,1.0034453350599886,-0.5119806866551452,35.91800438658612,2025,1
229,2025-01-30,2025-04-01,42,912810SL3,-1.0,-1.8617644871278423,25.045859000684462,0.4955509924709105,0.49171270718231963,1.9406566303737716,1.6579485786018644,-0.28270805177190717,-0.11183143032605104,-0.3945394820979582,0.9476803429684437,-1.342219825066402,-21.42414741720188,2025,1
230,2025-02-13,2025-04-15,42,912810SA7,1.0,1.1623588881075295,23.006160164271048,0.4982888432580417,0.4945054945054928,-0.1446287999623319,-0.08867304838964252,-0.055955751572689394,-0.03086210055632653,-0.08681785212901592,0.9163258051712699,-1.0031436573002859,-4.665524419202342,2025,2
231,2025-02-13,2025-04-15,42,912810SC3,1.0,1.1623588881075295,23.252566735112936,0.4982888432580417,0.5054945054945073,0.2251593621221737,-0.3236519111381675,0.5488112732603412,0.09943618356250275,0.6482474568228439,0.83309313961479,-0.18484568279194613,-1.2468202722299395,2025,2
232,2025-02-13,2025-04-15,42,912810SD1,1.0,1.1623588881075295,23.50444900752909,0.5037645448323076,0.5,-0.015544891357333057,0.6034851074218306,-0.6190299987791636,-0.14112549771498062,-0.7601554964941443,0.8241489427057994,-1.5843044391999437,5.10875810006425,2025,2
233,2025-02-13,2025-04-15,42,912810SP4,-1.0,-1.7025671495115227,25.503080082135522,0.503764544832304,0.5000000000000036,1.1474238672590342,1.8347948615481169,0.6873709942890827,0.05062424120957297,0.7379952354986556,1.172099315231061,-0.4341040797324054,1.8174786265158502,2025,2
234,2025-02-21,2025-04-23,42,912810SZ2,1.0,5.0,26.480492813141684,0.5037645448323076,0.5,0.20295875841482847,0.3903388977050781,-0.18738013929024966,-0.09002213239376101,-0.27740227168401066,0.5914063888575428,-0.8688086605415535,10.477172677230215,2025,2
235,2025-02-21,2025-04-23,42,912810TB4,1.0,5.0,26.732375085557837,0.5037645448323076,0.5,-0.13496461256754522,0.1885414123533824,-0.3235060249209276,-0.07557186939548285,-0.3990778943164105,0.6660467810870342,-1.0651246754034447,12.34216781969775,2025,2
236,2025-02-21,2025-04-23,42,912810TD0,1.0,5.0,26.98425735797399,0.4982888432580417,0.4945054945054928,0.28510670085535317,0.18044985257668067,0.1046568482786725,-0.08095653908797859,0.023700309190693908,0.7095616436853261,-0.6858613344946323,8.595585335991814,2025,2
237,2025-02-21,2025-04-23,42,912810SU3,-1.0,-5.0,25.984941820670773,0.4955509924709105,0.49171270718231963,0.02582641287256493,0.2563307957096139,0.230504382837049,0.08913381175702581,0.31963819459407483,0.8369484797576748,-0.5173102851636,10.342233698706394,2025,2
238,2025-03-07,2025-05-07,42,912810SX7,1.0,3.631930632741403,26.190280629705683,0.4955509924709105,0.5082872928176732,-0.7859361764475548,-1.0744221802285736,0.28848600378101885,0.2331441603883855,0.5216301641694043,0.642300197848416,-0.12067003367901163,-29.108548549593735,2025,3
239,2025-03-07,2025-05-07,42,912810SS8,-1.0,-3.8910329197230697,25.694729637234772,0.503764544832304,0.49999999999999645,0.5247116088868076,0.36325608983678315,-0.16145551905002442,-0.04437342171281961,-0.20582894076284403,1.0142226728381034,-1.2200516136009474,-4.568850896328598,2025,3
240,2025-04-04,2025-06-05,42,912810SN9,-1.0,-2.4404405825515885,25.114305270362767,0.4955509924709105,0.5082872928176732,-3.0382216701191123,-3.1588327818811823,-0.12061111176207007,0.2869073409791641,0.16629622921709403,1.535236939858211,-1.368940710641117,28.941892698461885,2025,4
241,2025-04-21,2025-06-20,42,912810SP4,-1.0,-2.0884213016802473,25.32785763175907,0.5037645448323076,0.5,1.768112182617143,1.815135565329129,0.04702338271198592,0.009040647710146316,0.05606403042213223,1.3028745848274983,-1.246810554405366,7.582346830167609,2025,4
242,2025-04-28,2025-06-27,42,912810SZ2,1.0,1.93843126342331,26.305270362765228,0.503764544832304,0.5000000000000036,0.2806663513184926,0.5206108093262607,-0.2399444580077681,-0.03283040814517,-0.2727748661529381,0.9000618859706309,-1.172836752123569,10.23762604971759,2025,4
243,2025-04-28,2025-06-27,42,912810TB4,1.0,1.93843126342331,26.55715263518138,0.5037645448323076,0.5,0.4910418988523624,0.5130767822263849,-0.022034883374022485,-0.13953806578159214,-0.16157294915561463,0.8335352429151066,-0.9951081920707212,12.13371809518145,2025,4
244,2025-05-12,2025-07-14,42,912810SX7,1.0,1.756253324928982,26.015058179329227,0.4955509924709105,0.5082872928176804,-1.30178380920829,-0.963703939105498,-0.33807987010279206,0.16636251774630592,-0.17171735235648614,0.7757175978962166,-0.9474349502527027,-28.682452536648697,2025,5
245,2025-05-12,2025-07-14,42,912810SS8,-1.0,-1.7717748229800587,25.519507186858316,0.5037645448323076,0.5,0.214980180629043,0.1172771632001357,-0.0977030174289073,0.026245221113058898,-0.07145779631584841,1.0068891342989128,-1.0783469306147613,-4.465201944576648,2025,5
246,2025-05-19,2025-07-21,42,912810RU4,1.0,4.407190455461521,21.50034223134839,0.7556468172484614,0.3333333333333333,-0.33512115478520066,-0.25075276692718695,-0.0843683878580137,-0.023221782789268192,-0.1075901706472819,1.203170809179706,-1.310760979826988,0.5001376790873167,2025,5
247,2025-05-19,2025-07-21,42,912810RV2,1.0,4.407190455461521,21.752224503764545,0.7474332648870643,0.6630036630036626,-0.02931042626852509,-0.228413732060484,0.1991033057919589,0.10593530594954165,0.30503861174150054,1.1429305609717366,-0.8378919492302361,-6.65563727541462,2025,5
248,2025-05-19,2025-07-21,42,912810SL3,1.0,3.9463478788482558,24.752908966461327,0.4955509924709105,0.49171270718231963,1.8619165966826667,1.7802246103983066,0.08169198628436014,0.19462149691822705,0.2763134832025872,0.9858519667909922,-0.709538483588405,-21.002031390903454,2025,5
249,2025-05-19,2025-07-21,42,912810RS9,-1.0,-4.7822488861615255,20.996577686516083,0.7474332648870643,0.6739926739926747,0.3121002253159366,0.1951811514494084,-0.11691907386652822,0.08764884871839175,-0.029270225148136472,1.145901338005657,-1.1751715631537936,5.3661544315724825,2025,5
250,2025-05-19,2025-07-21,42,912810RQ3,-1.0,-4.7822488861615255,20.752908966461327,0.7474332648870607,0.32600732600732685,0.39440242778412404,0.5508038587186626,0.1564014309345385,0.014196167102809878,0.1705975980373484,1.1023009021652461,-0.9317033041278977,1.629389885498,2025,5
251,2025-06-03,2025-08-04,42,912810SK5,1.0,3.0097938521966845,24.45448323066393,0.5037645448323076,0.5,-0.2818941435700051,-0.6060717522299086,0.3241776086599035,0.07114579366624095,0.3953234023261445,0.9414795341233111,-0.5461561317971666,-9.350754003472673,2025,6
252,2025-06-10,2025-08-11,42,912810SN9,1.0,2.9912546541396074,24.930869267624914,0.4955509924709105,0.5082872928176804,-3.2113270206346467,-3.089202727348983,-0.12212429328566365,-0.3280402757575031,-0.45016456904316676,1.2245437061073,-1.6747082751504667,35.021448555413315,2025,6
253,2025-06-10,2025-08-11,42,912810SJ8,1.0,2.9912546541396074,24.18343600273785,0.503764544832304,0.5000000000000036,0.7044792175293413,0.6880991976587758,0.016380019870565476,-0.11335098849947507,-0.0969709686289096,0.8479566685048849,-0.9449276371337946,12.444006204386767,2025,6
254,2025-07-02,2025-09-02,42,912810TN8,-1.0,-2.356558345715059,27.627652292950035,0.4955509924709105,0.49171270718231963,0.3206619331290739,0.48725562628231245,0.16659369315323858,0.030122637072800496,0.19671633022603907,0.47971677899796206,-0.283000448771923,1.7608543083622408,2025,7
255,2025-07-02,2025-09-02,42,912810TL2,-1.0,-2.356558345715059,27.37577002053388,0.5037645448323076,0.5,-1.3779217120168497,-2.1780459231064864,-0.8001242110896367,-0.1820536650291104,-0.9821778761187472,0.4197261587046424,-1.4019040348233895,-19.21012548299194,2025,7
256,2025-07-02,2025-09-02,42,912810TJ7,-1.0,-2.356558345715059,27.123887748117728,0.5037645448323076,0.5,0.7963445840357242,1.3981111208638097,0.6017665368280856,0.1085120231227897,0.7102785599508753,0.3837843502789847,0.3264942096718906,11.06028148738207,2025,7
257,2025-07-24,2025-09-23,42,912810RV2,1.0,1.814383121592498,21.56605065023956,0.7474332648870607,0.6630036630036658,-0.32794728820575436,-0.6761065162826041,0.34815922807684974,0.04864687945279286,0.3968061075296426,1.0442804157724868,-0.6474743082428441,-6.648053011085054,2025,7
258,2025-07-24,2025-09-23,42,912810RU4,1.0,1.814383121592498,21.31416837782341,0.7556468172484578,0.3333333333333302,-0.26257832845053564,-0.06103515624991118,-0.20154317220062445,0.02696888494656085,-0.1745742872540636,1.1024493173044454,-1.277023604558509,0.6149853633909856,2025,7
259,2025-08-07,2025-10-07,42,912810SK5,1.0,1.5150467414726814,24.27652292950034,0.5037645448323076,0.5,-0.43690668421412227,-0.4620552062987837,0.02514852208466145,0.14206950586573316,0.16721802795039462,0.9109678325296067,-0.743749804579212,-9.009078929236495,2025,8
260,2025-08-21,2025-10-22,42,912810RY6,1.0,1.8125277679214467,21.984941820670773,0.7474332648870643,0.33699633699633735,0.2569422180399794,0.4456495627378487,-0.18870734469786932,-0.06071906634642374,-0.24942641104429306,0.890174901104108,-1.139601312148401,4.275106821928716,2025,8
261,2025-08-21,2025-10-22,42,912810TT5,-1.0,-1.8220910218271442,27.98631074606434,0.5037645448323076,0.5,0.061702728271484375,0.13439998347068993,0.07269725519920556,0.06265387900107854,0.1353511342002841,0.34525878168098034,-0.20990764748069624,4.368250157816021,2025,8
262,2025-09-05,2025-11-05,42,912810TR9,-1.0,-1.6339103033526068,27.693360711841205,0.4955509924709105,0.5082872928176804,0.9842055437164543,0.7689875489870435,-0.21521799472941083,0.006604908376314395,-0.20861308635309644,0.3540736195762858,-0.5626867059293823,3.6872387987367006,2025,9
263,2025-09-05,2025-11-05,42,912810TN8,-1.0,-1.6339103033526068,27.449691991786448,0.4955509924709105,0.49171270718231963,0.3040939557083622,0.30607942384688336,0.0019854681385211848,0.10135923564484656,0.10334470378336774,0.3534155549043496,-0.2500708511209819,9.414740571666755,2025,9
264,2025-09-05,2025-11-05,42,912810TL2,-1.0,-1.6339103033526068,27.197809719370294,0.5037645448323076,0.5,-2.1886716625586278,-1.763982331990599,0.4246893305680288,-0.23807681342345238,0.18661251714457644,0.35432778636461093,-0.1677152692200345,-26.36310826670538,2025,9
265,2025-09-12,2025-11-13,42,912810UG1,-1.0,-1.6023199714569265,29.429158110882955,0.4955509924709105,0.4917127071823268,0.014142832044772291,-0.11608053238933991,-0.1302233644341122,0.05663722390379021,-0.07358614053032199,0.30101169498251085,-0.3745978355128328,4.0567563586219535,2025,9
266,2025-09-12,2025-11-13,42,912810UK2,-1.0,-1.6023199714569265,29.672826830937716,0.4955509924709105,0.5082872928176732,-0.057659886818628436,0.017586018281168236,0.07524590509979667,-0.07026635666301723,0.004979548436779446,0.24886098053273537,-0.24388143209595592,-5.69119087769991,2025,9
267,2025-09-26,2025-11-28,42,912810RU4,1.0,1.4543277432939152,21.138945927446954,0.7556468172484614,0.3333333333333333,0.01589457194017818,-0.5889050346093772,0.6047996065495553,0.03160368560591867,0.636403292155474,1.109142238363027,-0.47273894620755297,-2.956988698961169,2025,9
268,2025-09-26,2025-11-28,42,912810RV2,1.0,1.4543277432939152,21.39082819986311,0.7474332648870643,0.6630036630036626,-0.6083939101670266,-0.32563466261328333,-0.28275924755374326,0.04052308592147786,-0.2422361616322654,1.0949114531818231,-1.3371476148140886,-3.0566918072891553,2025,9
269,2025-10-20,2025-12-19,42,912810UA4,-1.0,-1.399918444787908,28.57494866529774,0.4955509924709105,0.5082872928176804,-0.6905613683204859,-1.052595633549691,-0.36203426522920523,-0.0669121347487429,-0.42894639997794815,0.25674260970612367,-0.6856890096840718,-13.838754763504966,2025,10
270,2025-10-20,2025-12-19,42,912810TX6,-1.0,-1.399918444787908,28.331279945242983,0.49555099247090695,0.4917127071823232,0.9541021526188409,1.1014510202476124,0.14734886762877153,0.0777679662524748,0.22511683388124631,0.30813290383577413,-0.08301606995452782,15.113265067117055,2025,10
271,2025-10-20,2025-12-19,42,912810TV0,-1.0,-1.399918444787908,28.079397672826833,0.503764544832304,0.49999999999999645,-1.2413978576660156,-1.0366439819335938,0.20475387573242188,-0.10460222213764833,0.10015165359477354,0.2570891275872823,-0.15693747399250876,-18.261463965522722,2025,10
272,2025-10-27,2025-12-29,42,912810RY6,1.0,1.3009638044770455,21.806981519507186,0.7474332648870643,0.33699633699633735,0.42957382228761,0.5989922600588837,-0.16941843777127374,-0.013826971203211484,-0.18324540897448524,0.8853415580156101,-1.0685869669900954,4.114013181924889,2025,10
273,2025-11-18,2026-01-21,42,912810RZ3,1.0,1.9535591352061237,21.99315537303217,0.5037645448323076,0.5,0.45299530029292434,0.2530097961425337,0.19998550415039062,-0.10134511172230748,0.09864039242808315,0.49956689096422774,-0.4009264985361446,6.616820109848277,2025,11
274,2025-11-18,2026-01-21,42,912810UE6,-1.0,-3.0604369155838302,28.993839835728952,0.5037645448323076,0.5,-0.03860054062929663,-0.06637573242191941,-0.027775191792622778,0.04509115650099764,0.017315964708374862,0.3762775080256249,-0.35896154331725,2.4281239159994072,2025,11
275,2025-12-03,2026-02-04,42,912810RV2,1.0,1.7531340484245441,21.204654346338124,0.7474332648870643,0.6630036630036626,-0.14878017998432025,-0.8829179700914125,0.7341377901070922,0.0978546891895854,0.8319924792966776,0.7625113547265747,0.06948112457010291,-6.442889955786001,2025,12
276,2025-12-03,2026-02-04,42,912810UC0,-1.0,-2.8493784897316345,28.700889801505816,0.503764544832304,0.5000000000000036,0.38166046142573684,0.5396147768382153,0.1579543154124785,0.012066823724080866,0.17002113913655936,0.2107075146056226,-0.04068637546906323,4.306822582100409,2025,12
277,2025-12-24,2026-02-26,42,912810UA4,-1.0,-2.243583417782374,28.39151266255989,0.4955509924709105,0.5082872928176804,-0.9588759592572327,-0.9389857758211217,0.01989018343611093,-0.048995156159696455,-0.029104972723585525,0.4295699315101564,-0.4586749042337419,-5.625285638839813,2025,12
278,2025-12-24,2026-02-26,42,912810TX6,-1.0,-2.243583417782374,28.147843942505133,0.4955509924709105,0.49171270718231963,1.128642275027092,1.1406526858357413,0.012010410808649397,0.06171609195528174,0.07372650276393114,0.4299602207767247,-0.3562337180127936,6.995706931990128,2025,12
279,2026-01-02,2026-03-05,42,912810RY6,1.0,1.4674222052591253,21.620807665982205,0.7474332648870607,0.3369963369963342,0.41823441920398885,0.6477831047532856,-0.22954868554929675,-0.019466339335016913,-0.24901502488431365,0.8861931597435359,-1.1352081846278494,0.5798506357741928,2026,1
280,2026-01-26,2026-03-26,42,912810RZ3,1.0,1.2907850921410349,21.809719370294317,0.503764544832304,0.5000000000000036,0.2506256103515625,0.48618316650390625,-0.23555755615234375,-0.019593725493400153,-0.2551512816457439,0.9441004863693839,-1.1992517680151278,6.352540099097155,2026,1
281,2026-02-09,2026-04-10,42,912810RV2,1.0,1.1849052498122241,21.023956194387406,0.7474332648870643,0.6630036630036626,-0.5882291130093975,-0.8644558134533353,0.2762267004439378,0.021435122260842206,0.29766182270478003,1.0304754000141525,-0.7328135773093725,-6.159374450881842,2026,2
282,2026-02-09,2026-04-10,42,912810UC0,-1.0,-1.8572673843128014,28.520191649555098,0.5037645448323076,0.5,0.7065508665295539,0.5798339843749112,-0.12671688215464272,0.12554605321151968,-0.0011708289431230368,0.44405360324025533,-0.44522443218337837,4.3043613993702365,2026,2
283,2026-02-24,2026-04-24,42,912810TB4,1.0,5.0,25.724845995893222,0.503764544832304,0.5000000000000036,0.903521589290257,0.7819317358682909,0.12158985342196615,-0.0710542045610624,0.050535648860903754,0.5990769808054249,-0.5485413319445211,11.223022291014729,2026,2
284,2026-02-24,2026-04-24,42,912810TD0,1.0,5.0,25.976728268309376,0.49828884325804523,0.4945054945054964,0.07747917105240809,0.1625406554471187,-0.08506148439471062,-0.08500227249737627,-0.1700637568920869,0.6380314459166047,-0.8080952028086915,8.048940658749189,2026,2
285,2026-02-24,2026-04-24,42,912810SZ2,1.0,5.0,25.472963723477072,0.503764544832304,0.49999999999999645,0.42809912967136654,0.4949588413659889,-0.06685971169462235,-0.09347657400108421,-0.16033628569570657,0.6669589909136959,-0.8272952766094025,9.525339747339956,2026,2
286,2026-02-24,2026-04-24,42,912810SN9,-1.0,-5.0,24.2217659137577,0.4955509924709105,0.5082872928176804,-0.12864475248131058,0.5526484705466572,0.6812932230279678,0.20797351896015648,0.8892667419881243,0.825295242622655,0.06397149936546931,26.032916752868346,2026,2
287,2026-02-24,2026-04-24,42,912810SP4,-1.0,-5.0,24.473648186173854,0.5037645448323076,0.5,0.6453241777713004,0.366973876953125,-0.27835030081817536,0.061906185220157506,-0.21644411559801785,0.825944913440508,-1.0423890290385258,7.1577755577423545,2026,2
288,2026-02-24,2026-04-24,42,912810SS8,-1.0,-5.0,24.725530458590008,0.5037645448323076,0.5,0.3786631678949881,0.2551730506158645,-0.12349011727912362,-0.043031621962281066,-0.16652173924140468,0.7996712402253339,-0.9661929794667385,-4.043769882673246,2026,2
289,2026-03-03,2026-05-01,42,912810SX7,1.0,4.254299416200313,25.201916495550993,0.4955509924709105,0.5082872928176804,-1.4518189825406314,-1.3551670369695845,-0.09665194557104684,0.23779692641264152,0.14114498084159469,0.8155135548781914,-0.6743685740365968,-26.720969786676363,2026,3
290,2026-03-03,2026-05-01,42,912810SU3,-1.0,-4.309138274527203,24.958247775496236,0.4955509924709105,0.49171270718231963,0.45974267780457545,0.4661878950352527,0.006445217230677258,0.09239958771926532,0.09884480494994258,0.9202331954304319,-0.8213883904804893,9.377638717929386,2026,3
291,2026-04-29,2026-06-30,42,912810SZ2,1.0,2.0486633811987254,25.297741273100616,0.5037645448323076,0.5,0.25053994734420826,0.23746490478520066,0.0130750425590076,-0.03594739534502555,-0.02287235278601795,0.48183388953167944,-0.5047062423176973,9.626939122015216,2026,4
292,2026-04-29,2026-06-30,42,912810TD0,1.0,2.0486633811987254,25.801505817932924,0.4982888432580417,0.4945054945054928,-0.02505333869007309,0.17736665495151627,-0.20241999364158936,-0.020259945908497064,-0.22267993955008641,0.5345732095140963,-0.7572531490641827,8.076220113859733,2026,4
293,2026-04-29,2026-06-30,42,912810SP4,-1.0,-1.7787145632683745,24.298425735797398,0.5037645448323076,0.5,0.517368316650435,-0.11818053074108548,-0.6355488473915205,0.020814022657522926,-0.6147348247339975,0.7121597697673316,-1.3268945945013293,7.296967361068994,2026,4
294,2026-04-29,2026-06-30,42,912810SS8,-1.0,-1.7787145632683745,24.550308008213552,0.5037645448323076,0.5,0.13580322265625,0.2635955810547319,0.1277923583984819,0.009923741952081748,0.13771610035056367,0.5222600777185257,-0.384543977367962,-4.134694953626422,2026,4
295,2026-05-06,2026-07-08,42,912810SX7,1.0,1.9686482979073703,25.026694045174537,0.4955509924709105,0.5082872928176804,-1.2417084629092745,-0.798598760113256,-0.44310970279601847,0.18190183914604996,-0.2612078636499685,0.6292786453809543,-0.8904865090309229,-26.6623128662319,2026,5
296,2026-05-06,2026-07-08,42,912810SU3,-1.0,-1.6464739381696412,24.78302532511978,0.4955509924709105,0.49171270718231963,0.283932087088834,0.1786827382462164,-0.10524934884261761,0.02606916180366086,-0.07918018703895674,0.6507193322544297,-0.7298995192933864,9.439660572034853,2026,5
297,2026-05-20,2026-07-22,42,912810RV2,1.0,3.989688136023839,20.744695414099933,0.7474332648870643,0.6630036630036626,-0.40865258856133124,-0.18173476117639975,-0.2269178273849315,0.10675756904369592,-0.12016025834123557,1.0327132439671631,-1.1528735023083987,-6.014982263048282,2026,5
298,2026-05-20,2026-07-22,42,912810SJ8,1.0,3.5754459796503353,23.241615331964407,0.5037645448323076,0.5,0.9012403201206443,0.8831234001178245,0.018116920002819725,-0.11880704540621537,-0.10069012540339564,1.112149133564381,-1.2128392589677766,11.502651511172218,2026,5
299,2026-05-20,2026-07-22,42,912810TJ7,-1.0,-4.92218246911287,26.24229979466119,0.503764544832304,0.5000000000000036,0.6637314148024487,0.6691932678222656,0.005461853019816942,0.08827333094003623,0.09373518395985317,0.7076198840100182,-0.613884700050165,10.53580681227183,2026,5
