Date,2Y,5Y,10Y,30Y,2Y/5Y,2Y/10Y,2Y/30Y,5Y/10Y,5Y/30Y,10Y/30Y,2Y/5Y/10Y,2Y/5Y/30Y,2Y/10Y/30Y,5Y/10Y/30Y
2022-11-15,-0.30747664225998506,-25.573568634128875,-30.67609189075222,-74.38494476765634,-25.26609199186889,-30.368615248492237,-74.07746812539635,-5.102523256623346,-48.81137613352746,-43.70885287690412,-20.163568735245544,23.54528414165857,13.340237628411877,38.60632962028077
2022-11-16,1.4059610496561348,-23.25865590651297,-30.701500450028128,-72.28244528030707,-24.664616956169105,-32.10746149968426,-73.68840632996321,-7.442844543515157,-49.0237893737941,-41.580944830278945,-17.221772412653948,24.359172417624997,9.473483330594682,34.13810028676379
2022-11-17,2.801013495852711,-24.027197528134536,-31.37003783363688,-73.14762696531179,-26.828211023987247,-34.171051329489586,-75.9486404611645,-7.342840305502342,-49.12042943717725,-41.77758913167491,-19.48537071848491,22.29221841319,7.606537802185315,34.434748826172566
2022-11-18,1.26922589102616,-22.076702909143098,-30.625866961873747,-71.75080809032926,-23.345928800169258,-31.895092852899907,-73.02003398135543,-8.54916405273065,-49.674105181186164,-41.12494112845551,-14.796764747438608,26.328176381016902,9.229848275555604,32.57577707572486
2022-11-21,0.15824588169319753,-22.314289869900694,-30.949961666454897,-73.01338110903669,-22.47253575159389,-31.108207548148094,-73.17162699072989,-8.635671796554202,-50.699091239135996,-42.06341944258179,-13.83686395503969,28.2265554875421,10.955211894433695,33.42774764602758
2022-11-22,-1.595184898479829,-25.58171088308501,-33.193970087389246,-75.18052586856227,-23.98652598460518,-31.598785188909417,-73.58534097008244,-7.612259204304237,-49.59881498547726,-41.986555781173024,-16.374266780300943,25.61228900087208,10.387770592263607,34.37429657686879
2022-11-23,-2.5719482685789608,-25.665640321574834,-32.76089564807045,-74.0995386985753,-23.093692052995873,-30.18894737949149,-71.52759042999634,-7.095255326495618,-48.43389837700047,-41.33864305050485,-15.998436726500252,25.340206324004598,11.149695671013362,34.24338772400923
2022-11-25,1.0727390250236724,-22.47713763955965,-31.12836165427204,-73.29865192307206,-23.549876664583323,-32.20110067929571,-74.37139094809572,-8.65122401471239,-50.82151428351241,-42.17029026880002,-14.898652649870932,27.271637618929084,9.969189589504303,33.519066254087626
2022-11-28,-1.0071431179124346,-25.986981259140542,-32.39605150048259,-73.14872027210964,-24.979838141228107,-31.388908382570158,-72.14157715419721,-6.40907024134205,-47.1617390129691,-40.75266877162705,-18.570767899886057,22.181900871740993,9.363760389056893,34.343598530285
2022-11-29,-2.9281854726593615,-29.164960887568057,-34.445539145764094,-75.03098470044395,-26.236775414908696,-31.517353673104733,-72.10279922778459,-5.280578258196037,-45.866023812875895,-40.58544555467986,-20.956197156712655,19.629248397967203,9.068091881575128,35.30486729648382
2022-11-30,0.8154411357894631,-23.97146434021846,-33.11979173387471,-72.06388210279214,-24.786905476007924,-33.935232869664176,-72.8793232385816,-9.148327393656253,-48.092417762573675,-38.94409036891742,-15.638578082351671,23.30551228656575,5.008857499253239,29.79576297526117
2022-12-01,3.8954845921993275,-24.30679146809083,-34.903933629357994,-73.10240174333696,-28.202276060290156,-38.79941822155732,-76.99788633553628,-10.597142161267165,-48.795610275246126,-38.19846811397896,-17.605133899022988,20.593334214955973,-0.6009501075783561,27.601325952711797
2022-12-02,2.405483852425938,-25.737274018579768,-34.84377449984066,-70.89756149365422,-28.142757871005706,-37.2492583522666,-73.30304534608015,-9.106500481260895,-45.160287475074455,-36.05378699381356,-19.03625738974481,17.01752960406875,-1.1954713584530339,26.947286512552665
2022-12-05,0.7724538552806415,-27.161503107725604,-33.79769846738188,-69.34079146043698,-27.933956963006246,-34.57015232266252,-70.11324531571762,-6.6361953596562735,-42.17928835271137,-35.5430929930551,-21.29776160334997,14.245331389705129,0.9729406703925747,28.906897633398827
2022-12-06,3.8807736654475455,-25.287577029248396,-35.69920081170994,-71.45162127769366,-29.168350694695942,-39.57997447715749,-75.33239494314121,-10.411623782461547,-46.164044248445265,-35.75242046598372,-18.7567269122344,16.99569355374932,-3.827554011173774,25.34079668352217
2022-12-07,3.413615028334327,-25.140286272570968,-35.52823695683114,-67.81967455284881,-28.553901300905295,-38.941851985165464,-71.23328958118313,-10.387950684260169,-42.67938828027784,-32.29143759601767,-18.165950616645127,14.125486979372546,-6.650414389147798,21.903486911757504
2022-12-08,3.813344892328896,-25.01597999533822,-32.323530763261886,-65.77498149613623,-28.829324887667116,-36.136875655590785,-69.58832638846513,-7.307550767923665,-40.759001500798014,-33.45145073287435,-21.521774119743455,11.929676613130894,-2.685424922716436,26.143899964950684
2022-12-09,4.068832528369359,-23.664236142506788,-32.413923895261206,-65.90591060830708,-27.733068670876147,-36.48275642363056,-69.97474313667644,-8.749687752754419,-42.241674465800294,-33.491986713045875,-18.983380918121725,14.50860579492415,-2.9907697105846864,24.742298960291457
2022-12-12,2.086413882730742,-22.68530802983202,-32.39567928583651,-64.92929974949395,-24.77172191256276,-34.482093168567246,-67.01571363222469,-9.710371256004489,-42.243991719661935,-32.53362046365744,-15.061350656558275,17.472269807099167,-1.948472704909804,22.82324920765295
2022-12-13,2.173911149737151,-22.63859618980333,-33.860827542575976,-67.20062096880599,-24.81250733954048,-36.03473869231313,-69.37453211854314,-11.222231352772646,-44.56202477900266,-33.33979342623002,-13.590275986767836,19.74951743946218,-2.69494526608311,22.11756207345737
2022-12-14,0.7407543600915112,-21.463996832811993,-31.5402842850653,-67.22082942692703,-22.204751192903505,-32.28103864515681,-67.96158378701854,-10.076287452253307,-45.75683259411503,-35.68054514186173,-12.1284637406502,23.552081401211524,3.399506496704916,25.604257689608417
2022-12-15,2.0202004427780196,-21.79868461102572,-30.84656907034247,-67.51544094990693,-23.81888505380374,-32.86676951312049,-69.53564139268495,-9.047884459316748,-45.71675633888121,-36.66887187956446,-14.771000594486992,21.89787128507747,3.8021023664439753,27.620987420247715
2022-12-16,3.6354976592542165,-21.80601418209367,-31.363827911609697,-69.03084590461344,-25.441511841347886,-34.99932557086392,-72.66634356386766,-9.557813729516027,-47.224831722519774,-37.667017993003746,-15.883698111831855,21.78331988117189,2.6676924221398366,28.10920426348772
2022-12-19,1.2811444635357105,-22.6430674224801,-31.50339864915468,-69.59553460864143,-23.92421188601581,-32.784543112690386,-70.87667907217714,-8.860331226674578,-46.95246718616133,-38.092135959486754,-15.063880659341233,23.028255300145517,5.307592846796354,29.231804732812172
2022-12-20,3.371621662388957,-24.405065750955934,-34.83176752334063,-75.0931953328656,-27.77668741334489,-38.20338918572959,-78.46481699525457,-10.426701772384696,-50.68812958190967,-40.261427809524974,-17.3499856409602,22.911442168564776,2.058038623795383,29.83472603714028
2022-12-21,3.8995544867071352,-23.283897423631306,-33.25662115808727,-72.36513917300024,-27.18345191033844,-37.1561756447944,-76.26469365970738,-9.972723734455965,-49.08124174936894,-39.108518014912974,-17.21072817588248,21.897789839030494,1.952342370118572,29.135794280457006
2022-12-22,4.374933000549852,-22.236640362061966,-32.50608276972642,-72.32979079735019,-26.611573362611818,-36.88101577027627,-76.70472379790004,-10.269442407664453,-50.09315043528822,-39.823708027623766,-16.342130954947365,23.4815770726764,2.9426922573475025,29.55426561995931
2022-12-23,2.225703818733127,-23.259615356175622,-32.40155526875408,-71.80095257388271,-25.48531917490875,-34.627259087487204,-74.02665639261583,-9.141939912578458,-48.54133721770709,-39.39939730512863,-16.343379262330288,23.056018042798343,4.772138217641427,30.257457392550172
2022-12-27,3.584229123645599,-23.226528499166132,-32.458311705164974,-73.20158446542315,-26.81075762281173,-36.04254082881057,-76.78581358906875,-9.231783205998841,-49.97505596625702,-40.74327276025818,-17.57897441681289,23.16429834344529,4.700731931447606,31.51148955425934
2022-12-28,2.5097515416764082,-23.555909274142817,-32.44099853739853,-73.53902003033409,-26.065660815819225,-34.950750079074936,-76.0487715720105,-8.885089263255711,-49.983110756191266,-41.09802149293556,-17.180571552563514,23.917449940372045,6.147271413860622,32.21293222967985
2022-12-29,0.5072341609715814,-22.364774993336624,-32.03769493110742,-76.05451670221038,-22.872009154308206,-32.544929092079,-76.56175086318196,-9.672919937770793,-53.689741708873754,-44.01682177110296,-13.19908921653741,30.817732554565552,11.471892679023966,34.34390183333217
2022-12-30,-6.492267790607631,-28.80662305833117,-39.08124565571427,-82.36563409732271,-22.31435526772354,-32.58897786510664,-75.87336630671508,-10.2746225973831,-53.55901103899154,-43.28438844160844,-12.039732670340442,31.244655771268,10.6954105765018,33.00976584422534
2023-01-03,1.9613933233826764,-26.446139756864497,-34.875551005233696,-77.62591578050748,-28.407533080247173,-36.83694432861637,-79.58730910389016,-8.429411248369199,-51.17977602364299,-42.75036477527379,-19.978121831877978,22.77224294339581,5.913420446657412,34.32095352690459
2023-01-04,4.139797091455399,-24.383533362387855,-33.04461266935292,-76.85729948666973,-28.523330453843254,-37.18440976080832,-80.99709657812514,-8.661079306965068,-52.47376612428188,-43.81268681731681,-19.862251146878187,23.950435670438623,6.62827705650848,35.15160751035174
