date,pnl,cost,in_pos,richness,nb32,equity,pnl_32nds,pnl_volbp
2020-07-16,0.0,0.0,0,5.832670082761297e-14,1.1129222222225508,0.0,0.0,0.0
2020-07-17,0.0,0.0,0,5.555108865822699e-15,5.9322222237424285,0.0,0.0,0.0
2020-07-20,0.0,0.0,0,7.759661302396995e-16,8.371264742397216,0.0,0.0,0.0
2020-07-21,0.0,0.0,0,4.265456721119249e-16,11.718750322304004,0.0,0.0,0.0
2020-07-22,0.0,0.0,0,6.804022021795377e-16,5.5685054544828745,0.0,0.0,0.0
2020-07-23,0.0,0.0,0,1.6058417091880974e-16,11.977088620989889,0.0,0.0,0.0
2020-07-24,0.0,0.0,0,6.350820203916263e-17,11.33563487427,0.0,0.0,0.0
2020-07-27,0.0,0.0,0,2.497938407189843e-17,3.7831180919192775,0.0,0.0,0.0
2020-07-28,0.0,0.0,0,4.0490666604154526e-18,6.638399592445239,0.0,0.0,0.0
2020-07-29,0.0,0.0,0,1.3380084091026612e-18,10.370807845283707,0.0,0.0,0.0
2020-07-30,0.0,0.0,0,5.681243002952186e-19,11.070225926856438,0.0,0.0,0.0
2020-07-31,0.0,0.0,0,3.105633631891876e-19,6.12757502779732,0.0,0.0,0.0
2020-08-03,0.0,0.0,0,8.62083618020085e-21,19.133700773933015,0.0,0.0,0.0
2020-08-04,0.0,0.0,0,3.750375473744994e-21,7.809375041153544,0.0,0.0,0.0
2020-08-05,0.0,0.0,0,4.738336965998254e-21,4.562382124336182,0.0,0.0,0.0
2020-08-06,0.0,0.0,0,7.387643215043902e-22,12.064370031150247,0.0,0.0,0.0
2020-08-07,0.0,0.0,0,5.03568853316823e-22,3.549631324495749,0.0,0.0,0.0
2020-08-10,0.0,0.0,0,6.30724712789007e-24,4.060233243430957,0.0,0.0,0.0
2020-08-11,0.0,0.0,0,7.156560292794101e-25,30.755461450839903,0.0,0.0,0.0
2020-08-12,0.0,0.0,0,7.82618790667941e-25,5.436898650689727,0.0,0.0,0.0
2020-08-13,0.0,0.0,0,1.9855689194769297e-25,12.14013936219908,0.0,0.0,0.0
2020-08-14,0.0,0.0,0,1.3536668408248408e-25,4.114845370319017,0.0,0.0,0.0
2020-08-17,0.0,0.0,0,1.1929518702020202e-16,0.8655932168558138,0.0,0.0,0.0
2020-08-18,0.0,0.0,0,4.8162912979574086e-18,7.859071566959756,0.0,0.0,0.0
2020-08-19,0.0,0.0,0,7.903821404034177e-19,8.755149229454219,0.0,0.0,0.0
2020-08-20,0.0,0.0,0,4.630630506050879e-19,4.682643867224215,0.0,0.0,0.0
2020-08-21,0.0,0.0,0,3.418410495021558e-20,10.003702460473505,0.0,0.0,0.0
2020-08-24,0.0,0.0,0,4.213203626685872e-22,1.3364151016940014,0.0,0.0,0.0
2020-08-25,0.0,0.0,0,0.06632804360420995,2.719744607269604,0.0,0.0,0.0
2020-08-26,0.0,0.0,0,-0.5716474093658611,-0.1576930779083341,0.0,0.0,0.0
2020-08-27,0.0,0.0,0,0.010911453060879393,4.463901181812616,0.0,0.0,0.0
2020-08-28,0.0,0.0,0,-0.00016800854986268661,-7.18666258502617,0.0,0.0,0.0
2020-08-31,0.0,0.0,0,-5.433451605168934e-06,-26.186023769031635,0.0,0.0,0.0
2020-09-01,0.0,0.0,0,0.00041793027325614124,4.232391680861838,0.0,0.0,0.0
2020-09-02,0.0,0.0,0,0.022339188814805826,0.976638845616435,0.0,0.0,0.0
2020-09-03,0.0,0.0,0,0.005964661449329738,6.272802773865806,0.0,0.0,0.0
2020-09-04,0.0,0.0,0,0.000711814887194844,10.38540596065559,0.0,0.0,0.0
2020-09-08,0.0,0.0,0,0.0038858166518788034,3.6321718246626915,0.0,0.0,0.0
2020-09-09,0.0,0.0,0,0.0028897187316317286,10.835626618784772,0.0,0.0,0.0
2020-09-10,0.0,0.0,0,0.0031131128889392984,16.586524943310906,0.0,0.0,0.0
2020-09-11,0.0,0.0,0,0.0076245587188403414,5.752187225011767,0.0,0.0,0.0
2020-09-14,0.0,0.0,0,-0.1203040301996807,-0.3133499504556312,0.0,0.0,0.0
2020-09-15,0.0,0.0,0,0.0039863964153159445,9.233123862440152,0.0,0.0,0.0
2020-09-16,0.0,0.0,0,0.0012017747030981154,8.719405586243738,0.0,0.0,0.0
2020-09-17,0.0,0.0,0,0.007301813031248488,5.151279432834599,0.0,0.0,0.0
2020-09-18,0.0,0.0,0,0.0029917496733166842,4.347330930969292,0.0,0.0,0.0
2020-09-21,0.0,0.0,0,0.0013299334421785051,3.565354928560737,0.0,0.0,0.0
2020-09-22,0.0,0.0,0,-0.0034319430565913785,-1.1084886630633264,0.0,0.0,0.0
2020-09-23,0.0,0.0,0,0.0028975085041287162,8.601623492496401,0.0,0.0,0.0
2020-09-24,0.0,0.0,0,0.001830154516977857,6.42652455544976,0.0,0.0,0.0
2020-09-25,0.0,0.0,0,0.002403110416394596,5.600256423421342,0.0,0.0,0.0
2020-09-28,0.0,0.0,0,0.0005045859167235163,4.836702511664953,0.0,0.0,0.0
2020-09-29,0.0,0.0,0,0.005624199678380311,2.776511216846302,0.0,0.0,0.0
2020-09-30,0.0,0.0,0,0.0027504907998982904,3.658105154013356,0.0,0.0,0.0
2020-10-01,0.0,0.0,0,0.0009321343385639304,7.27536622282696,0.0,0.0,0.0
2020-10-02,0.0,0.0,0,0.00024273827173119385,6.888759103635493,0.0,0.0,0.0
2020-10-05,0.0,0.0,0,-0.00020519696181248395,-2.2166011664294274,0.0,0.0,0.0
2020-10-06,0.0,0.0,0,-1.1987171160031732e-05,-11.642284409994318,0.0,0.0,0.0
2020-10-07,0.0,0.0,0,-1.0407354395741603e-05,-3.8612094519121456,0.0,0.0,0.0
2020-10-08,0.0,0.0,0,0.0005357406355730821,7.568182746851562,0.0,0.0,0.0
2020-10-09,0.0,0.0,0,5.49330912949322e-05,4.613945610939481,0.0,0.0,0.0
2020-10-13,0.0,0.0,0,0.00010910651168673536,1.233997955666382,0.0,0.0,0.0
2020-10-14,0.0,0.0,0,0.00032957677173441784,4.170440525575941,0.0,0.0,0.0
2020-10-15,0.0,0.0,0,2.8992587056266236e-05,2.931710412681241,0.0,0.0,0.0
2020-10-16,0.0,0.0,0,1.4935678557450563e-05,10.28130898766085,0.0,0.0,0.0
2020-10-19,0.0,0.0,0,1.4101971004875536e-06,4.910070287422968,0.0,0.0,0.0
2020-10-20,0.0,0.0,0,4.875322914080245e-07,8.155065028124227,0.0,0.0,0.0
2020-10-21,0.0,0.0,0,3.635677626055262e-06,4.33987546246226,0.0,0.0,0.0
2020-10-22,0.0,0.0,0,3.3416292717978808e-06,0.7386057930161769,0.0,0.0,0.0
2020-10-23,0.0,0.0,0,4.748382780841866e-06,9.563291444784227,0.0,0.0,0.0
2020-10-26,0.0,0.0,0,2.889218321742739e-08,9.124253574087561,0.0,0.0,0.0
2020-10-27,0.0,0.0,0,1.2383501869097097e-09,7.662657557451894,0.0,0.0,0.0
2020-10-28,0.0,0.0,0,1.6165892421564167e-07,14.959373723733734,0.0,0.0,0.0
2020-10-29,0.0,0.0,0,8.98614855178176e-11,11.694560853631629,0.0,0.0,0.0
2020-10-30,0.0,0.0,0,-4.038015584417704e-09,-11.11960835341597,0.0,0.0,0.0
2020-11-02,0.0,0.0,0,2.969088484022439e-09,0.22886043627386243,0.0,0.0,0.0
2020-11-03,0.0,0.0,0,2.0732872032598844e-09,5.995698029502819,0.0,0.0,0.0
2020-11-04,0.0,0.0,0,3.275198455532649e-09,5.35441784374143,0.0,0.0,0.0
2020-11-05,0.0,0.0,0,5.171254079495392e-10,4.89201861055335,0.0,0.0,0.0
2020-11-06,0.0,0.0,0,1.2204173784237972e-07,7.427470381823696,0.0,0.0,0.0
2020-11-09,0.0,0.0,0,1.934951771217751e-07,19.605381362222033,0.0,0.0,0.0
2020-11-10,0.0,0.0,0,1.895439951651961e-09,9.744523879578537,0.0,0.0,0.0
2020-11-12,0.0,0.0,0,1.853227950824451e-09,10.914481348621848,0.0,0.0,0.0
2020-11-13,0.0,0.0,0,2.663877789520902e-09,7.450609559300574,0.0,0.0,0.0
2020-11-16,0.0,0.0,0,3.036174049415663e-06,6.415287543303748,0.0,0.0,0.0
2020-11-17,0.0,0.0,0,2.2831657196855498e-06,11.93653692805583,0.0,0.0,0.0
2020-11-18,0.0,0.0,0,3.5805734371715735e-05,7.966279437616322,0.0,0.0,0.0
2020-11-19,0.0,0.0,0,1.480943584264948e-05,2.7990736682231727,0.0,0.0,0.0
2020-11-20,0.0,0.0,0,8.605332990842316e-06,6.169681429756565,0.0,0.0,0.0
2020-11-23,0.0,0.0,0,1.1462897837912091e-05,6.270870420223218,0.0,0.0,0.0
2020-11-24,0.0,0.0,0,0.04226117073503149,5.441067280556126,0.0,0.0,0.0
2020-11-25,0.0,0.0,0,0.10362849704080676,1.5411224099734682,0.0,0.0,0.0
2020-11-27,0.0,0.0,0,0.03431639474317382,2.767473618787335,0.0,0.0,0.0
2020-11-30,0.0,0.0,0,0.0477872948364824,3.415567438560174,0.0,0.0,0.0
2020-12-01,0.0,0.0,0,0.014938537771864354,15.47684708513134,0.0,0.0,0.0
2020-12-02,0.0,0.0,0,0.03475887252296163,5.851873132719447,0.0,0.0,0.0
2020-12-03,0.0,0.0,0,0.05477507592834156,4.283983879292464,0.0,0.0,0.0
2020-12-04,0.0,0.0,0,0.07194058421756931,3.536345363693272,0.0,0.0,0.0
2020-12-07,0.0,0.0,0,0.12119806662109321,1.2326308992360282,0.0,0.0,0.0
2020-12-08,0.0,0.0,0,2.019724472522918,0.0988097734943949,0.0,0.0,0.0
2020-12-09,0.0,0.0,0,0.042458702015836965,5.670092940223185,0.0,0.0,0.0
2020-12-10,0.0,0.0,0,0.03356071505488109,7.566452312451474,0.0,0.0,0.0
2020-12-11,0.0,0.0,0,0.07357492024530099,3.1224175014940556,0.0,0.0,0.0
2020-12-14,0.0,0.0,0,0.07554233676837324,2.986528387524231,0.0,0.0,0.0
2020-12-15,0.0,0.0,0,0.021951134701752164,12.89001209025264,0.0,0.0,0.0
2020-12-16,0.0,0.0,0,0.684061006692571,0.23460966204129363,0.0,0.0,0.0
2020-12-17,0.0,0.0,0,0.03789290183649647,4.792531815871371,0.0,0.0,0.0
2020-12-18,0.0,0.0,0,0.025758078200685805,8.434658316137757,0.0,0.0,0.0
2020-12-21,0.0,0.0,0,0.016885692760424967,9.850693341602891,0.0,0.0,0.0
2020-12-22,0.0,0.0,0,0.029803355068395508,6.920044540744129,0.0,0.0,0.0
2020-12-23,0.0,0.0,0,0.04331621719755259,4.300376186031826,0.0,0.0,0.0
2020-12-24,0.0,0.0,0,0.03437161940393349,3.5135322762143915,0.0,0.0,0.0
2020-12-28,0.0,0.0,0,0.016165747195678343,7.032980947057695,0.0,0.0,0.0
2020-12-29,0.0,0.0,0,0.016741085425807583,7.600854835055543,0.0,0.0,0.0
2020-12-30,0.0,0.0,0,0.03548281858395168,6.276606030601215,0.0,0.0,0.0
2020-12-31,0.0,0.0,0,0.00925139105973677,9.964801507297125,0.0,0.0,0.0
2021-01-04,0.0,0.0,0,0.09429144118011021,0.9801664917622475,0.0,0.0,0.0
2021-01-05,0.0,0.0,0,0.013917141235220138,11.038637258890049,0.0,0.0,0.0
2021-01-06,0.0,0.0,0,0.0038966987278646927,14.850365260018407,0.0,0.0,0.0
2021-01-07,0.0,0.0,0,0.042997633737981274,1.0107249007874088,0.0,0.0,0.0
2021-01-08,0.0,0.0,0,0.018086965828812068,3.470174658499218,0.0,0.0,0.0
2021-01-11,0.0,0.0,0,0.02849696165103502,2.416336998931911,0.0,0.0,0.0
2021-01-12,0.0,0.0,0,0.00245012590762325,9.350005688992496,0.0,0.0,0.0
2021-01-13,0.0,0.0,0,0.004278294447747796,10.471941028144101,0.0,0.0,0.0
2021-01-14,0.0,0.0,0,0.4432891492839746,0.12556114326298484,0.0,0.0,0.0
2021-01-15,0.0,0.0,0,0.013446650276438354,5.874405784469218,0.0,0.0,0.0
2021-01-19,0.0,0.0,0,0.006452825010723855,7.984386327516404,0.0,0.0,0.0
2021-01-20,0.0,0.0,0,0.0014264130231963854,10.278370508247463,0.0,0.0,0.0
2021-01-21,0.0,0.0,0,0.0038089530766421908,7.6498137865655735,0.0,0.0,0.0
2021-01-22,0.0,0.0,0,0.0016429496413258534,11.636512217299241,0.0,0.0,0.0
2021-01-25,0.0,0.0,0,0.002824792964568843,5.768172029258039,0.0,0.0,0.0
2021-01-26,0.0,0.0,0,0.0015566887221819157,10.103601240123226,0.0,0.0,0.0
2021-01-27,0.0,0.0,0,0.26156971585873035,0.045832174337192555,0.0,0.0,0.0
2021-01-28,0.0,0.0,0,0.001937304156592578,12.000912016063467,0.0,0.0,0.0
2021-01-29,0.0,0.0,0,0.02577911257437723,0.7997069836987976,0.0,0.0,0.0
2021-02-01,0.0,0.0,0,0.0012425221306750411,6.84217162058394,0.0,0.0,0.0
2021-02-02,0.0,0.0,0,0.0003826324708307771,9.072950170061631,0.0,0.0,0.0
2021-02-03,0.0,0.0,0,0.0021568702932854775,4.967157121903256,0.0,0.0,0.0
2021-02-04,0.0,0.0,0,0.0019079855026223813,7.843446073104587,0.0,0.0,0.0
2021-02-05,0.0,0.0,0,0.0013439708263193093,6.425273550923521,0.0,0.0,0.0
2021-02-08,0.0,0.0,0,-0.011749949339311689,-1.8226951736419323,0.0,0.0,0.0
2021-02-09,0.0,0.0,0,0.0009619687915324174,3.092617170302219,0.0,0.0,0.0
2021-02-10,0.0,0.0,0,0.00060278411331074,9.696122429889328,0.0,0.0,0.0
2021-02-11,0.0,0.0,0,0.00022276350013232025,7.182953166076459,0.0,0.0,0.0
2021-02-12,0.0,0.0,0,0.0002063504263285991,7.675298473046041,0.0,0.0,0.0
2021-02-16,0.0,0.0,0,1.1522145566302165e-07,7.840146435920815,0.0,0.0,0.0
2021-02-17,0.0,0.0,0,8.33798939893976e-06,9.922768402705515,0.0,0.0,0.0
2021-02-18,0.0,0.0,0,3.559848940921473e-08,5.2733796863522,0.0,0.0,0.0
2021-02-19,0.0,0.0,0,2.329345179012264e-08,8.21849482297057,0.0,0.0,0.0
2021-02-22,0.0,0.0,0,0.007158961431891389,5.093264293923767,0.0,0.0,0.0
2021-02-23,0.0,0.0,0,0.03157600337995416,1.6874516154380217,0.0,0.0,0.0
2021-02-24,0.0,0.0,0,0.00496302719046962,3.87690486807287,0.0,0.0,0.0
2021-02-25,0.0,0.0,0,-0.050259698869321585,-14.108883726312342,0.0,0.0,0.0
2021-02-26,0.0,0.0,0,0.050386668336760476,18.830372660129342,0.0,0.0,0.0
2021-03-01,0.0,0.0,0,1.6137814059061253,0.28730250136595714,0.0,0.0,0.0
2021-03-02,0.0,0.0,0,0.07009545597919271,7.99667877958791,0.0,0.0,0.0
2021-03-03,0.0,0.0,0,0.024808582986343378,7.937372155064622,0.0,0.0,0.0
2021-03-04,0.0,0.0,0,0.028334692913879918,14.835344460011129,0.0,0.0,0.0
2021-03-05,0.0,0.0,0,0.09458875087907397,7.494956106121208,0.0,0.0,0.0
2021-03-08,0.0,0.0,0,0.07513519920260213,6.405729572029941,0.0,0.0,0.0
2021-03-09,0.0,0.0,0,0.09584260897423706,5.6388434708287605,0.0,0.0,0.0
2021-03-10,0.0,0.0,0,0.06656656648350452,6.356227116225909,0.0,0.0,0.0
2021-03-11,0.0,0.0,0,0.05141395892526075,5.904767936176995,0.0,0.0,0.0
2021-03-12,0.0,0.0,0,0.0868764589856324,9.42888606134602,0.0,0.0,0.0
2021-03-15,0.0,0.0,0,0.09682253909291139,7.956158026354387,0.0,0.0,0.0
2021-03-16,0.0,0.0,0,0.04539440587075492,11.250817646432552,0.0,0.0,0.0
2021-03-17,0.0,0.0,0,0.03766264890415606,17.115793895443858,0.0,0.0,0.0
2021-03-18,0.0,0.0,0,0.03005915450777996,19.9606954549522,0.0,0.0,0.0
2021-03-19,0.0,0.0,0,,3.852189479014669,0.0,0.0,0.0
2021-03-22,0.0,0.0,0,0.04412009438320604,11.478551599164348,0.0,0.0,0.0
2021-03-23,0.0,0.0,0,0.017075137491761604,15.332361662099629,0.0,0.0,0.0
2021-03-24,0.0,0.0,0,0.06307556331458693,7.139171650309436,0.0,0.0,0.0
2021-03-25,0.0,0.0,0,0.400779471045301,1.4542435636121809,0.0,0.0,0.0
2021-03-26,0.0,0.0,0,0.03137332142122093,4.0041953440504585,0.0,0.0,0.0
2021-03-29,0.0,0.0,0,0.08182325074925476,4.755238738296612,0.0,0.0,0.0
2021-03-30,0.0,0.0,0,0.04110413475686722,13.267384298476372,0.0,0.0,0.0
2021-03-31,0.0,0.0,0,0.02757847127330511,12.233052748829323,0.0,0.0,0.0
2021-04-01,0.0,0.0,0,0.05829969455420733,10.525815761910508,0.0,0.0,0.0
2021-04-02,0.0,0.0,0,0.09956626046538647,6.742667065929709,0.0,0.0,0.0
2021-04-05,0.0,0.0,0,0.047004958588802555,7.227261414462646,0.0,0.0,0.0
2021-04-06,0.0,0.0,0,0.10409399965222658,4.348580901634705,0.0,0.0,0.0
2021-04-07,0.0,0.0,0,-0.04884447074001601,-5.992232645152853,0.0,0.0,0.0
2021-04-08,0.0,0.0,0,0.037919189261182956,11.138847693621756,0.0,0.0,0.0
2021-04-09,0.0,0.0,0,0.020993148015458502,8.872547680489333,0.0,0.0,0.0
2021-04-12,0.0,0.0,0,0.020019958863902544,10.256488810100564,0.0,0.0,0.0
2021-04-13,0.0,0.0,0,0.013131461724556573,6.481735330832635,0.0,0.0,0.0
2021-04-14,0.0,0.0,0,0.010269590771537596,10.743042055604292,0.0,0.0,0.0
2021-04-15,0.0,0.0,0,-0.1398235431320832,-3.8134634080047363,0.0,0.0,0.0
2021-04-16,0.0,0.0,0,0.06629184810458931,6.795777371491113,0.0,0.0,0.0
2021-04-19,0.0,0.0,0,0.03498964159113808,7.642416701377897,0.0,0.0,0.0
2021-04-20,0.0,0.0,0,0.04771806467435584,3.3439051282343826,0.0,0.0,0.0
2021-04-21,0.0,0.0,0,0.008588431327857275,13.271625439617765,0.0,0.0,0.0
2021-04-22,0.0,0.0,0,0.030409133826633725,10.046130142591664,0.0,0.0,0.0
2021-04-23,0.0,0.0,0,0.014981875994298864,6.109751732259156,0.0,0.0,0.0
2021-04-26,0.0,0.0,0,0.00794413472714682,8.758362821959508,0.0,0.0,0.0
2021-04-27,0.0,0.0,0,0.002749386574539027,11.000358057572157,0.0,0.0,0.0
2021-04-28,0.0,0.0,0,0.003206250426023826,11.755083047771677,0.0,0.0,0.0
2021-04-29,0.0,0.0,0,,8.120804037919243,0.0,0.0,0.0
2021-04-30,0.0,0.0,0,0.00019491579839365334,8.028463116214425,0.0,0.0,0.0
2021-05-03,0.0,0.0,0,0.006857958175838728,3.6954720705780346,0.0,0.0,0.0
2021-05-04,0.0,0.0,0,0.013012012853245951,7.476072819773435,0.0,0.0,0.0
2021-05-05,0.0,0.0,0,0.00011965156940369304,13.416102720984327,0.0,0.0,0.0
2021-05-06,0.0,0.0,0,0.011874198646122838,3.23579979353417,0.0,0.0,0.0
2021-05-07,0.0,0.0,0,0.001453109176872203,5.873757909532742,0.0,0.0,0.0
2021-05-10,0.0,0.0,0,0.00020019543636736424,7.496553967588625,0.0,0.0,0.0
2021-05-11,0.0,0.0,0,0.0009412632337216159,9.7339449595529,0.0,0.0,0.0
2021-05-12,0.0,0.0,0,0.0002340500920926344,15.751049666885137,0.0,0.0,0.0
2021-05-13,0.0,0.0,0,0.00030063603913242165,6.576966127936885,0.0,0.0,0.0
2021-05-14,0.0,0.0,0,0.0016911817253568934,7.328227456065633,0.0,0.0,0.0
2021-05-17,0.0,0.0,0,0.002209406461884757,5.5861120517779455,0.0,0.0,0.0
2021-05-18,0.0,0.0,0,0.015661953890843943,5.730992267352121,0.0,0.0,0.0
2021-05-19,0.0,0.0,0,0.008479412479051911,14.091777696782628,0.0,0.0,0.0
2021-05-20,0.0,0.0,0,0.004350015188718416,7.549869881781888,0.0,0.0,0.0
2021-05-21,0.0,0.0,0,0.0023487328342956136,9.454707113101904,0.0,0.0,0.0
2021-05-24,0.0,0.0,0,0.013492499952944097,4.342659531832396,0.0,0.0,0.0
2021-05-25,0.0,0.0,0,0.07020247892740972,8.016780793813723,0.0,0.0,0.0
2021-05-26,0.0,0.0,0,0.14841558581816522,3.9465493766838335,0.0,0.0,0.0
2021-05-27,0.0,0.0,0,0.05417559643547216,8.388798743418192,0.0,0.0,0.0
2021-05-28,0.0,0.0,0,0.028492936700542343,20.26824903256329,0.0,0.0,0.0
2021-06-01,0.0,0.0,0,0.07306522119420414,8.772405543919376,0.0,0.0,0.0
2021-06-02,0.0,0.0,0,0.10718932665671015,5.5837452427413155,0.0,0.0,0.0
2021-06-03,0.0,0.0,0,0.07795161857003964,8.278616049235552,0.0,0.0,0.0
2021-06-04,0.0,0.0,0,0.061407730506716336,7.028296228728777,0.0,0.0,0.0
2021-06-07,0.0,0.0,0,0.06330873994923196,9.25163227131543,0.0,0.0,0.0
2021-06-08,0.0,0.0,0,0.07851983151637949,6.735808255972188,0.0,0.0,0.0
2021-06-09,0.0,0.0,0,0.12344473434872973,5.743035958166274,0.0,0.0,0.0
2021-06-10,0.0,0.0,0,0.05381724630209789,10.45687192737023,0.0,0.0,0.0
2021-06-11,0.0,0.0,0,0.10705839427083076,5.62003124174953,0.0,0.0,0.0
2021-06-14,0.0,0.0,0,0.07229089388089281,7.425430676959422,0.0,0.0,0.0
2021-06-15,0.0,0.0,0,0.07797726594572801,7.018521898623476,0.0,0.0,0.0
2021-06-16,0.0,0.0,0,0.06990667884093832,10.802228947416097,0.0,0.0,0.0
2021-06-17,0.0,0.0,0,8.61093707699523,0.083170508645253,0.0,0.0,0.0
2021-06-18,0.0,0.0,0,0.043314559217230014,16.22622644895364,0.0,0.0,0.0
2021-06-21,0.0,0.0,0,-2.4500614887514565,-0.243730825334751,0.0,0.0,0.0
2021-06-22,0.0,0.0,0,0.10817033803158593,6.407945521876627,0.0,0.0,0.0
2021-06-23,0.0,0.0,0,0.09564185864096783,6.907161959627501,0.0,0.0,0.0
2021-06-24,0.0,0.0,0,0.06964315495427026,6.16123132502662,0.0,0.0,0.0
2021-06-25,0.0,0.0,0,0.04247854889303845,10.593189918366079,0.0,0.0,0.0
2021-06-28,0.0,0.0,0,0.06141613186014265,7.1068516849645675,0.0,0.0,0.0
2021-06-29,0.0,0.0,0,0.0700034871243183,6.088551791349801,0.0,0.0,0.0
2021-06-30,0.0,0.0,0,0.051223972396393286,10.141654216099141,0.0,0.0,0.0
2021-07-01,0.0,0.0,0,0.03753446119815022,15.038057573104197,0.0,0.0,0.0
2021-07-02,0.0,0.0,0,0.060064031510903705,7.074734790337061,0.0,0.0,0.0
2021-07-06,0.0,0.0,0,0.021505623191597666,11.50797361580726,0.0,0.0,0.0
2021-07-07,0.0,0.0,0,0.021100637157364686,13.518085571962274,0.0,0.0,0.0
2021-07-08,0.0,0.0,0,0.026649726224829227,8.355795619409037,0.0,0.0,0.0
2021-07-09,0.0,0.0,0,0.05798976807970073,4.274186093901335,0.0,0.0,0.0
2021-07-12,0.0,0.0,0,0.08150041635431532,3.330274987014036,0.0,0.0,0.0
2021-07-13,0.0,0.0,0,0.037753989810058355,9.979416729231616,0.0,0.0,0.0
2021-07-14,0.0,0.0,0,0.037232091483654396,10.956383317442487,0.0,0.0,0.0
2021-07-15,0.0,0.0,0,0.021538046945339017,8.847480832695965,0.0,0.0,0.0
2021-07-16,0.0,0.0,0,0.038122724011044176,11.359300835596514,0.0,0.0,0.0
2021-07-19,0.0,0.0,0,0.012919171796076543,7.842722568811496,0.0,0.0,0.0
2021-07-20,0.0,0.0,0,0.08504141584620066,3.122536910976123,0.0,0.0,0.0
2021-07-21,0.0,0.0,0,0.05171335071320609,1.8528670964656158,0.0,0.0,0.0
2021-07-22,0.0,0.0,0,0.008704762616884123,13.68838696672583,0.0,0.0,0.0
2021-07-23,0.0,0.0,0,0.008990389462209803,7.997319246976076,0.0,0.0,0.0
2021-07-26,0.0,0.0,0,0.0331111787990334,6.483200284025315,0.0,0.0,0.0
2021-07-27,0.0,0.0,0,0.015007393460415406,7.408491634150323,0.0,0.0,0.0
2021-07-28,0.0,0.0,0,0.01012576066617207,11.97914779551138,0.0,0.0,0.0
2021-07-29,0.0,0.0,0,0.012539579307347344,10.305419560024802,0.0,0.0,0.0
2021-07-30,0.0,0.0,0,0.00866628593619487,9.713313018013196,0.0,0.0,0.0
2021-08-02,0.0,0.0,0,0.049547485506431566,2.52173962826555,0.0,0.0,0.0
2021-08-03,0.0,0.0,0,0.007832384620652525,12.393323423304537,0.0,0.0,0.0
2021-08-04,0.0,0.0,0,0.0010371281899237677,14.081502439877568,0.0,0.0,0.0
2021-08-05,0.0,0.0,0,0.002952740488396839,9.034893103621016,0.0,0.0,0.0
2021-08-06,0.0,0.0,0,0.0055851743262742455,7.146785188582271,0.0,0.0,0.0
2021-08-09,0.0,0.0,0,0.004992099222161525,11.391639530308566,0.0,0.0,0.0
2021-08-10,0.0,0.0,0,0.0004307460772908974,7.343304171273303,0.0,0.0,0.0
2021-08-11,0.0,0.0,0,0.0001997886541004291,15.914733670223086,0.0,0.0,0.0
2021-08-12,0.0,0.0,0,0.0020702908106592943,11.458321623130814,0.0,0.0,0.0
2021-08-13,0.0,0.0,0,0.0011021723012120926,11.678513631111855,0.0,0.0,0.0
2021-08-16,0.0,0.0,0,1.2252004293143205e-05,8.574875753969081,0.0,0.0,0.0
2021-08-17,0.0,0.0,0,1.6116248070620763e-05,5.153612546707336,0.0,0.0,0.0
2021-08-18,0.0,0.0,0,0.00027172705449772934,10.119553200950577,0.0,0.0,0.0
2021-08-19,0.0,0.0,0,3.8528079082755475e-05,7.271713150585583,0.0,0.0,0.0
2021-08-20,0.0,0.0,0,2.483388670236983e-05,8.426066326558157,0.0,0.0,0.0
2021-08-23,0.0,0.0,0,6.9163755208741334e-06,8.00585980219148,0.0,0.0,0.0
2021-08-24,0.0,0.0,0,0.00010539585211127244,8.8142377381796,0.0,0.0,0.0
2021-08-25,0.0,0.0,0,9.993395654646363e-43,8.013877172435059,0.0,0.0,0.0
2021-08-26,0.0,0.0,0,3.8075040021512845e-42,8.178391991191802,0.0,0.0,0.0
2021-08-27,0.0,0.0,0,9.380462791249233e-43,10.140142087134336,0.0,0.0,0.0
2021-08-30,0.0,0.0,0,5.120211809589996e-45,8.851497713144454,0.0,0.0,0.0
2021-08-31,0.0,0.0,0,2.706749413085253e-44,10.750416769277763,0.0,0.0,0.0
2021-09-01,0.0,0.0,0,1.0183822479350046e-45,7.863404303980133,0.0,0.0,0.0
2021-09-02,0.0,0.0,0,2.5582064327689152e-46,9.928476963049889,0.0,0.0,0.0
2021-09-03,0.0,0.0,0,2.467886967270883e-46,5.133961950144567,0.0,0.0,0.0
2021-09-07,0.0,0.0,0,5.840782163833352e-48,5.096422047061878,0.0,0.0,0.0
2021-09-08,0.0,0.0,0,1.1488703202905689e-48,6.0128976385940405,0.0,0.0,0.0
2021-09-09,0.0,0.0,0,1.5068209972139291e-49,8.199526279737256,0.0,0.0,0.0
2021-09-10,0.0,0.0,0,2.9972253588510814e-51,6.525194839044161,0.0,0.0,0.0
2021-09-13,0.0,0.0,0,1.2880071267058429e-51,8.291510404044402,0.0,0.0,0.0
2021-09-14,0.0,0.0,0,1.5293934028363552e-52,10.629019383901777,0.0,0.0,0.0
2021-09-15,0.0,0.0,0,5.149611924435377e-53,11.013819994422192,0.0,0.0,0.0
2021-09-16,0.0,0.0,0,3.3680922008529184e-53,5.750453064259091,0.0,0.0,0.0
2021-09-17,0.0,0.0,0,1.3473701952809138e-52,10.87359226578792,0.0,0.0,0.0
