n_days,days_in_pos,total_volbp,ann_volbp,ann_vol,sharpe,t_naive,t_nw,nw_lags,max_dd_volbp,psr_0,n_trades,mean_volbp,median_volbp,std_volbp,hit_rate,t_trade,mean_hold_days,total,top3_share,n,pnl_ex_top,root,arm,entry_richness,max_hold,take_profit,key
1837,44,-53.984235908675146,-7.405567473590711,7.612546946665209,-0.9728107459271345,-2.62724701193384,-2.7151923834940486,2,-53.984235908675146,0.00047423199642008347,15,-3.598949060578343,-4.292993161245704,4.404645506385233,0.2,-3.275608425633866,2.0,-53.984235908675146,-0.17251014145417187,15,-63.29706408157608,ZB,A,2.0,21,-1.0,ZB/A/e2/x1/h21/tpna/cm1
1837,44,-59.39661546455318,-8.148038702812956,7.411795673726339,-1.0993339619029818,-2.9689452739077105,-3.0352282498683563,2,-59.39661546455318,3.0438431475050576e-05,16,-3.7122884665345737,-3.8981058553745243,4.063219774847412,0.1875,-3.7743811601386033,1.8125,-59.39661546455318,-0.12464796366965758,16,-66.80028263107943,ZB,A,2.0,21,2.0,ZB/A/e2/x1/h21/tp2/cm1
1837,43,-51.588643573637,-7.076939673683464,7.367293209335264,-0.9605888448577172,-2.5942396122939693,-2.563646349867982,2,-51.588643573637,0.000477989228636381,15,-3.4392429049091335,-4.292993161245704,4.73051629867973,0.2,-2.9146173651099607,1.9333333333333333,-51.588643573637,-0.22904356276664262,15,-63.40469029604128,ZB,A,2.0,21,4.0,ZB/A/e2/x1/h21/tp4/cm1
1837,44,-53.984235908675146,-7.405567473590711,7.612546946665209,-0.9728107459271345,-2.62724701193384,-2.7151923834940486,2,-53.984235908675146,0.00047423199642008347,15,-3.598949060578343,-4.292993161245704,4.404645506385233,0.2,-3.275608425633866,2.0,-53.984235908675146,-0.17251014145417187,15,-63.29706408157608,ZB,A,2.0,42,-1.0,ZB/A/e2/x1/h42/tpna/cm1
1837,44,-59.39661546455318,-8.148038702812956,7.411795673726339,-1.0993339619029818,-2.9689452739077105,-3.0352282498683563,2,-59.39661546455318,3.0438431475050576e-05,16,-3.7122884665345737,-3.8981058553745243,4.063219774847412,0.1875,-3.7743811601386033,1.8125,-59.39661546455318,-0.12464796366965758,16,-66.80028263107943,ZB,A,2.0,42,2.0,ZB/A/e2/x1/h42/tp2/cm1
1837,43,-51.588643573637,-7.076939673683464,7.367293209335264,-0.9605888448577172,-2.5942396122939693,-2.563646349867982,2,-51.588643573637,0.000477989228636381,15,-3.4392429049091335,-4.292993161245704,4.73051629867973,0.2,-2.9146173651099607,1.9333333333333333,-51.588643573637,-0.22904356276664262,15,-63.40469029604128,ZB,A,2.0,42,4.0,ZB/A/e2/x1/h42/tp4/cm1
1837,90,-51.24066671648964,-7.02920414401491,11.126549495853636,-0.6317505841891397,-1.7061538860948144,-1.7751914256591377,2,-67.209636488735,0.050361090011370686,32,-1.6012708348903015,-2.65853487326374,5.171989667314947,0.3125,-1.779411022382465,1.84375,-51.24066671648965,-0.4867707632618355,32,-76.18312516412064,ZB,B,1.1,10,-1.0,ZB/B/e1.1/x1/h10/tpna/cm1
1837,87,-44.536482120682706,-6.109522860322288,10.190633848123284,-0.599523341862334,-1.6191185336786833,-1.6732355983898335,2,-59.72122791714092,0.06387350856403232,34,-1.3098965329612562,-2.2885214844304054,4.430742921871378,0.35294117647058826,-1.7497757258294737,1.588235294117647,-44.53648212068271,-0.4512696868533845,34,-64.63444646083455,ZB,B,1.1,10,2.0,ZB/B/e1.1/x1/h10/tp2/cm1
1837,90,-47.45804819449827,-6.510303835064542,10.868745899504551,-0.5989931032761852,-1.6176865308488368,-1.6358346166082147,2,-62.64279399095649,0.05975701089020752,34,-1.395824946897008,-2.2885214844304054,4.8904663495292695,0.35294117647058826,-1.6892838423734367,1.6764705882352942,-47.458048194498275,-0.4452546497424644,34,-68.5889648208006,ZB,B,1.1,10,4.0,ZB/B/e1.1/x1/h10/tp4/cm1
1837,90,-51.24066671648964,-7.02920414401491,11.126549495853636,-0.6317505841891397,-1.7061538860948144,-1.7751914256591377,2,-67.209636488735,0.050361090011370686,32,-1.6012708348903015,-2.65853487326374,5.171989667314947,0.3125,-1.779411022382465,1.84375,-51.24066671648965,-0.4867707632618355,32,-76.18312516412064,ZB,B,1.1,21,-1.0,ZB/B/e1.1/x1/h21/tpna/cm1
1837,87,-44.536482120682706,-6.109522860322288,10.190633848123284,-0.599523341862334,-1.6191185336786833,-1.6732355983898335,2,-59.72122791714092,0.06387350856403232,34,-1.3098965329612562,-2.2885214844304054,4.430742921871378,0.35294117647058826,-1.7497757258294737,1.588235294117647,-44.53648212068271,-0.4512696868533845,34,-64.63444646083455,ZB,B,1.1,21,2.0,ZB/B/e1.1/x1/h21/tp2/cm1
