,engine_per_unit,panel_per_unit,diff
2023-07-21,-864.887826613135,-910.1791782260848,45.291351612949825
2023-07-24,-820.4398266131163,-865.7311782260659,45.2913516129496
2023-07-25,-775.99182661306,-821.2831782260097,45.29135161294971
2023-07-26,-807.2418266130315,-852.5331782259813,45.29135161294971
2023-07-27,-794.0463266130434,-839.3376782259933,45.291351612949825
2023-07-28,-760.0158266130745,-805.3071782260242,45.29135161294971
2023-07-31,-783.628826613053,-828.9201782260028,45.291351612949825
2023-08-01,-773.2113266130625,-818.5026782260123,45.291351612949825
2023-08-02,-773.2113266130625,-818.5026782260123,45.291351612949825
2023-08-03,-773.2113266130625,-818.5026782260123,45.291351612949825
2023-08-04,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-07,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-08,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-09,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-10,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-11,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-14,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-15,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-16,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-17,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-18,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-21,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-22,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-23,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-24,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-25,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-28,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-29,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-30,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-08-31,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-01,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-05,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-06,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-07,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-08,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-11,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-12,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-13,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-14,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-15,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-18,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-19,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-20,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-21,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-22,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-25,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-26,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-27,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-28,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-09-29,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-02,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-03,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-04,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-05,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-06,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-09,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-10,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-11,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-12,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-13,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-16,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-17,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-18,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-19,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-20,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-23,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-24,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-25,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-26,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-27,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-30,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-10-31,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-01,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-02,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-03,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-06,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-07,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-08,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-09,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-10,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-13,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-14,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-15,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-16,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-17,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-20,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-21,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-22,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-24,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-27,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-28,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-29,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-11-30,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-12-01,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-12-04,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-12-05,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-12-06,-851.6898266130696,-852.1871782260193,0.4973516129497284
2023-12-07,-851.6898266130696,-912.6733879034387,60.98356129036904
2023-12-08,-843.3358266132075,-901.8998395164797,58.564012903272214
2023-12-11,-899.5878266131564,-958.0174201615899,58.42959354843356
2023-12-12,-893.3348266131267,-951.6300008067208,58.29517419359411
2023-12-13,-957.9358266130558,-1018.5161298389085,60.58030322585262
2023-12-14,-945.4448266131974,-1007.1004846777603,61.655658064562886
2023-12-15,-895.4358266131127,-956.0161298389653,60.58030322585262
2023-12-18,-893.3498266131145,-953.66129112929,60.31146451617553
2023-12-19,-901.6838266131069,-962.3985491937982,60.71472258069127
2023-12-20,-905.855826613198,-967.1082266132443,61.25240000004624
2023-12-21,-924.6098266132163,-986.2654846777792,61.655658064562886
2023-12-22,-995.4488266131519,-1057.5077427422307,62.05891612907874
2023-12-26,-949.6168266130752,-1011.8101620969925,62.19333548391728
2023-12-27,-932.9538266131259,-995.6848395163983,62.73101290327236
2023-12-28,-962.1178266130993,-1024.5800008066944,62.46217419359516
2023-12-29,-889.2003266131655,-951.6625008067608,62.462174193595274
2024-01-02,-816.2728266131018,-877.3908072583095,61.117980645207695
2024-01-03,-843.3533266131599,-903.9336298390126,60.58030322585273
2024-01-04,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-05,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-08,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-09,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-10,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-11,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-12,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-16,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-17,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-18,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-19,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-22,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-23,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-24,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-25,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-26,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-29,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-30,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-01-31,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-01,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-02,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-05,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-06,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-07,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-08,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-09,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-12,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-13,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-14,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-15,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-16,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-20,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-21,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-22,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-23,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-26,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-27,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-28,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-02-29,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-01,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-04,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-05,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-06,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-07,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-08,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-11,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-12,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-13,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-14,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-15,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-18,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-19,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-20,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-21,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-22,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-25,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-26,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-27,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-03-28,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-01,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-02,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-03,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-04,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-05,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-08,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-09,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-10,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-11,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-12,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-15,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-16,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-17,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-18,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-19,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-22,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-23,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-24,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-25,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-26,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-29,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-04-30,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-01,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-02,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-03,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-06,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-07,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-08,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-09,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-10,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-13,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-14,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-15,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-16,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-17,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-20,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-21,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-22,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-23,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-24,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-28,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-29,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-30,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-05-31,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-03,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-04,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-05,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-06,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-07,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-10,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-11,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-12,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-13,-824.6677862904761,-823.955363709877,-0.7124225805990818
2024-06-14,-824.6677862904761,-884.0271137098771,59.359327419400984
2024-06-17,-845.4952862905421,-904.854613709943,59.35932741940087
2024-06-18,-830.9082862905553,-890.2676137099563,59.359327419400984
2024-06-20,-884.3847862905993,-943.7441137100004,59.3593274194011
2024-06-21,-828.1327862905914,-887.4921137099924,59.359327419400984
2024-06-24,-864.9412862906171,-924.3006137100182,59.3593274194011
2024-06-25,-821.8847862906563,-881.2441137100574,59.3593274194011
2024-06-26,-816.3262862905686,-875.6856137099696,59.359327419400984
2024-06-27,-765.6327862904707,-824.9921137098717,59.359327419400984
2024-06-28,-722.5762862904762,-781.9356137098773,59.3593274194011
2024-07-01,-764.2437862904385,-823.6031137098394,59.35932741940087
2024-07-02,-732.9912862904669,-792.3506137098677,59.35932741940087
2024-07-03,-725.3542862905072,-784.7136137099083,59.3593274194011
2024-07-05,-837.1650362904977,-836.4526137098987,-0.7124225805989681
2024-07-08,-837.1650362904977,-836.4526137098987,-0.7124225805989681
2024-07-09,-837.1650362904977,-836.4526137098987,-0.7124225805989681
2024-07-10,-837.1650362904977,-836.4526137098987,-0.7124225805989681
2024-07-11,-837.1650362904977,-836.4526137098987,-0.7124225805989681
2024-07-12,-837.1650362904977,-836.4526137098987,-0.7124225805989681
2024-07-15,-837.1650362904977,-836.4526137098987,-0.7124225805989681
2024-07-16,-837.1650362904977,-873.6071137098987,36.442077419401016
2024-07-17,-834.3820362906442,-870.8241137100454,36.44207741940113
2024-07-18,-834.3820362906442,-870.8241137100454,36.44207741940113
2024-07-19,-865.6320362906158,-902.074113710017,36.44207741940113
2024-07-22,-842.0190362906037,-878.4611137100048,36.44207741940113
2024-07-23,-853.8255362906267,-890.2676137100276,36.4420774194009
2024-07-24,-910.080036290609,-946.52211371001,36.442077419401016
2024-07-25,-910.080036290609,-946.52211371001,36.442077419401016
2024-07-26,-910.080036290609,-946.52211371001,36.442077419401016
2024-07-29,-899.6625362906185,-936.1046137100195,36.442077419401016
2024-07-30,-880.2190362906363,-916.6611137100372,36.4420774194009
2024-07-31,-877.4360362905459,-913.8781137099469,36.442077419401016
2024-08-01,-926.056036290628,-962.498113710029,36.442077419401016
2024-08-02,-1021.2150362905908,-1057.6571137099918,36.442077419401016
2024-08-05,-1092.0565362905936,-1128.4986137099945,36.4420774194009
2024-08-06,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-07,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-08,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-09,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-12,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-13,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-14,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-15,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-16,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-19,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-20,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-21,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-22,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-23,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-26,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-27,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-28,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-29,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-08-30,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-09-03,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-09-04,-1123.9910362904723,-1123.2786137098733,-0.7124225805989681
2024-09-05,-1123.9910362904723,-1183.3335612905184,59.34252500004618
2024-09-06,-1282.666786290452,-1343.8911822582395,61.224395967787586
2024-09-09,-1228.4957862905014,-1288.7792467744187,60.283460483917224
2024-09-10,-1287.8830362905383,-1349.4210774196165,61.53804112907824
2024-09-11,-1291.9900362905562,-1348.1961096776986,56.206073387142396
2024-09-12,-1247.92928629048,-1306.9581661292352,59.0288798387553
2024-09-13,-1251.4542862905694,-1314.5605532260988,63.10626693552945
2024-09-16,-1250.087786290482,-1314.4486338711731,64.36084758069114
2024-09-17,-1238.2837862904612,-1302.0173435485713,63.73355725811007
2024-09-18,-1135.925036290521,-1203.422335484115,67.49729919359402
2024-09-19,-1012.3190362904872,-1080.443625806662,68.12458951617486
2024-09-20,-963.7190362905038,-1033.4118516131298,69.69281532262596
2024-09-23,-1006.7780362904962,-1077.098141935703,70.32010564520692
2024-09-24,-1056.4422862906008,-1128.330617742259,71.88833145165813
2024-09-25,-915.8160362905511,-987.3907225809191,71.57468629036805
2024-09-26,-859.55403629048,-929.246851613106,69.69281532262596
2024-09-27,-914.4220362904617,-985.3694322582487,70.94739596778697
2024-09-30,-916.4830362906018,-983.6666903229059,67.18365403230405
2024-10-01,-1011.6245362904561,-1079.4354806453402,67.8109443548841
2024-10-02,-1021.3450362905066,-1088.8423354841007,67.49729919359402
2024-10-03,-945.6445362904847,-1011.8872548389177,66.242718548433
2024-10-04,-878.9375362904425,-938.5937064517786,59.65617016133615
2024-10-07,-862.2520362905997,-919.0854000003229,56.833363709723244
2024-10-08,-894.1990362905707,-951.3460451615839,57.14700887101321
2024-10-09,-796.9665362905685,-852.5453193551305,55.578783064562
2024-10-10,-817.8015362905495,-873.3803193551115,55.578783064562
2024-10-11,-799.0575362904796,-855.5772548389127,56.51971854843316
2024-10-14,-744.1870362905847,-799.452174193856,55.26513790327124
2024-10-15,-779.6190362905566,-836.7660451615698,57.14700887101321
2024-10-16,-789.3370362904886,-846.1704000002117,56.83336370972302
2024-10-17,-775.4420362904378,-830.7071741937092,55.26513790327135
2024-10-18,-756.0010362904874,-811.8934645163395,55.892428225852086
2024-10-21,-732.3830362904771,-787.0208838711683,54.63784758069119
2024-10-22,-776.1390362904689,-831.7178193550311,55.57878306456223
2024-10-23,-806.6920362905872,-861.9571741938585,55.26513790327124
2024-10-24,-829.6155362904793,-885.8216096776218,56.20607338714251
2024-10-25,-787.9480362905175,-844.1541096776598,56.20607338714228
2024-10-28,-735.1685362905654,-791.0609645164177,55.89242822585231
2024-10-29,-705.3100362906241,-761.8297548390574,56.519718548433275
2024-10-30,-694.1980362906025,-750.4041096777449,56.206073387142396
2024-10-31,-673.3630362905624,-729.5691096777047,56.20607338714228
2024-11-01,-706.7015362904453,-763.8485451614586,57.14700887101321
2024-11-04,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-05,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-06,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-07,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-08,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-11,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-12,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-13,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-14,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-15,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-18,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-19,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-20,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-21,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-22,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-25,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-26,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-27,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-11-29,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-02,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-03,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-04,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-05,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-06,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-09,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-10,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-11,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-12,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-13,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-16,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-17,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-18,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-19,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-20,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-23,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-24,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-26,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-27,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-30,-776.984806451764,-774.0768677421321,-2.907938709631935
2024-12-31,-776.984806451764,-818.9380774195514,41.953270967787375
2025-01-02,-787.3998064516953,-829.3530774194827,41.953270967787375
2025-01-03,-873.5153064516761,-916.0510612904308,42.535754838754656
2025-01-06,-968.6568064518008,-1011.4838032260399,42.82699677423909
2025-01-07,-981.8548064517888,-1025.264287096995,43.40948064520626
2025-01-08,-1058.3033145163145,-1056.8515854841014,-1.451729032213052
2025-01-09,-1058.3033145163145,-1094.1517064518434,35.84839193552898
2025-01-10,-1065.2533145161642,-1102.5579161291118,37.304601612947636
2025-01-13,-1120.118814516207,-1158.0059000001227,37.8870854839156
2025-01-14,-1139.5623145161892,-1177.1581580646214,37.595843548432185
2025-01-15,-1159.0058145163157,-1196.3104161292633,37.304601612947636
2025-01-16,-1084.6993145162057,-1121.7126741936697,37.013359677463995
2025-01-17,-1127.7558145161665,-1165.0604161291142,37.304601612947636
2025-01-21,-1065.2558145162232,-1102.560416129171,37.30460161294786
2025-01-22,-1023.5883145162612,-1060.892916129209,37.30460161294775
2025-01-23,-1023.5883145162612,-1060.892916129209,37.30460161294775
2025-01-24,-1034.0058145162518,-1071.3104161291994,37.304601612947636
2025-01-27,-990.9493145162909,-1027.962674193755,37.01335967746411
2025-01-28,-959.6993145163194,-996.7126741937834,37.013359677463995
2025-01-29,-1004.1448145163125,-1041.7406580647446,37.59584354843207
2025-01-30,-1027.7603145162911,-1065.9386419356904,38.17832741939924
2025-01-31,-984.7013145163303,-1022.5884000002459,37.8870854839156
2025-02-03,-995.1188145163208,-1022.5884000002459,27.46958548392513
2025-02-04,-963.8688145161715,-991.3384000000967,27.469585483925243
2025-02-05,-974.2863145161621,-1001.7559000000872,27.46958548392513
2025-02-06,-965.2603145161702,-993.021141935579,27.76082741940877
2025-02-07,-977.0668145161594,-1005.1188838710518,28.05206935489241
2025-02-10,-945.8168145161878,-973.8688838710802,28.05206935489241
2025-02-11,-935.3993145161974,-963.4513838710898,28.05206935489241
2025-02-12,-947.2058145162204,-975.549125806597,28.34331129037662
2025-02-13,-988.8733145161823,-1017.216625806559,28.343311290376732
2025-02-14,-978.4558145161917,-1006.7991258065686,28.343311290376846
2025-02-18,-915.9558145162487,-944.2991258066254,28.343311290376732
2025-02-19,-947.2058145162204,-975.549125806597,28.34331129037662
2025-02-20,-947.2058145162204,-975.549125806597,28.34331129037662
2025-02-21,-926.373314516239,-954.7166258066159,28.343311290376846
2025-02-24,-895.1233145162674,-923.4666258066443,28.343311290376846
2025-02-25,-895.1233145162674,-923.4666258066443,28.343311290376846
2025-02-26,-895.1233145162674,-923.4666258066443,28.343311290376846
2025-02-27,-863.8733145162961,-892.2166258066727,28.34331129037662
2025-02-28,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-03,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-04,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-05,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-06,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-07,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-10,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-11,-969.7235564517515,-960.7667467743862,-8.9568096773653
2025-03-12,-969.7235564517515,-960.7667467743862,-8.9568096773653
