date,pnl_gross,pnl_net,realized_basis,realized_turn,policy,spread_reprice,residual,costs,position,sr3_symbol,signal_bp
2022-12-02,-44.691935484007956,-44.691935484007956,-1.7663713788362845,0.0,-5.863211863753488,-37.062352233367456,-8.050726651639882e-09,0.0,1,SR3U22,-0.9186535411118661
2022-12-05,6.720967741929371,6.720967741929371,4.709129008717561,0.0,2.9315852758720595,-0.919746548150302,5.490052512960398e-09,0.0,1,SR3U22,-0.7503267360915957
2022-12-06,55.77903225819142,26.37604838722368,1.6275322353542787,0.0,-2.9315859061472826,57.08308593064421,-1.6597819892687709e-09,-29.40298387096774,0,SR3U22,-0.23855011372381507
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.20344999661400132
2022-12-08,0.0,-58.6379435483871,0.0,0.0,0.0,0.0,0.0,-58.6379435483871,1,SR3Z22,-3.5558077259858094
2022-12-09,94.42959677421464,94.42959677421464,0.0,0.0,-10.8896702614935,105.31926702737442,8.33371616876423e-09,0.0,1,SR3Z22,-2.415943885600708
2022-12-12,-35.272580644984025,-35.272580644984025,0.0,0.0,4.257430347803478,-39.53001099336852,5.810190178441453e-10,0.0,1,SR3Z22,-2.8939353170079727
2022-12-13,-164.36016129035463,-164.36016129035463,0.0,0.0,29.870625945474075,-194.23078724086207,5.033361741738879e-09,0.0,1,SR3Z22,-4.373820513376934
2022-12-14,2.0112903225195993,2.0112903225195993,0.0,0.0,3.430918345264029,-1.4196280032498751,-1.949455452979288e-08,0.0,1,SR3Z22,-4.385062518438924
2022-12-15,40.6593548386727,40.6593548386727,0.0,0.0,9.40935483870076,31.249999990091904,9.880030585777383e-09,0.0,1,SR3Z22,-4.137593745715266
2022-12-16,-73.59459677415336,-73.59459677415336,0.0,0.0,-9.518581348170645,-64.07601544501992,1.9037205245900447e-08,0.0,1,SR3Z22,-4.630581343278929
2022-12-19,25.216129032170194,25.216129032170194,0.0,0.0,0.6079973878819587,24.608131649838636,-5.550402689429516e-09,0.0,1,SR3Z22,-4.602473167605264
2022-12-20,-43.35024193547119,-43.35024193547119,0.0,0.0,-7.785186541128116,-35.56505541336859,1.902551638813344e-08,0.0,1,SR3Z22,-4.855560711267499
2022-12-21,36.95782258072997,36.95782258072997,0.0,0.0,3.6402927048299034,33.317529913890574,-3.799050874603484e-08,0.0,1,SR3Z22,-4.619342142088395
2022-12-22,-13.436935483772789,-13.436935483772789,3.0317828426329463,0.0,16.994777676241988,-33.46349603879933,3.6151603832387715e-08,0.0,1,SR3Z22,-4.825705266174622
2022-12-23,29.238709677215127,29.238709677215127,3.4363594410447007,0.0,-3.551185849465135,29.35353610044833,-1.481276878934068e-08,0.0,1,SR3Z22,-4.658389121006862
2022-12-27,15.801774193646715,15.801774193646715,12.314811339719789,0.0,13.140204403421542,-9.653241527002816,-2.2491800765941837e-08,0.0,1,SR3Z22,-4.493360215594463
2022-12-28,-15.801774193646715,-15.801774193646715,3.2104367735708017,0.0,-13.908540325960935,-5.103670655421721,1.4165139283761619e-08,0.0,1,SR3Z22,-4.47321321224674
2022-12-29,9.735403225889275,9.735403225889275,3.2797696142283783,0.0,4.848967552553017,1.6066660717660994,-1.2658220135157931e-08,0.0,1,SR3Z22,-4.205587611768221
2022-12-30,101.148064516123,101.148064516123,0.0,2.9396452403185336,6.813183405728605,91.39523588041035,-1.0334487932084357e-08,0.0,1,SR3Z22,-3.11001681788467
2023-01-03,-20.832499999981053,-20.832499999981053,0.0,6.836460052828119,0.0,-27.668960082185677,2.937650567247374e-08,0.0,1,SR3Z22,-3.2260136892108875
2023-01-04,0.0,0.0,0.7427005736637682,0.0,-0.35922413793185637,-0.3834764178906278,-1.7841284005726266e-08,0.0,1,SR3Z22,-3.1812116563049053
2023-01-05,6.392419354945595,6.392419354945595,2.2568520195553887,0.0,3.8907431408976123,0.24482418011890972,1.4373684464885628e-08,0.0,1,SR3Z22,-3.131451742829091
2023-01-06,-34.625483871134904,-34.625483871134904,0.7551691986074083,0.0,0.4962913923334753,-35.87694446744257,5.366781255959047e-09,0.0,1,SR3Z22,-3.3924035939004646
2023-01-09,2.011290322697235,2.011290322697235,3.8645691396999027,0.0,2.22740881613354,-4.080687609064188,-2.4072019818326622e-08,0.0,1,SR3Z22,-3.2681386570094006
2023-01-10,30.244354838741387,30.244354838741387,1.3697670842804932,0.0,-2.167581253527377,31.042168991338624,1.6649647109041384e-08,0.0,1,SR3Z22,-2.969890981983964
2023-01-11,0.0,0.0,0.8917472129721382,0.0,-0.47352272726859557,-0.4182244916580391,5.9544964514657295e-09,0.0,1,SR3Z22,-2.9247278349932935
2023-01-12,-32.614193548437655,-32.614193548437655,2.4094091269799556,0.0,3.8052091858800026,-38.82881186995533,8.657719874349823e-09,0.0,1,SR3Z22,-3.183822046343055
2023-01-13,40.65935483869944,40.65935483869944,3.0436735096617262,0.0,8.888479838720361,28.72720151494043,-2.4623069919933245e-08,0.0,1,SR3Z22,-2.8645055670229005
2023-01-17,21.840645161243714,21.840645161243714,10.321062439222484,0.0,-11.602512733464238,23.122095430129647,2.535581966611744e-08,0.0,1,SR3Z22,-2.4864982633106187
2023-01-18,-61.49435483865375,-61.49435483865375,0.7105324388412271,0.0,1.018383632290913,-63.22327088562337,-2.4162520214034547e-08,0.0,1,SR3Z22,-2.9839192495713984
2023-01-19,-40.66185483873191,-40.66185483873191,3.355511996827598,0.0,0.9689410446382567,-44.986307881382366,1.1845999736692647e-09,0.0,1,SR3Z22,-3.20437996633598
2023-01-20,11.42314516125319,11.42314516125319,2.49421408883288,0.0,1.7130549142973042,7.215876137541143,2.0581862551189774e-08,0.0,1,SR3Z22,-3.227121501769699
2023-01-23,60.48620967739109,60.48620967739109,12.16784579879393,0.0,5.091978570772984,43.22638532410947,-1.6285297554929912e-08,0.0,1,SR3Z22,-2.6252382065940867
2023-01-24,31.24999999997158,31.24999999997158,3.056005672330553,0.0,0.0,28.193994357017527,-2.9376500343403222e-08,0.0,1,SR3Z22,-2.3439881419701067
2023-01-25,2.013790322729708,2.013790322729708,2.4920381092030652,0.0,-7.696835440081735,7.218587622146327,3.146205085705157e-08,0.0,1,SR3Z22,-2.3158199895391647
2023-01-26,-1.0081451612626626,-1.0081451612626626,1.053915037385611,0.0,7.921140553008944,-9.983200752846829,1.1896110763132128e-09,0.0,1,SR3Z22,-2.2701473536121535
2023-01-27,1.005645161262665,1.005645161262665,2.57927556336357,0.0,1.7123426923475478,-3.2859731221690502,2.772059726566335e-08,0.0,1,SR3Z22,-2.3772345081528
2023-01-30,81.32120967737214,81.32120967737214,7.945647558948998,0.0,2.136138655356138,71.23942350195645,-3.8889448994439135e-08,0.0,1,SR3Z22,-1.7300473660554072
2023-01-31,21.84064516127046,21.84064516127046,0.0,1.029895240511891,-3.84865666222011,24.65940658618722,-3.2085436529882827e-09,0.0,1,SR3Z22,-1.3605173557968089
2023-02-01,-29.238709677419504,-29.238709677419504,0.0,-0.8047361836460709,-12.554497172160211,-15.87947632793242,6.319195947874563e-09,0.0,1,SR3Z22,-1.4470872098932777
2023-02-02,0.0,0.0,-0.4265977452178049,0.0,0.0,0.4265977368874312,8.330373724163564e-09,0.0,1,SR3Z22,-1.4015064052887813
2023-02-03,18.81870967742898,18.81870967742898,-0.21428148897495447,0.0,21.77343977498336,-2.7404485966758023,-1.1903622976205952e-08,0.0,1,SR3Z22,-1.421346925658701
2023-02-06,29.236209677392765,29.236209677392765,3.850176135056227,0.0,18.13184154553486,7.254191993226758,3.574918139293004e-09,0.0,1,SR3Z22,-1.320833155395751
2023-02-07,1.0056451612301913,1.0056451612301913,1.3877886661295413,0.0,-10.121109497085222,9.738965991834302,3.5156944022673997e-10,0.0,1,SR3Z22,-1.039837088025945
2023-02-08,31.250000000149214,31.250000000149214,0.558172271492019,0.0,0.20293831168865584,30.488889408094156,8.874383894408311e-09,0.0,1,SR3Z22,-0.7588379595180591
2023-02-09,19.82685483875086,19.82685483875086,-0.3188518009067387,0.0,9.621956879522475,10.523749739917966,2.02171612784241e-08,0.0,1,SR3Z22,-0.725334349853904
2023-02-10,-19.82685483875086,-19.82685483875086,-0.32823104710866247,0.0,10.13187129381231,-29.630495078312073,-7.142435087814647e-09,0.0,1,SR3Z22,-1.0710777706455887
2023-02-13,0.0,0.0,-1.0142802110091331,0.0,-20.813278524663147,21.827558757069973,-2.139769250675272e-08,0.0,1,SR3Z22,-0.578949280773692
2023-02-14,19.82685483875086,19.82685483875086,-0.3719924225764615,0.0,9.595381624419552,10.603465622645107,1.4262663938779951e-08,0.0,1,SR3Z22,-0.545858108644061
2023-02-15,0.0,0.0,-0.38482142472595626,0.0,-0.49607142856939124,0.880892850908368,2.3869795029440866e-09,0.0,1,SR3Z22,-0.553438850422143
2023-02-16,0.0,0.0,-0.3985669044803686,0.0,-0.5315051020399553,0.9300720326882805,-2.616795669041494e-08,0.0,1,SR3Z22,-0.561019561570646
2023-02-17,9.409354838727863,9.409354838727863,-0.41333071369997754,0.0,8.836964728837009,0.9857208152661885,8.324643082395992e-09,0.0,1,SR3Z22,-0.5663049475948159
2023-02-21,9.40935483870112,9.40935483870112,-1.7162712025342586,0.0,6.928997695839001,4.196628337066003,8.330374497738317e-09,0.0,1,SR3Z22,-0.5969867260689766
2023-02-22,-21.840645161448094,-21.840645161448094,-0.5072507461623132,0.0,8.479220910121377,-29.812615317724415,-7.68274166865291e-09,0.0,1,SR3Z22,-0.8114749358156681
2023-02-23,21.840645161448094,21.840645161448094,0.9568494615641576,0.0,-10.472365042779717,31.35616073855583,4.107826852866252e-09,0.0,1,SR3Z22,-0.5309809461427124
2023-02-24,-51.076854838900076,-51.076854838900076,-0.5579815906986418,0.0,-10.64953341013385,-39.869339841098494,3.0309140716935286e-09,0.0,1,SR3Z22,-0.751508350914867
2023-02-27,10.417500000049742,10.417500000049742,3.1719446414668617,0.0,1.7858571428757157,5.459698214519225,1.18794029810209e-09,0.0,1,SR3Z22,-0.6515437066881506
2023-02-28,0.0,0.0,0.0,1.2558478970969844,15.850919618317626,-17.106767515414614,3.552713678800501e-15,0.0,1,SR3Z22,-0.7426453515502106
2023-03-01,-10.417500000049742,-10.417500000049742,0.0,1.339579561565607,-10.417500000023836,-1.3395795544527802,-7.138732386586584e-09,0.0,1,SR3Z22,-0.7010921451734526
2023-03-02,35.954677419499774,-68.44060483856475,1.4352741840251149,0.0,-14.836581503568247,49.35598473968517,-6.422633607745673e-10,-104.39528225806453,1,SR3H23,-2.0056904387138084
2023-03-03,-17.35999999998421,-17.35999999998421,0.0,0.0,-6.066215168164815,-11.293784813446429,-1.837296691847666e-08,0.0,1,SR3H23,-1.1253304253560614
2023-03-06,-31.24000000005053,-31.24000000005053,0.0,0.0,3.4781716661487962,-34.71817169649405,3.0294728618180726e-08,0.0,1,SR3H23,-1.5638854503949329
2023-03-07,-5.266774193530921,-5.266774193530921,0.0,0.0,54.178923196624055,-59.44569736146474,-2.8690237741102464e-08,0.0,1,SR3H23,-2.1609256262655747
2023-03-08,33.301290322543366,33.301290322543366,0.0,0.0,7.183644386861673,26.117645922036232,1.3645459099571385e-08,0.0,1,SR3H23,-1.6442630799665023
2023-03-09,-83.14346774189235,-83.14346774189235,0.0,0.0,-20.060793697190206,-63.08267403102385,-1.3678301272996636e-08,0.0,1,SR3H23,-2.1695133785713963
2023-03-10,-296.60669354845845,-296.60669354845845,0.0,0.0,-101.6455897473761,-194.96110381727448,1.619212841227812e-08,0.0,1,SR3H23,-4.7338449848757325
2023-03-13,-121.28491935470765,-121.28491935470765,0.0,0.0,-258.173936909845,136.8890175998827,-4.4745347756751864e-08,0.0,1,SR3H23,-4.082178056731095
2023-03-14,-199.95330645172146,-199.95330645172146,0.0,0.0,49.74963669338359,-249.70294316739412,2.2289063813268e-08,0.0,1,SR3H23,-4.052247695832028
2023-03-15,47.98741935494007,47.98741935494007,0.0,0.0,-123.85640551217625,171.8438248809481,-1.3831766184026609e-08,0.0,1,SR3H23,-3.4811260235504897
2023-03-16,203.26975806454152,203.26975806454152,-1.7192194178505815,0.0,139.46388894214255,65.5250885081143,3.2135247896383865e-08,0.0,1,SR3H23,-2.946911284945203
2023-03-17,-356.2912903226446,-356.2912903226446,-1.1149313951630546,0.0,-153.51934030742075,-201.65701861757216,-2.4886415222487165e-09,0.0,1,SR3H23,-4.037060491946685
2023-03-20,67.04064516132809,67.04064516132809,9.983987503070502,0.0,57.12140277165247,-0.06474511340996436,1.5083045923347527e-11,0.0,1,SR3H23,-4.253048190838158
2023-03-21,254.5456451613677,254.5456451613677,3.678575723620181,0.0,132.98632585613268,117.88074359579645,-1.4181601899978094e-08,0.0,1,SR3H23,-3.52751893784026
2023-03-22,-40.8708870968357,-40.8708870968357,2.749861686313082,0.0,-47.78852721558399,4.167778420505331,1.1929876756717535e-08,0.0,1,SR3H23,-3.186329327430269
2023-03-23,27.73999999991554,27.73999999991554,2.335238327200173,0.0,-46.01491221798534,71.41967388694819,3.752516634343069e-09,0.0,1,SR3H23,-2.4177860021464315
2023-03-24,48.59500000009393,48.59500000009393,0.6278182259844556,0.0,0.970384222521048,46.99679755718027,-5.591845982671144e-09,0.0,1,SR3H23,-1.3656251970381432
2023-03-27,33.547822580607715,33.547822580607715,0.08049380753050173,0.0,71.91896520129342,-38.45163644437158,1.6155378368409856e-08,0.0,1,SR3H23,-2.3011797946915618
2023-03-28,55.54500000002842,55.54500000002842,0.20214975612331543,0.0,2.6648030577115804,52.67804719200784,-5.8143098078102736e-09,0.0,1,SR3H23,-1.5276078846548882
2023-03-29,31.24999999997158,31.24999999997158,-4.779418944289571,0.0,-0.5528537981305075,36.58227276581939,-2.3427734419101398e-08,0.0,1,SR3H23,-1.2198445388468762
2023-03-30,45.15000000005763,45.15000000005763,-3.916165650952319,0.0,9.40447752809586,39.66168811584321,7.070879881609926e-09,0.0,1,SR3H23,-1.0571559633693992
2023-03-31,-59.025000000084475,-59.025000000084475,0.0,-2.841992676916316,0.06670433460278602,-56.24971166772964,9.958699642709234e-09,0.0,1,SR3H23,-1.2766076458844764
2023-04-03,-38.180000000004725,-38.180000000004725,0.0,-25.804409031993103,28.720374917573878,-41.09596585567981,-2.990569125671527e-08,0.0,1,SR3H23,-1.5055398005724465
2023-04-04,-93.7724999999542,-93.7724999999542,-4.259692161245887,0.0,-44.53216082454155,-44.98064704811739,3.395061387578835e-08,0.0,1,SR3H23,-1.9008242094871264
2023-04-05,-38.20250000006395,-38.20250000006395,-2.2855378640773694,0.0,5.0363302335605695,-40.95329235838447,-1.1162674340425838e-08,0.0,1,SR3H23,-2.0967724086496
2023-04-06,152.78999999999922,152.78999999999922,0.6705582589194847,0.0,19.165109645394317,132.95433212220615,-2.652073849418457e-08,0.0,1,SR3H23,-1.1594168172593635
2023-04-07,97.25999999999053,97.25999999999053,-3.3448130194124737,0.0,52.658630405523525,47.94618259001094,2.3868532927906472e-08,0.0,1,SR3H23,-0.8086407114789333
2023-04-10,-31.24249999987289,-31.24249999987289,0.0,0.0,8.961027957374412,-40.20352795409798,-3.149323468676357e-09,0.0,1,SR3H23,-1.232797358566998
2023-04-11,-38.19500000002448,-38.19500000002448,-0.6026761202315711,0.0,12.572156798565103,-50.16448068853875,1.0180739806742167e-08,0.0,1,SR3H23,-1.601816572902023
2023-04-12,-13.889999999987367,-13.889999999987367,1.389373230753499,0.0,-6.101473020786166,-9.177900226249072,1.6294372073843988e-08,0.0,1,SR3H23,-1.641458899118259
2023-04-13,34.719999999928945,34.719999999928945,1.513062993263592,0.0,-12.696402441630394,45.90333946454694,-1.6251190615435007e-08,0.0,1,SR3H23,-1.2449483716540402
2023-04-14,65.99250000003869,65.99250000003869,0.8397355035771881,0.0,39.53100429494803,25.621760204887316,-3.37385142046287e-09,0.0,1,SR3H23,-1.0832391126373813
2023-04-17,-13.880000000066318,-13.880000000066318,1.8224091185237157,0.0,22.2009047926498,-37.90331392626115,1.502131485864311e-08,0.0,1,SR3H23,-1.4163510116491187
2023-04-18,-45.139999999958945,-45.139999999958945,1.1908631356583044,0.0,-6.622003891975552,-39.7088592242461,-1.9395602457450423e-08,0.0,1,SR3H23,-1.7365686171258097
2023-04-19,31.25500000001105,31.25500000001105,1.8114161915327998,0.0,14.410180039707882,15.033403754511404,1.425896556384032e-08,0.0,1,SR3H23,-1.5859993025522972
2023-04-20,34.719999999928945,34.719999999928945,1.5727674479104614,0.0,-13.243839837721346,46.39107239886586,-9.126029709705108e-09,0.0,1,SR3H23,-1.1897055522527449
2023-04-21,17.365000000023684,17.365000000023684,0.824392874387847,0.0,7.788546992925156,8.752060157213304,-2.4502622153477205e-08,0.0,1,SR3H23,-1.1842617233062658
2023-04-24,3.475000000056056,3.475000000056056,2.0421545107951466,0.0,1.1663982188987987,0.26644724896440763,2.1397703164893755e-08,0.0,1,SR3H23,-1.109027869803145
2023-04-25,-31.275000000129467,-31.275000000129467,0.6763098397644107,0.0,-41.28104658770843,9.329736741329569,6.4849841052705415e-09,0.0,1,SR3H23,-1.0110142254572567
2023-04-26,-20.837499999803413,-20.837499999803413,0.5125649598758386,0.0,10.907870446244933,-32.257935413257826,7.333639473472431e-09,0.0,1,SR3H23,-1.1604338506407137
2023-04-27,76.4124999998121,76.4124999998121,0.9026296638681153,0.0,30.122942109788085,45.38692824195684,-1.5800941000065905e-08,0.0,1,SR3H23,-0.8417243207134728
2023-04-28,17.360000000161847,17.360000000161847,0.0,-1.0635767266897744,-6.622047415324675,25.045624117504673,2.4671624743177745e-08,0.0,1,SR3H23,-0.5722246406873704
2023-05-01,-3.4625000000363144,-3.4625000000363144,0.0,-4.581130887904017,19.471936329870836,-18.353305423390864,-1.86122690593038e-08,0.0,1,SR3H23,-0.701662926985121
2023-05-02,-138.90999999997237,-138.90999999997237,-1.1675663619592491,0.0,-64.2661932982643,-73.47624033798355,-1.765275037257652e-09,0.0,1,SR3H23,-1.2622712490203736
2023-05-03,104.184999999925,104.184999999925,0.3022310371414427,0.0,32.320010932375666,71.56275803272456,-2.3166686347053655e-09,0.0,1,SR3H23,-0.6660020136028417
2023-05-04,-72.93000000007184,-72.93000000007184,-1.158449745308765,0.0,-48.68705648828191,-23.084493753297885,-1.3183282021600462e-08,0.0,1,SR3H23,-0.8286210182428896
2023-05-05,52.09250000005132,8.183427419406158,-3.296929514096103,0.0,22.376872949925925,33.01255654897815,1.5243347029070264e-08,-43.90907258064516,0,SR3H23,-0.1782540241223029
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.4712381556840917
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.3278698820704723
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.5862381282536688
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.6896262171538579
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.5450131870869549
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.4333384118414856
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.3807000125113679
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.5276319422766608
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.5597808037089955
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.5126452973009842
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.8381656878768389
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.9524042145416827
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-1.009251510351423
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-1.1234910658804182
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.7319597830471123
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.28768088275790304
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.4526849792487555
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.49305274392184023
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.6119166388020928
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.34389623019386584
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H23,-0.40440388427019663
2023-06-07,0.0,-60.419000000000004,0.0,0.0,0.0,0.0,0.0,-60.419000000000004,1,SR3M23,-2.503331936056296
2023-06-08,0.0,0.0,0.0,0.0,1.1473222372160308e-11,-1.4804157899561687e-11,3.3309355274012142e-12,0.0,1,SR3M23,-2.503331936056296
2023-06-09,90.98699999995279,90.98699999995279,0.0,0.0,8.241270402018273,82.74572960744138,-9.506864628860967e-09,0.0,1,SR3M23,-2.078476779491006
2023-06-12,-74.30399999995217,-74.30399999995217,0.0,0.0,70.93014703202829,-145.23414700179475,-3.018570460255887e-08,0.0,1,SR3M23,-3.9905345823762044
2023-06-13,126.34899999990881,126.34899999990881,0.0,0.0,20.819436514594315,105.52956345376799,3.1546510292912444e-08,0.0,1,SR3M23,-2.453613957512696
2023-06-14,63.87399999994386,63.87399999994386,0.0,0.0,62.65219964321312,1.221800341948743,1.4781992518919651e-08,0.0,1,SR3M23,-2.8224612852695024
2023-06-15,-28.469499999877385,-28.469499999877385,0.0,0.0,13.195500000020814,-41.664999987467404,-1.2430796836326863e-08,0.0,1,SR3M23,-3.3161091231745643
2023-06-16,-39.576500000082426,-99.99550000008243,0.0,0.0,-177.12546807805504,137.54896804485207,3.312053475923449e-08,-60.419000000000004,0,SR3M23,-0.31503639704920844
2023-06-20,0.0,-60.419000000000004,0.0,0.0,0.0,0.0,0.0,-60.419000000000004,1,SR3M23,-3.802694521852398
2023-06-21,-72.91500000011132,-117.70900000011132,0.0,0.0,-223.5362374770113,150.62123749300054,-1.6100559108167545e-08,-44.794,0,SR3M23,0.07769831696653459
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M23,-1.2741543938907167
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M23,-0.6476465750556933
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M23,-0.5584305407756889
2023-06-27,0.0,-44.794,0.0,0.0,0.0,0.0,0.0,-44.794,1,SR3M23,-1.9086612649227805
2023-06-28,31.250000000089997,31.250000000089997,-0.2934448969593717,0.0,87.55027091277188,-56.00682601716707,1.4445635798665535e-09,0.0,1,SR3M23,-3.505712161701858
2023-06-29,30.570499999988016,30.570499999988016,0.7639008810067516,0.0,-7.576493312539753,37.38309243808365,-6.562632215434405e-09,0.0,1,SR3M23,-2.8254505056312915
2023-06-30,-19.448500000019816,-19.448500000019816,0.0,-0.20259877072659194,-27.432750000017116,8.18684877604063,-5.3167372726647955e-09,0.0,1,SR3M23,-2.441794350638326
2023-07-03,-7.634499999955553,-7.634499999955553,0.0,-14.27865421613772,73.82955236568006,-67.18539815792822,8.430328435338197e-09,0.0,1,SR3M23,-3.7263186938019226
2023-07-05,86.1129999999809,86.1129999999809,6.054262464993965,0.0,56.801893839837916,23.256843693683535,1.46548462254259e-09,0.0,1,SR3M23,-4.11254993615536
2023-07-06,-4.8564999999955845,-4.8564999999955845,3.834996350149389,0.0,-17.21673687434508,8.525240524547975,-3.4786751257342985e-10,0.0,1,SR3M23,-3.6408979962826544
2023-07-07,44.44799999999708,44.44799999999708,3.147072972553566,0.0,-30.413663912961937,71.71459094041656,-1.1107559316769766e-11,0.0,1,SR3M23,-2.713254219752874
2023-07-10,-31.250000000149214,-31.250000000149214,4.820530014726376,0.0,-2.6894220184203733e-11,-36.07052999802178,-1.6826911686251834e-08,0.0,1,SR3M23,-2.8731216573000515
2023-07-11,-31.24999999997158,-31.24999999997158,2.108356172059178,0.0,-96.25115739264385,62.89280118565624,3.4956849859213435e-08,0.0,1,SR3M23,-1.211859351073803
2023-07-12,-50.003999999992025,-50.003999999992025,-2.164846985186486,0.0,94.67915739441389,-142.51831040703232,-2.1871153776942265e-09,0.0,1,SR3M23,-3.8779052000590903
2023-07-13,41.667499999962104,41.667499999962104,5.482765756792407,0.0,-43.61053087780287,79.79526514935726,-2.8384690153870906e-08,0.0,1,SR3M23,-2.6763048316535256
2023-07-14,15.978500000044683,15.978500000044683,1.9983628257613795,0.0,-17.218870584024394,31.19900776415117,-5.843471484467955e-09,0.0,1,SR3M23,-2.249112513931364
2023-07-17,-18.05199999988686,-18.05199999988686,7.779896292026134,0.0,-30.415649505562,4.583753203035271,1.0613736556308595e-08,0.0,1,SR3M23,-1.8526818439368828
2023-07-18,13.195499999987998,13.195499999987998,0.4586940420936436,0.0,13.195499999987998,-0.45869408052956473,3.843592200070134e-08,0.0,1,SR3M23,-1.8572843210680992
2023-07-19,0.0,0.0,0.4658621565512,0.0,0.0,-0.4658621400754903,-1.6475709685437323e-08,0.0,1,SR3M23,-1.8276423236710146
2023-07-20,-41.66750000002132,-41.66750000002132,1.8648742736826485,0.0,43.60999523552046,-87.14236952221773,1.2993304210340284e-08,0.0,1,SR3M23,-2.992604789158385
2023-07-21,31.24999999997158,31.24999999997158,2.9209288833764724,0.0,-2.3439916674306004e-12,28.329071133983543,-1.738609256562995e-08,0.0,1,SR3M23,-2.730043772416186
2023-07-24,44.448000000018794,44.448000000018794,11.540887681771306,0.0,-30.416981235926873,63.3240935508807,3.2936613436618245e-09,0.0,1,SR3M23,-1.7365781201583281
2023-07-25,44.4480000000563,44.4480000000563,2.0016383704413165,0.0,-30.417192535467223,72.86355418373026,-1.8648054656011936e-08,0.0,1,SR3M23,-0.7808898162308242
2023-07-26,-31.24999999997158,-31.24999999997158,-1.436166931523264,0.0,9.746070617211445e-12,-29.81383305730032,-1.1157740509304404e-08,0.0,1,SR3M23,-0.9978207301096474
2023-07-27,13.195499999987998,13.195499999987998,-0.9037050931692825,0.0,13.195499999987998,0.903705076704675,1.646460834336949e-08,0.0,1,SR3M23,-0.967948245123067
2023-07-28,34.03049999996905,34.03049999996905,-0.9201321946150642,0.0,13.195499999851059,21.755132168372658,2.6360400084968205e-08,0.0,1,SR3M23,-0.9495546843371477
2023-07-31,-23.612999999978523,-23.612999999978523,0.0,1.36292338295263,-13.1954999999991,-11.780423351090857,-3.184119634624949e-08,0.0,1,SR3M23,-0.7194348666780938
2023-08-01,10.417499999990525,10.417499999990525,0.0,-0.9104464907205845,-1.4804157899561687e-11,11.327946486340533,4.385380947269368e-09,0.0,1,SR3M23,-0.6931078387062485
2023-08-02,0.0,0.0,-0.9286579988554422,0.0,0.0,0.9286579944700613,4.385380947269368e-09,0.0,1,SR3M23,-0.6665086793746886
2023-08-03,0.0,0.0,0.4440028784080674,0.0,0.0,-0.4440028795182904,1.1102230246251565e-09,0.0,1,SR3M23,-0.6509001048031816
2023-08-04,7.636999999993055,-33.68450000000695,0.4532543022239821,0.0,-13.195499999984296,20.37924569101432,6.739050206761021e-09,-41.3215,0,SR3M23,-0.3578040667199812
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M23,-0.31294041926239374
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M23,-0.2979853797391741
