trade_id,as_of_date,tenor_years,special_tenor_type,printed_pct,diff_bp,pv01,diff_bp_placebo,error
1615125970,2025-07-16,1.0,STANDARD,3.9454999999999996,0.06999680658474894,979.618625145359,4.978970053897802,
1628369321,2025-07-24,5.002739726027397,STANDARD,3.5029999999999997,-4.41875856192091,3194.4134844246187,-4.518806479027093,
1638764720,2025-07-30,1.0054794520547945,STANDARD,3.9415,0.2039971075503022,4016.637405283915,2.81212336447223,
1643219752,2025-08-01,4.002739726027397,STANDARD,3.372,0.8559996567260697,18640.460898844878,-13.935511395110511,
1648362111,2025-08-05,5.254794520547946,STANDARD,3.33751,-0.33000795672144534,23907.139249241656,-14.721791958604324,
1657528720,2025-08-11,4.002739726027397,STANDARD,3.3605000000000005,-2.1549751653502813,18627.908288622435,6.0728697734124815,
1674723988,2025-08-20,1.5041095890410958,STANDARD,3.5404999999999998,-0.040000048773380925,7308.427841246922,,
1682123441,2025-08-25,1.789041095890411,IMM,3.2845,-0.07594444759742025,85715.5638055437,-3.896470905164673,
1684772976,2025-08-26,1.8246575342465754,MATCHED_MATURITY,3.4139000000000004,1.4854516983581867,51088.73504762623,-5.5909455783809126,
1685627316,2025-08-27,1.0,STANDARD,3.728,0.09799699797592432,22579.69384907949,-3.7663793628818887,
1701987335,2025-09-03,1.0,STANDARD,3.7095000000000002,-0.01100433854990257,1772.0478726100264,1.4472895772758676,
1710410918,2025-09-08,2.0,STANDARD,3.2030000000000003,-0.14600352360298885,3664.8141543586135,-12.647426887241808,
1720678616,2025-09-12,1.2465753424657535,STANDARD,3.4160000000000004,0.01568093357366962,4870.587670097653,6.432830310550619,
1731215885,2025-09-18,1.9397260273972603,MATCHED_MATURITY,3.270655,-0.42813776286418914,50543.60686005547,8.126312663812607,
1738604239,2025-09-23,25.016438356164382,STANDARD,4.0625,-1.196672904711793,330323.4267653571,7.592748194945775,
1740968309,2025-09-24,25.016438356164382,STANDARD,4.042,-1.1085593037391206,264820.312517448,8.958635720855712,
1746169708,2025-09-26,1.789041095890411,IMM,3.3114999999999997,0.3585666910236096,189289.79958388914,12.032051484874673,
1748783636,2025-09-29,1.0,STANDARD,3.6014999999999997,-0.03499629758585421,30305.877118351953,7.080755647999792,
1751191612,2025-09-30,2.0,STANDARD,3.3329999999999997,0.037001574307904406,193.1239848680932,5.651046103508994,
1760151291,2025-10-09,1.0,STANDARD,3.53334,-0.05400008154632374,1271.5238834889255,3.2728405168804375,
1770779283,2025-10-15,6.923287671232877,STANDARD,3.32,0.1268263558911631,80410.44249956387,-9.215850817772209,
1781379353,2025-10-21,3.0027397260273974,STANDARD,3.113,0.019002335655704528,8571.213661444908,-4.342715542045639,
1789255201,2025-10-27,1.0,STANDARD,3.436,0.15800040939848436,48961.25389845338,5.438958728860621,
1793470966,2025-10-28,1.0,STANDARD,3.4285,0.03600051838552609,1664.8113543440554,4.73975704329006,
1793982242,2025-10-28,5.002739726027397,STANDARD,3.243,0.18589201721561643,23497.971476142575,7.897098589680196,
1798273986,2025-10-30,2.9917808219178084,STANDARD,3.2550000000000003,-0.03766075999029894,9889.201626801158,13.837288058291719,
908490693000000701,2025-11-06,1.0,STANDARD,3.54113,-0.2940063702832063,1564.8741862182192,1.2795497014725488,
1010970498000000501,2025-11-13,1.0,STANDARD,3.5251200000000003,0.5920001547309095,1565.392109010617,0.050048519889411835,
1058323951000000601,2025-11-17,6.002739726027397,STANDARD,3.4083099999999997,0.10130677002520017,16797.911389545323,0.8580145277621298,
1103141959000000601,2025-11-19,2.9917808219178084,STANDARD,3.2419999999999995,-0.014207110430142222,18689.993849583174,0.9875425895240486,
1124050231000000401,2025-11-20,3.0027397260273974,STANDARD,3.2344999999999997,0.11101389330301359,1994.8945507925282,-4.057354384095868,
1144987330000002401,2025-11-21,4.002739726027397,STANDARD,3.241,0.0639650735446029,1871.7894586957223,-7.665572048777403,
1166892797000010001,2025-11-24,5.005479452054795,STANDARD,3.2455,-0.14330347448043845,22986.849573754807,-10.22572777166828,
1295560379000000101,2025-12-02,4.002739726027397,STANDARD,3.2685,-34.6386963953329,982.6258497270296,-31.842076470359615,
1358313332000001501,2025-12-05,3.0027397260273974,STANDARD,3.27809,-0.4159643223363485,139825.16630548472,8.933804080779462,
1385590361000000501,2025-12-09,4.161643835616438,STANDARD,3.38638,1.80393054184389,19882.01812107528,14.000831191954832,
1387090720000001601,2025-12-09,1.2164383561643837,MATCHED_MATURITY,3.42033,-0.7398339064121906,10185.363245595918,6.68513247466711,
1400730412000000201,2025-12-10,1.0,STANDARD,3.46794,0.07399683554560887,5019.778951054391,6.115974302661087,
1459797626000000301,2025-12-16,5.7534246575342465,STANDARD,3.43556,0.06890884376424822,12930.650622645997,-3.459190460855499,
1502969462000000201,2025-12-19,2.7424657534246575,STANDARD,3.2224999999999997,-0.1982716785600136,12983.094390133052,-5.315261317027575,
1504765119000000301,2025-12-19,5.002739726027397,STANDARD,3.3802,-0.03302345057272227,11482.100476418429,-3.9422147703457977,
1597259918000000101,2025-12-31,6.002739726027397,STANDARD,3.4701000000000004,0.22902056519034097,5413.879829303988,-1.4562296614943016,
1625148297000000101,2026-01-05,5.002739726027397,STANDARD,3.399,0.3080023365087392,22046.7766502635,3.195397376244191,
1640399848000000401,2026-01-06,5.002739726027397,STANDARD,3.3649999999999998,-2.4697714496248135,4594.403686740724,-0.6373381251805643,
1662417165000000201,2026-01-08,20.013698630136986,STANDARD,4.0983,-0.36905603383576846,9684.81286810183,0.4431934021874362,
1682366093000000901,2026-01-09,5.7534246575342465,STANDARD,3.483,-0.013073013333464445,51746.86452562078,1.2510531830951077,
1712106368000000901,2026-01-13,1.7013698630136986,IMM,3.2769399999999997,0.20724172783106454,50582.43319330571,7.6204451786543,
1745565898000000101,2026-01-15,5.7534246575342465,STANDARD,3.52182,-0.06667635147752371,38773.73213054045,4.4218513936798765,
