dissemination_id,original_id,tenor,reach_back_days,notional,upfront,fixed_rate_pct,orig_err,unwind_err,orig_mid_pct,orig_dev_bp,original_dealer_sign,npv_pay,pv01,ratio,edge_bps,unwind_dealer_sign
3711175597000000501,2570173005000000301,3.0027397260273974,77.13174768518519,80000000.0,712363.0,3.5624999999999996,,,3.552910947669848,0.9589052330151393,1.0,723757.2021664176,22255.69342855,0.9842568721495117,0.5119679691400192,-1.0
3705506312000000301,1416670432,10.01917808219178,462.86158564814815,10000000.0,152500.0,367.5,,,3.7341394591519492,36376.58605408481,1.0,-277175068.5923246,7624.4027976575635,0.0005501937846520405,36333.674380035896,1.0
3697244251000000201,1643963074,5.002739726027397,316.2539814814815,10000000.0,206500.0,3.4450000000000003,,,3.4388709075363377,0.6129092463662555,1.0,208211.91226140969,4675.225528422796,0.9917780292067997,0.3661667765548852,-1.0
3699633203000000101,1683157514,5.002739726027397,294.0438657407407,5000000.0,105800.0,3.435,,,3.4244299213776683,1.0570078622331724,1.0,104093.00487824599,2332.4210302630117,1.0163987495965807,-0.7318554838967135,1.0
3711419590000000101,2627454104000000201,4.835616438356165,71.10414351851851,82000000.0,321604.33386,3.595,,,3.665100108002211,-7.010010800221078,-1.0,994501.1180880107,35931.746111050204,0.32338257646035035,18.727082790476263,-1.0
3711486627000000601,2876642924000000201,4.835616438356165,50.15763888888889,79000000.0,375166.182,3.565,,,3.633589947952735,-6.858994795273521,-1.0,1078833.4341718704,34613.111862884696,0.34775171969710367,20.329499842699953,-1.0
3731187731000000601,2942088491000000301,5.002739726027397,46.771956018518516,14000000.0,97222.0,3.6450000000000005,,,3.6762833414939085,-3.128334149390799,-1.0,126456.70764907729,6367.907475282735,0.7688164733008482,4.59094416219973,-1.0
3731187727000000201,2893863586000000501,5.002739726027397,49.923969907407404,25000000.0,230000.0,3.5970000000000004,,,3.6290632438491057,-3.2063243849105305,-1.0,280175.0004106886,11374.807683089663,0.820915498038224,4.4110636248629636,-1.0
3731187728000000301,2896363923000000101,5.002739726027397,49.74125,17000000.0,157681.6,3.5929999999999995,,,3.624192850112922,-3.119285011292261,-1.0,193612.9479690697,7734.869224500971,0.8144166061930432,4.6453723943067535,-1.0
3731163948000000101,2030069867000000901,30.02191780821918,126.7875,50000000.0,561000.0,4.1545,,,4.123945012247312,3.0554987752688056,1.0,509019.64568244666,83117.63065296749,1.1021185621389187,-0.625383013317374,1.0
3731187734000000901,3285150786000000901,5.002739726027397,26.00604166666667,32000000.0,168944.3,3.91,,,3.9417888685236857,-3.1788868523685565,-1.0,-93587.26928285323,14522.789934891583,1.805205999647149,-5.188881134753487,-1.0
3734735264000000101,2724684334000000201,10.065753424657535,63.90996527777778,15000000.0,229000.0,3.8240000000000003,,,3.812469207370417,1.1530792629583342,1.0,256700.0281704506,12375.43215170781,0.8920918382133656,2.2383079500482728,-1.0
3731187729000000401,3185609692000000301,5.002739726027397,29.937743055555554,31000000.0,151072.5,3.903,,,3.939283811388885,-3.6283811388885034,-1.0,-81395.38810169883,14081.381769293575,1.8560326760927002,-4.948172916541605,-1.0
3731163949000000201,1445155315000001101,30.02191780821918,183.75416666666666,50000000.0,198000.0,4.1985,,,4.167562433044672,3.093756695532779,1.0,143302.07080938667,83117.63065296749,1.3816967115804615,-0.6580785419520435,1.0
3731187732000000701,2941797949000000201,5.002739726027397,46.87268518518518,14000000.0,104255.55,3.633,,,3.6659533855332076,-3.295338553320759,-1.0,134098.1966194166,6367.907475282735,0.777456763985329,4.686413352463412,-1.0
3731187736000001101,2989262413000000501,5.002739726027397,41.786875,6000000.0,42857.2,3.637,,,3.6689229177458844,-3.1922917745884405,-1.0,56470.61448012863,2727.6438701264974,0.7589292306192447,4.99090611836262,-1.0
3731187730000000501,3265143906000000601,7.005479452054795,26.722824074074072,10000000.0,78947.25,3.9669999999999996,,,4.003555298432962,-3.655529843296268,-1.0,-47815.68256586557,6126.937726645938,1.6510744124848795,-5.081097413271205,-1.0
3731179781000001801,2878059418000000301,5.002739726027397,50.80291666666667,24000000.0,240000.0,3.565,,,3.593949251133683,-2.8949251133683074,-1.0,304029.1574766119,10925.843093698602,0.789397970878706,5.860340197777528,-1.0
3799066977000000101,1238600339,5.7534246575342465,586.920300925926,150000000.0,4887390.0,0.0,,,3.9433100474930067,-394.3310047493007,-1.0,-7.450580596923828e-09,69886.61712253818,655974381649920.0,-69.93313171004563,-1.0
3797687240000000401,2195472975000000101,10.008219178082191,115.19565972222222,25000000.0,1066828.56,3.5869999999999997,,,3.582003596146524,0.49964038534757726,1.0,1070813.3100170456,20330.110514097676,0.9962787630861797,0.1960023785548216,-1.0
3794292173000000601,1083286693,3.0,700.0321180555555,20000000.0,16000.0,4.072,,,4.057672909155171,1.4327090844829193,1.0,-22888.037498300895,3962.5287047305055,0.6990551287408441,1.7382934008977369,1.0
3797687238000000201,2200420242000000101,10.008219178082191,114.90712962962964,25000000.0,1146119.46,3.5479999999999996,,,3.538521796596742,0.9478203403257446,1.0,1150100.741022028,20330.110514097676,0.9965383197488508,0.19583174519721835,-1.0
3782324712000000201,3514444622000000101,2.893150684931507,16.815601851851852,75000000.0,245000.0,4.625,,,3.8910165363435016,73.39834636564984,1.0,-1239556.7096245494,20381.87027114106,0.1976513039683423,48.7961456134256,1.0
3794289302000001001,1083286692,2.0,700.0327199074075,25000000.0,27000.0,4.3180000000000005,,,4.30384307900778,1.4156920992220101,1.0,-100836.1946082759,2537.208296181839,0.2677609969801859,29.10135313659093,1.0
3794292185000001801,1083286696,5.002739726027397,700.0313773148148,13000000.0,44720.0,3.8629999999999995,,,3.847617517456739,1.538248254326069,1.0,69533.67581307213,4949.262023520023,0.6431416069563343,5.013611260659039,-1.0
3818665040000000101,2113226559000000101,5.002739726027397,124.10840277777778,48000000.0,1181000.0,3.39,,,3.385080269567628,0.4919730432372038,1.0,1219235.020094729,21939.35085197647,0.9686401559465062,1.7427598634389183,-1.0
3822035800000000101,3821878285000000201,0.0821917808219178,0.008287037037037037,5.0,898437.5,5.0,,,3.650729999999879,134.9270000000121,1.0,-0.005976182091274002,4.428244828888316e-05,150336366.30848897,-20288794516.570694,-1.0
3821573200000000201,3264184739000000101,2.0027397260273974,33.00216435185185,70000000.0,148900.0,3.9739999999999998,,,3.931234589368776,4.2765410631223855,1.0,116635.55484005064,13366.988183178972,1.2766261557566692,-2.413740830604681,1.0
3822035802000000301,3821878286000000301,0.0821917808219178,0.009236111111111112,5.0,781250.0,5.0,,,3.6503000000000214,134.96999999999787,1.0,-0.0059762707752855256,4.428244917148551e-05,130725335.14224422,-17642429645.16954,-1.0
3822035801000000201,3821885380000000201,0.0821917808219178,1.2090277777777778,5.0,1367187.5,5.0,,,3.656948552314964,134.30514476850362,1.0,-0.005976226426341918,4.4282448678771566e-05,228771034.17195377,-30874252323.79224,-1.0
3846708948000000101,2586817061000005001,4.016438356164383,84.3235763888889,8000000.0,70824.039,3.5680000000000005,,SnapshotMiss: citivelo_excel minute store (USD-SOFR-1D-CITIVELOEXCELMIN): no snapshot satisfie,3.602817365658495,-3.481736565849447,-1.0,,,,,
3841634805000000201,2505617448000000101,9.621917808219179,90.82585648148148,15000000.0,141000.0,3.849,,,3.838262435871461,1.0737564128539212,1.0,149219.32712884434,12071.720605186232,0.9449178113385587,0.6808745329404958,-1.0
3844316882000000601,1276179078,5.945205479452055,565.9982407407407,120000000.0,4254666.9,0.0,,,3.738794402171274,-373.8794402171274,-1.0,0.0,55415.085827379255,,-76.77813426570337,0.0
3844966014000000101,2520793485000000201,1.6082191780821917,90.06416666666667,6000000.0,15452.16,4.3999999999999995,,,3.8096268184819335,59.037318151806595,1.0,-41769.00552903337,940.8440582440307,0.3699432103850139,27.97152758571969,1.0
3870868195000000101,3435101909000000501,2.0027397260273974,24.009664351851853,160000000.0,50580.74,3.9515000000000002,,,3.9111155240031197,4.038447599688055,1.0,82208.6740677841,30592.159132805275,0.6152725436040277,1.033857529652692,-1.0
3872130364000000101,2474403753000009601,10.008219178082191,93.88409722222222,200000000.0,1175000.0,3.821,,,3.924036026989327,-10.303602698932668,-1.0,2423688.622742757,164764.34464751845,0.4847982488238593,7.578633747574973,-1.0
3895722066000000101,2539536317000000101,5.013698630136986,91.01140046296297,4000000.0,21506.38314,3.7135000000000002,,,3.72549618771295,-1.1996187712949968,-1.0,21278.409421242308,1826.0851228145798,1.010713851502928,-0.12484287611210239,1.0
3889349248000000101,3352318920000000601,7.3780821917808215,29.92013888888889,180000000.0,1231767.97678,3.9074999999999998,,,3.979886003725555,-7.238600372555526,-1.0,53751.83016017079,114499.77154673192,22.915833249017805,-10.288371153116525,1.0
3895718933000000101,3760661268000000101,2.0027397260273974,8.022210648148148,520000.0,883.7312,4.0255,,,4.040819863434083,-1.5319863434083203,-1.0,-793.1305221328657,99.55598168415807,1.1142317378273292,-0.9100475565050966,-1.0
